gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFTETSUL	1177	1251	f	1	2	Aragorn	001002
2	VFTETSUL	1257	1644	f	0	1	Prodigal	002006
3	VFTETSUL	1633	2278	f	0	1	Prodigal	002006
4	VFTETSUL	2270	2717	f	0	1	Prodigal	002006
5	VFTETSUL	2694	3054	f	0	1	Prodigal	002006
6	VFTETSUL	3032	7196	f	0	1	Prodigal	002006
7	VFTETSUL	7171	11098	f	0	1	Prodigal	002006
8	VFTETSUL	11094	11490	f	0	1	Prodigal	002006
9	VFTETSUL	11458	11932	f	0	1	Prodigal	002006
10	VFTETSUL	11931	13986	f	0	1	Prodigal	002006
11	VFTETSUL	13973	14270	f	0	1	Prodigal	002006
12	VFTETSUL	14685	14758	f	1	2	Aragorn	001002
13	VFTETSUL	14766	15102	f	0	1	Prodigal	002006
14	VFTETSUL	15094	15790	r	0	1	Prodigal	002006
15	VFTETSUL	15786	16890	r	0	1	Prodigal	002006
16	VFTETSUL	16886	17270	r	0	1	Prodigal	002006
17	VFTETSUL	17275	17611	r	0	1	Prodigal	002006
18	VFTETSUL	17597	18401	r	0	1	Prodigal	002006
19	VFTETSUL	18401	19043	r	0	1	Prodigal	002006
20	VFTETSUL	19032	20667	r	0	1	Prodigal	002006
21	VFTETSUL	20696	20770	f	1	2	Aragorn	001002
22	VFTETSUL	21647	22151	f	0	1	Prodigal	002006
23	VFTETSUL	22147	22708	r	0	1	Prodigal	002006
24	VFTETSUL	22793	23930	f	0	1	Prodigal	002006
25	VFTETSUL	23921	25220	r	0	1	Prodigal	002006
26	VFTETSUL	25226	25925	r	0	1	Prodigal	002006
27	VFTETSUL	25902	26811	r	0	1	Prodigal	002006
28	VFTETSUL	28912	28996	f	0	2	Aragorn	001002
29	VFTETSUL	29229	29370	r	0	1	Prodigal	002006
30	VFTETSUL	29351	29546	r	0	1	Prodigal	002006
31	VFTETSUL	29565	31785	f	0	1	Prodigal	002006
32	VFTETSUL	31992	32796	f	0	1	Prodigal	002006
33	VFTETSUL	32792	33926	f	0	1	Prodigal	002006
34	VFTETSUL	33914	34718	r	0	1	Prodigal	002006
35	VFTETSUL	34754	35303	r	0	1	Prodigal	002006
36	VFTETSUL	35299	36586	r	0	1	Prodigal	002006
37	VFTETSUL	36797	38258	r	0	1	Prodigal	002006
38	VFTETSUL	38259	39171	r	0	1	Prodigal	002006
39	VFTETSUL	39198	40623	f	0	1	Prodigal	002006
40	VFTETSUL	40816	43813	f	0	1	Prodigal	002006
41	VFTETSUL	43805	43976	f	0	1	Prodigal	002006
42	VFTETSUL	44050	44782	f	0	1	Prodigal	002006
43	VFTETSUL	44778	45819	f	0	1	Prodigal	002006
44	VFTETSUL	46083	46341	f	0	1	Prodigal	002006
45	VFTETSUL	46321	46540	f	0	1	Prodigal	002006
46	VFTETSUL	46540	46612	r	0	2	Aragorn	001002
