gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFCALKRU	1188	1262	f	1	2	Aragorn	001002
2	VFCALKRU	1267	1663	f	0	1	Prodigal	002006
3	VFCALKRU	1629	2226	f	0	1	Prodigal	002006
4	VFCALKRU	2222	2675	f	0	1	Prodigal	002006
5	VFCALKRU	2671	3016	f	0	1	Prodigal	002006
6	VFCALKRU	3018	6723	f	0	1	Prodigal	002006
7	VFCALKRU	6719	10481	f	0	1	Prodigal	002006
8	VFCALKRU	10477	10864	f	0	1	Prodigal	002006
9	VFCALKRU	10838	11312	f	0	1	Prodigal	002006
10	VFCALKRU	11311	13342	f	0	1	Prodigal	002006
11	VFCALKRU	13332	13638	f	0	1	Prodigal	002006
12	VFCALKRU	14046	14121	f	0	2	Aragorn	001002
13	VFCALKRU	14131	14503	f	0	1	Prodigal	002006
14	VFCALKRU	14404	15163	r	0	1	Prodigal	002006
15	VFCALKRU	15153	16239	r	0	1	Prodigal	002006
16	VFCALKRU	16239	16632	r	0	1	Prodigal	002006
17	VFCALKRU	16618	16948	r	0	1	Prodigal	002006
18	VFCALKRU	16904	17729	r	0	1	Prodigal	002006
19	VFCALKRU	18260	18710	f	0	1	Prodigal	002006
20	VFCALKRU	18762	19620	f	0	1	Prodigal	002006
21	VFCALKRU	19600	20101	f	0	1	Prodigal	002006
22	VFCALKRU	20086	20632	r	0	1	Prodigal	002006
23	VFCALKRU	21001	22123	f	0	1	Prodigal	002006
24	VFCALKRU	22094	23369	r	0	1	Prodigal	002006
25	VFCALKRU	23368	24055	r	0	1	Prodigal	002006
26	VFCALKRU	24041	24947	r	0	1	Prodigal	002006
27	VFCALKRU	24950	25895	f	0	1	Prodigal	002006
28	VFCALKRU	27010	27095	f	1	2	Aragorn	001002
29	VFCALKRU	27316	29512	r	0	1	Prodigal	002006
30	VFCALKRU	29508	29658	r	0	1	Prodigal	002006
31	VFCALKRU	29829	32004	f	0	1	Prodigal	002006
32	VFCALKRU	32231	32972	f	0	1	Prodigal	002006
33	VFCALKRU	32962	34096	f	0	1	Prodigal	002006
34	VFCALKRU	34078	34942	r	0	1	Prodigal	002006
35	VFCALKRU	34938	35679	r	0	1	Prodigal	002006
36	VFCALKRU	35678	36686	r	0	1	Prodigal	002006
37	VFCALKRU	36672	37233	r	0	1	Prodigal	002006
38	VFCALKRU	37229	38453	r	0	1	Prodigal	002006
39	VFCALKRU	38449	39832	r	0	1	Prodigal	002006
40	VFCALKRU	39834	40797	r	0	1	Prodigal	002006
41	VFCALKRU	41040	42372	r	0	1	Prodigal	002006
42	VFCALKRU	43169	43496	f	0	1	Prodigal	002006
43	VFCALKRU	43638	43779	f	0	1	Prodigal	002006
44	VFCALKRU	43775	45179	f	0	1	Prodigal	002006
45	VFCALKRU	45395	48281	f	0	1	Prodigal	002006
46	VFCALKRU	48425	48513	f	1	2	Aragorn	001002
47	VFCALKRU	48511	48595	f	0	2	Aragorn	001002
48	VFCALKRU	48595	48679	f	0	2	Aragorn	001002
49	VFCALKRU	49442	50453	f	0	1	Prodigal	002006
50	VFCALKRU	50418	51027	f	0	1	Prodigal	002006
51	VFCALKRU	51010	52138	f	0	1	Prodigal	002006
52	VFCALKRU	52137	52812	f	0	1	Prodigal	002006
53	VFCALKRU	52792	53056	f	0	1	Prodigal	002006
54	VFCALKRU	53036	53264	f	0	1	Prodigal	002006
55	VFCALKRU	53264	53336	r	0	2	Aragorn	001002
56	VFCALKRU	53338	53731	f	0	1	Prodigal	002006
57	VFCALKRU	53873	53945	r	0	2	Aragorn	001002
58	VFCALKRU	53945	54017	r	0	2	Aragorn	001002
59	VFCALKRU	54543	55593	f	0	1	Prodigal	002006
60	VFCALKRU	55574	58655	f	0	1	Prodigal	002006
61	VFCALKRU	58641	59193	f	0	1	Prodigal	002006
62	VFCALKRU	59189	59753	f	0	1	Prodigal	002006
63	VFCALKRU	60913	60987	f	1	2	Aragorn	001002
64	VFCALKRU	60997	61588	f	0	1	Prodigal	002006
65	VFCALKRU	61565	62585	f	0	1	Prodigal	002006
66	VFCALKRU	62734	62818	r	0	2	Aragorn	001002
67	VFCALKRU	62818	62901	r	1	2	Aragorn	001002
