gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFOMMLON	1180	1254	f	1	2	Aragorn	001002
2	VFOMMLON	1613	2168	f	0	1	Prodigal	002006
3	VFOMMLON	2148	2577	f	0	1	Prodigal	002006
4	VFOMMLON	2554	2890	f	0	1	Prodigal	002006
5	VFOMMLON	2886	6339	f	0	1	Prodigal	002006
6	VFOMMLON	6335	9968	f	0	1	Prodigal	002006
7	VFOMMLON	9942	10326	f	0	1	Prodigal	002006
8	VFOMMLON	10303	10777	f	0	1	Prodigal	002006
9	VFOMMLON	10776	12774	f	0	1	Prodigal	002006
10	VFOMMLON	12770	13061	f	0	1	Prodigal	002006
11	VFOMMLON	13440	13513	f	1	2	Aragorn	001002
12	VFOMMLON	13521	13887	f	0	1	Prodigal	002006
13	VFOMMLON	13870	14665	f	0	1	Prodigal	002006
14	VFOMMLON	14633	15311	r	0	1	Prodigal	002006
15	VFOMMLON	15291	16362	r	0	1	Prodigal	002006
16	VFOMMLON	16358	16748	r	0	1	Prodigal	002006
17	VFOMMLON	16744	17020	r	0	1	Prodigal	002006
18	VFOMMLON	17009	17723	r	0	1	Prodigal	002006
19	VFOMMLON	17719	18322	r	0	1	Prodigal	002006
20	VFOMMLON	18318	19686	r	0	1	Prodigal	002006
21	VFOMMLON	19720	19794	f	1	2	Aragorn	001002
22	VFOMMLON	19800	20520	f	0	1	Prodigal	002006
23	VFOMMLON	20516	20963	f	0	1	Prodigal	002006
24	VFOMMLON	20948	21455	r	0	1	Prodigal	002006
25	VFOMMLON	21718	22765	f	0	1	Prodigal	002006
26	VFOMMLON	22753	23857	r	0	1	Prodigal	002006
27	VFOMMLON	23853	24489	r	0	1	Prodigal	002006
28	VFOMMLON	24481	25357	r	0	1	Prodigal	002006
29	VFOMMLON	27243	27327	f	0	2	Aragorn	001002
30	VFOMMLON	27459	29685	r	0	1	Prodigal	002006
31	VFOMMLON	29681	29822	r	0	1	Prodigal	002006
32	VFOMMLON	29800	29959	r	0	1	Prodigal	002006
33	VFOMMLON	29990	32117	f	0	1	Prodigal	002006
34	VFOMMLON	32316	32952	f	0	1	Prodigal	002006
35	VFOMMLON	32948	34016	f	0	1	Prodigal	002006
36	VFOMMLON	33998	34826	r	0	1	Prodigal	002006
37	VFOMMLON	34815	35487	r	0	1	Prodigal	002006
38	VFOMMLON	35458	36385	r	0	1	Prodigal	002006
