gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	VFTRYOCC	0	1182	f	0	1	Prodigal	002006
2	VFTRYOCC	1257	1671	f	0	1	Prodigal	002006
3	VFTRYOCC	1649	2267	f	0	1	Prodigal	002006
4	VFTRYOCC	2259	2712	f	0	1	Prodigal	002006
5	VFTRYOCC	2698	3049	f	0	1	Prodigal	002006
6	VFTRYOCC	3042	6954	f	0	1	Prodigal	002006
7	VFTRYOCC	6950	10970	f	0	1	Prodigal	002006
8	VFTRYOCC	10929	11316	f	0	1	Prodigal	002006
9	VFTRYOCC	11288	11765	f	0	1	Prodigal	002006
10	VFTRYOCC	11724	13833	f	0	1	Prodigal	002006
11	VFTRYOCC	13829	14123	f	0	1	Prodigal	002006
12	VFTRYOCC	14123	14519	f	0	1	Prodigal	002006
13	VFTRYOCC	14515	14956	f	0	1	Prodigal	002006
14	VFTRYOCC	15009	15399	r	0	1	Prodigal	002006
15	VFTRYOCC	15399	15708	r	0	1	Prodigal	002006
16	VFTRYOCC	15742	16585	r	0	1	Prodigal	002006
17	VFTRYOCC	16581	17247	r	0	1	Prodigal	002006
18	VFTRYOCC	17318	18152	f	0	1	Prodigal	002006
19	VFTRYOCC	18144	18651	f	0	1	Prodigal	002006
20	VFTRYOCC	18643	19195	r	0	1	Prodigal	002006
21	VFTRYOCC	19198	20299	f	0	1	Prodigal	002006
22	VFTRYOCC	20285	21635	r	0	1	Prodigal	002006
23	VFTRYOCC	21631	22315	r	0	1	Prodigal	002006
24	VFTRYOCC	22328	23222	r	0	1	Prodigal	002006
25	VFTRYOCC	23222	24137	f	0	1	Prodigal	002006
26	VFTRYOCC	24133	25312	f	0	1	Prodigal	002006
27	VFTRYOCC	25586	25799	r	0	1	Prodigal	002006
28	VFTRYOCC	25823	28100	f	0	1	Prodigal	002006
29	VFTRYOCC	28309	28972	f	0	1	Prodigal	002006
30	VFTRYOCC	28968	30135	f	0	1	Prodigal	002006
31	VFTRYOCC	30117	31005	r	0	1	Prodigal	002006
32	VFTRYOCC	33818	35231	r	0	1	Prodigal	002006
33	VFTRYOCC	35609	36539	r	0	1	Prodigal	002006
34	VFTRYOCC	36546	36867	f	0	1	Prodigal	002006
35	VFTRYOCC	38291	38363	f	0	2	Aragorn	001002
36	VFTRYOCC	41324	41510	f	0	1	Prodigal	002006
37	VFTRYOCC	41493	42267	f	0	1	Prodigal	002006
38	VFTRYOCC	42263	43286	f	0	1	Prodigal	002006
39	VFTRYOCC	45389	45647	f	0	1	Prodigal	002006
40	VFTRYOCC	45869	45944	r	0	2	Aragorn	001002
41	VFTRYOCC	46606	46678	r	0	2	Aragorn	001002
42	VFTRYOCC	46681	47203	r	0	1	Prodigal	002006
