locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFTETSUL_00001	tRNA	74				tRNA-Trp(cca)
VFTETSUL_00002	CDS	387	rplK		COG0080	50S ribosomal protein L11
VFTETSUL_00003	CDS	645				hypothetical protein
VFTETSUL_00004	CDS	447				hypothetical protein
VFTETSUL_00005	CDS	360	rplL			50S ribosomal protein L7/L12
VFTETSUL_00006	CDS	4164	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFTETSUL_00007	CDS	3927	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFTETSUL_00008	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFTETSUL_00009	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFTETSUL_00010	CDS	2055	fusA		COG0480	Elongation factor G
VFTETSUL_00011	CDS	297	rpsJ		COG0051	30S ribosomal protein S10
VFTETSUL_00012	tRNA	73				tRNA-Phe(gaa)
VFTETSUL_00013	CDS	336				hypothetical protein
VFTETSUL_00014	CDS	696	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFTETSUL_00015	CDS	1104				hypothetical protein
VFTETSUL_00016	CDS	384	rpsI		COG0103	30S ribosomal protein S9
VFTETSUL_00017	CDS	336				hypothetical protein
VFTETSUL_00018	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFTETSUL_00019	CDS	642	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFTETSUL_00020	CDS	1635	infB			Translation initiation factor IF-2
VFTETSUL_00021	tRNA	74				tRNA-Gln(ttg)
VFTETSUL_00022	CDS	504				hypothetical protein
VFTETSUL_00023	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFTETSUL_00024	CDS	1137	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFTETSUL_00025	CDS	1299	lysS	6.1.1.6		Lysine--tRNA ligase
VFTETSUL_00026	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFTETSUL_00027	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFTETSUL_00028	tRNA	84				tRNA-Ser(gct)
VFTETSUL_00029	CDS	141				hypothetical protein
VFTETSUL_00030	CDS	195				hypothetical protein
VFTETSUL_00031	CDS	2220	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFTETSUL_00032	CDS	804				hypothetical protein
VFTETSUL_00033	CDS	1134	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFTETSUL_00034	CDS	804	prfA		COG0216	Peptide chain release factor RF1
VFTETSUL_00035	CDS	549	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
VFTETSUL_00036	CDS	1287	menF	5.4.4.2		Isochorismate synthase MenF
VFTETSUL_00037	CDS	1461	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFTETSUL_00038	CDS	912	thrB	2.7.1.39	COG2334	Homoserine kinase
VFTETSUL_00039	CDS	1425	rpoD			RNA polymerase sigma factor RpoD
VFTETSUL_00040	CDS	2997	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFTETSUL_00041	CDS	171	rpsO		COG0184	30S ribosomal protein S15
VFTETSUL_00042	CDS	732				hypothetical protein
VFTETSUL_00043	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
