#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFPYRLAN	1274	1684	+	INKELE_00010	15.3	9.9	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFPYRLAN	1677	2309	+	INKELE_00015	25.1	9.9		
VFPYRLAN	2302	2757	+	INKELE_00020	18.6	10.4		
VFPYRLAN	2744	3094	+	INKELE_00025	13.4	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFPYRLAN	3096	6872	+	INKELE_00030	147.1	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPYRLAN	6869	10714	+	INKELE_00035	148.4	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFPYRLAN	10656	11048	+	INKELE_00040	14.9	11.0		
VFPYRLAN	11023	11493	+	INKELE_00045	18.5	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFPYRLAN	13561	13869	+	INKELE_00055	12.3	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFPYRLAN	14373	14777	+	INKELE_00065	16.0	9.8		
VFPYRLAN	14774	15670	+	INKELE_00070	36.8	10.2		
VFPYRLAN	15667	16347	-	INKELE_00075	27.1	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
VFPYRLAN	16316	17431	-	INKELE_00080	44.7	10.4	PF01479.28|S4	PFAM:PF01479.28
VFPYRLAN	17817	18110	-	INKELE_00090	11.7	10.2		
VFPYRLAN	18107	18910	-	INKELE_00095	31.7	10.2	PF01678.22|DAP_epimerase	PFAM:PF01678.22
