# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFUGYOPS	cds	1	1185	+	FEANJL_00005		hypothetical protein	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFUGYOPS	cds	1185	1565	+	FEANJL_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFUGYOPS	cds	1555	2109	+	FEANJL_00015		hypothetical protein	
VFUGYOPS	cds	2099	2533	+	FEANJL_00020		hypothetical protein	
VFUGYOPS	cds	2511	2852	+	FEANJL_00025		hypothetical protein	PFAM:PF00542.22
VFUGYOPS	cds	2849	6118	+	FEANJL_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFUGYOPS	cds	6102	9731	+	FEANJL_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFUGYOPS	cds	9700	10077	+	FEANJL_00040		hypothetical protein	
VFUGYOPS	cds	10056	10523	+	FEANJL_00045		hypothetical protein	PFAM:PF00177.24
VFUGYOPS	cds	10524	12572	+	FEANJL_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFUGYOPS	cds	12569	12862	+	FEANJL_00055		hypothetical protein	PFAM:PF00338.25
VFUGYOPS	cds	12852	13058	-	FEANJL_00060		hypothetical protein	PFAM:PF00313.25
VFUGYOPS	cds	13062	13499	+	FEANJL_00065		hypothetical protein	PFAM:PF01327.24
VFUGYOPS	cds	13486	14139	+	FEANJL_00070		hypothetical protein	PFAM:PF00551.22
VFUGYOPS	cds	14209	14682	-	FEANJL_00075		hypothetical protein	PFAM:PF00398.23
VFUGYOPS	cds	14682	15059	-	FEANJL_00080		hypothetical protein	
VFUGYOPS	cds	15053	15328	-	FEANJL_00085		hypothetical protein	
VFUGYOPS	cds	15325	16083	-	FEANJL_00090		hypothetical protein	PFAM:PF01678.22
VFUGYOPS	cds	16076	16660	-	FEANJL_00095		hypothetical protein	
