#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFUGYOPS	1	1185	+	FEANJL_00005	44.1	9.2	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFUGYOPS	1185	1565	+	FEANJL_00010	14.4	10.1	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFUGYOPS	1555	2109	+	FEANJL_00015	21.9	10.1		
VFUGYOPS	2099	2533	+	FEANJL_00020	17.8	10.1		
VFUGYOPS	2511	2852	+	FEANJL_00025	13.1	8.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFUGYOPS	2849	6118	+	FEANJL_00030	126.6	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFUGYOPS	6102	9731	+	FEANJL_00035	140.6	9.9	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFUGYOPS	9700	10077	+	FEANJL_00040	14.1	10.2		
VFUGYOPS	10056	10523	+	FEANJL_00045	18.4	10.2	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFUGYOPS	12569	12862	+	FEANJL_00055	11.6	10.3	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFUGYOPS	12852	13058	-	FEANJL_00060	7.6	6.6	PF00313.25|CSD	PFAM:PF00313.25
VFUGYOPS	13062	13499	+	FEANJL_00065	17.2	9.5	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFUGYOPS	13486	14139	+	FEANJL_00070	26.2	10.1	PF00551.22|Formyl_trans_N	PFAM:PF00551.22
VFUGYOPS	14209	14682	-	FEANJL_00075	18.7	9.7	PF00398.23|RrnaAD	PFAM:PF00398.23
VFUGYOPS	14682	15059	-	FEANJL_00080	14.6	10.3		
VFUGYOPS	15053	15328	-	FEANJL_00085	10.7	10.1		
VFUGYOPS	15325	16083	-	FEANJL_00090	29.7	10.0	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFUGYOPS	16076	16660	-	FEANJL_00095	23.3	10.1		
VFUGYOPS	16772	17626	+	FEANJL_00100	33.8	10.1	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFUGYOPS	17623	18084	+	FEANJL_00105	18.7	10.0		
VFUGYOPS	18071	18589	-	FEANJL_00110	19.9	9.9	PF05175.17|MTS	PFAM:PF05175.17
VFUGYOPS	18597	19727	+	FEANJL_00115	43.1	9.8	PF00266.22|Aminotran_5, PF01212.24|Beta_elim_lyase	PFAM:PF00266.22, PFAM:PF01212.24
VFUGYOPS	19714	20448	-	FEANJL_00120	28.6	9.9	PF03462.21|PCRF	PFAM:PF03462.21
VFUGYOPS	20421	21251	-	FEANJL_00125	32.0	9.9	PF00701.25|DHDPS	PFAM:PF00701.25
VFUGYOPS	22193	23257	+	FEANJL_00135	41.0	10.0		
VFUGYOPS	23241	25235	-	FEANJL_00140	80.6	9.9	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFUGYOPS	25232	25375	-	FEANJL_00145	5.8	10.2		
VFUGYOPS	25382	27568	+	FEANJL_00150	87.3	9.8	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFUGYOPS	27537	28250	+	FEANJL_00155	28.5	10.4		
VFUGYOPS	28222	29286	+	FEANJL_00160	41.6	10.1	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFUGYOPS	29960	30694	-	FEANJL_00170	29.3	9.8	PF00218.24|IGPS	PFAM:PF00218.24
VFUGYOPS	30676	31500	-	FEANJL_00175	32.0	10.1		
