#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFBRUSP1	1255	1647	+	DNCGKL_00010	15.4	9.9	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFBRUSP1	1634	2215	+	DNCGKL_00015	23.1	10.0		
VFBRUSP1	2193	2639	+	DNCGKL_00020	17.8	9.9		
VFBRUSP1	2614	2955	+	DNCGKL_00025	13.3	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFBRUSP1	2952	6515	+	DNCGKL_00030	140.3	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFBRUSP1	6482	10240	+	DNCGKL_00035	145.8	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFBRUSP1	10197	10598	+	DNCGKL_00040	15.1	10.6		
VFBRUSP1	10556	11038	+	DNCGKL_00045	18.9	10.4	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFBRUSP1	13050	13340	+	DNCGKL_00055	11.3	9.9	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFBRUSP1	13804	14208	+	DNCGKL_00065	16.6	9.9		
VFBRUSP1	14168	14893	-	DNCGKL_00070	29.8	9.1		
VFBRUSP1	14880	15980	-	DNCGKL_00075	42.3	9.6		
VFBRUSP1	15977	16366	-	DNCGKL_00080	15.0	9.8		
VFBRUSP1	16363	16671	-	DNCGKL_00085	11.8	10.6		
VFBRUSP1	16668	17459	-	DNCGKL_00090	30.9	9.6		
VFBRUSP1	17456	18067	-	DNCGKL_00095	23.3	9.0		
VFBRUSP1	18155	18952	+	DNCGKL_00105	31.7	10.1	PF00156.30|Pribosyltran	PFAM:PF00156.30
VFBRUSP1	18949	19416	+	DNCGKL_00110	18.4	10.2		
VFBRUSP1	19396	19914	-	DNCGKL_00115	19.9	9.9		
VFBRUSP1	20197	21270	+	DNCGKL_00120	41.5	9.9	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFBRUSP1	21251	22474	-	DNCGKL_00125	48.9	9.0	PF00152.23|tRNA-synt_2, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01409.23
VFBRUSP1	22471	23130	-	DNCGKL_00130	25.6	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFBRUSP1	23120	23953	-	DNCGKL_00135	31.7	9.5	PF00701.25|DHDPS	PFAM:PF00701.25
VFBRUSP1	23991	25940	+	DNCGKL_00140	76.1	9.9		
VFBRUSP1	26172	28340	-	DNCGKL_00150	86.2	9.0		
VFBRUSP1	28341	28496	-	DNCGKL_00155	6.2	10.2		
VFBRUSP1	28466	28675	-	DNCGKL_00160	8.4	11.3		
VFBRUSP1	28676	30859	+	DNCGKL_00165	86.3	10.0	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFBRUSP1	31064	31684	+	DNCGKL_00170	25.2	10.4		
VFBRUSP1	31701	32852	+	DNCGKL_00175	44.2	10.0	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFBRUSP1	32814	33551	-	DNCGKL_00180	28.7	10.2	PF03462.21|PCRF	PFAM:PF03462.21
VFBRUSP1	33544	34233	-	DNCGKL_00185	27.5	9.1	PF00218.24|IGPS	PFAM:PF00218.24
VFBRUSP1	34208	35143	-	DNCGKL_00190	36.5	8.6		
VFBRUSP1	35133	35681	-	DNCGKL_00195	21.3	9.1	PF00117.31|GATase	PFAM:PF00117.31
VFBRUSP1	35678	36820	-	DNCGKL_00200	44.9	9.2		
VFBRUSP1	36817	38184	-	DNCGKL_00205	52.7	8.4	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFBRUSP1	38403	39731	-	DNCGKL_00210	52.4	9.7	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFBRUSP1	39679	40542	-	DNCGKL_00215	34.6	9.0		
VFBRUSP1	40521	41393	-	DNCGKL_00220	34.1	6.6		
VFBRUSP1	42975	45806	+	DNCGKL_00230	112.2	9.9	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFBRUSP1	45793	45954	+	DNCGKL_00235	6.4	10.7		
VFBRUSP1	46874	47863	+	DNCGKL_00250	38.4	10.1	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFBRUSP1	47826	48317	+	DNCGKL_00255	19.1	9.8	PF00697.25|PRAI	PFAM:PF00697.25
VFBRUSP1	48310	49437	+	DNCGKL_00260	42.6	9.9		
VFBRUSP1	49434	50036	+	DNCGKL_00265	23.5	10.4	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFBRUSP1	50024	50281	+	DNCGKL_00270	10.1	10.5		
VFBRUSP1	50262	50486	+	DNCGKL_00275	9.0	9.9		
VFBRUSP1	50560	50682	+	DNCGKL_00285	4.8	10.5		
VFBRUSP1	51297	52310	+	DNCGKL_00295	38.8	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF00988.25, PFAM:PF07722.16
VFBRUSP1	52307	55294	+	DNCGKL_00300	115.1	9.8	PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF13535.9|ATP-grasp_4, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF13535.9, PFAM:PF15632.9
VFBRUSP1	55294	55803	+	DNCGKL_00305	20.3	9.7		
VFBRUSP1	57740	58306	+	DNCGKL_00325	22.6	9.9		
VFBRUSP1	58303	59505	+	DNCGKL_00330	46.2	9.6		
VFBRUSP1	59498	60415	+	DNCGKL_00335	36.5	10.4	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFBRUSP1	60412	60969	+	DNCGKL_00340	21.6	9.7		
VFBRUSP1	60966	61556	+	DNCGKL_00345	22.7	9.7	PF00117.31|GATase	PFAM:PF00117.31
VFBRUSP1	61553	62251	+	DNCGKL_00350	27.2	10.1		
VFBRUSP1	62248	62991	+	DNCGKL_00355	28.2	9.7		
VFBRUSP1	62988	63272	+	DNCGKL_00360	11.3	9.2		
VFBRUSP1	64772	64942	-	DNCGKL_00375	6.8	11.2		
VFBRUSP1	64920	65372	-	DNCGKL_00380	17.6	10.1	PF05198.19|IF3_N	PFAM:PF05198.19
VFBRUSP1	66874	67179	+	DNCGKL_00405	12.0	10.0		
VFBRUSP1	67163	67681	-	DNCGKL_00410	20.1	9.8		
VFBRUSP1	67678	68520	-	DNCGKL_00415	33.0	8.6		
VFBRUSP1	68567	69664	+	DNCGKL_00420	43.0	10.0	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFBRUSP1	70423	71499	+	DNCGKL_00430	42.2	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
VFBRUSP1	71685	73028	-	DNCGKL_00435	52.5	9.3	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFBRUSP1	73030	74169	-	DNCGKL_00440	44.8	9.7	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFBRUSP1	74169	75344	-	DNCGKL_00445	45.1	9.3	PF03796.18|DnaB_C	PFAM:PF03796.18
VFBRUSP1	75346	75501	-	DNCGKL_00450	6.2	11.3		
VFBRUSP1	75498	75731	-	DNCGKL_00455	9.3	9.9		
VFBRUSP1	75781	76074	+	DNCGKL_00460	11.7	9.7	PF00085.23|Thioredoxin	PFAM:PF00085.23
VFBRUSP1	76431	77711	+	DNCGKL_00475	50.2	9.8	PF02421.21|FeoB_N, PF08477.16|Roc	PFAM:PF02421.21, PFAM:PF08477.16
VFBRUSP1	77708	79480	+	DNCGKL_00480	69.2	9.8	PF13932.9|GIDA_C	PFAM:PF13932.9
VFBRUSP1	79455	79688	+	DNCGKL_00485	9.4	10.2		
VFBRUSP1	81275	82522	+	DNCGKL_00495	49.0	10.0		
VFBRUSP1	82531	83526	+	DNCGKL_00500	39.6	10.5		
VFBRUSP1	83518	84438	-	DNCGKL_00505	36.2	8.1		
VFBRUSP1	84640	85248	+	DNCGKL_00515	24.3	10.0		
VFBRUSP1	85204	86214	-	DNCGKL_00520	37.9	8.8	PF00226.34|DnaJ, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF01556.21
VFBRUSP1	88015	88455	-	DNCGKL_00530	17.0	9.8		
VFBRUSP1	88462	89346	+	DNCGKL_00535	34.5	9.7	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
VFBRUSP1	89341	90327	-	DNCGKL_00540	38.9	9.2	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
VFBRUSP1	90293	92251	-	DNCGKL_00545	77.6	9.1		
VFBRUSP1	92248	92886	-	DNCGKL_00550	24.9	7.6	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
VFBRUSP1	94063	94782	-	DNCGKL_00560	27.8	8.8		
VFBRUSP1	95178	95423	-	DNCGKL_00570	8.9	10.7		
VFBRUSP1	95402	95719	-	DNCGKL_00575	13.0	10.3		
VFBRUSP1	102269	102670	+	DNCGKL_00605	15.2	10.3		
VFBRUSP1	102663	103088	+	DNCGKL_00610	16.5	10.8		
VFBRUSP1	103093	103263	+	DNCGKL_00615	6.7	10.6		
VFBRUSP1	104313	104642	+	DNCGKL_00630	12.9	10.3	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
VFBRUSP1	104632	105255	+	DNCGKL_00635	24.1	10.1	PF00189.23|Ribosomal_S3_C, PF07650.20|KH_2	PFAM:PF00189.23, PFAM:PF07650.20
VFBRUSP1	105648	105884	+	DNCGKL_00645	9.3	10.2		
VFBRUSP1	107080	107448	+	DNCGKL_00665	14.1	10.1	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
VFBRUSP1	107441	107983	+	DNCGKL_00670	21.4	10.2		
VFBRUSP1	107943	108239	+	DNCGKL_00675	11.7	10.2		
VFBRUSP1	108211	108651	+	DNCGKL_00680	17.0	10.6	PF00333.23|Ribosomal_S5, PF03719.18|Ribosomal_S5_C	PFAM:PF00333.23, PFAM:PF03719.18
VFBRUSP1	108629	108976	+	DNCGKL_00685	13.2	11.4		
VFBRUSP1	109178	109291	+	DNCGKL_00695	4.4	10.9	PF00444.21|Ribosomal_L36	PFAM:PF00444.21
VFBRUSP1	109952	110440	+	DNCGKL_00710	19.6	10.3	PF01479.28|S4	PFAM:PF01479.28
VFBRUSP1	110424	111029	+	DNCGKL_00715	23.5	10.0	PF01000.29|RNA_pol_A_bac	PFAM:PF01000.29
VFBRUSP1	111026	111325	+	DNCGKL_00720	12.2	10.9		
VFBRUSP1	111308	112429	-	DNCGKL_00725	42.3	8.5	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
VFBRUSP1	112430	112804	+	DNCGKL_00730	14.3	10.3	PF01202.25|SKI	PFAM:PF01202.25
