#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFAGAHAV	1270	1647	+	ANMGGJ_00010	14.5	10.2	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFAGAHAV	1640	2236	+	ANMGGJ_00015	23.8	10.2		
VFAGAHAV	2233	2646	+	ANMGGJ_00020	16.9	10.2		
VFAGAHAV	2624	2968	+	ANMGGJ_00025	13.3	9.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFAGAHAV	2962	6813	+	ANMGGJ_00030	151.8	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFAGAHAV	6810	10694	+	ANMGGJ_00035	151.4	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFAGAHAV	10672	11061	+	ANMGGJ_00040	14.4	11.0		
VFAGAHAV	11033	11506	+	ANMGGJ_00045	18.7	10.1	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFAGAHAV	13542	13838	+	ANMGGJ_00055	11.8	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFAGAHAV	14294	14707	+	ANMGGJ_00065	16.8	10.1		
VFAGAHAV	14685	15371	-	ANMGGJ_00070	28.0	10.3	PF00398.23|RrnaAD	PFAM:PF00398.23
VFAGAHAV	15347	16444	-	ANMGGJ_00075	43.7	10.2		
VFAGAHAV	16441	16830	-	ANMGGJ_00080	15.3	10.3		
VFAGAHAV	16827	17120	-	ANMGGJ_00085	11.7	10.5		
VFAGAHAV	17117	17902	-	ANMGGJ_00090	31.7	10.2	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFAGAHAV	17889	18551	-	ANMGGJ_00095	26.5	10.0		
VFAGAHAV	18551	20020	-	ANMGGJ_00100	58.3	10.0	PF00009.30|GTP_EFTU, PF08477.16|Roc, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF08477.16, PFAM:PF10662.12
VFAGAHAV	20108	20953	+	ANMGGJ_00110	34.1	10.3	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFAGAHAV	20946	21422	+	ANMGGJ_00115	19.2	10.2		
VFAGAHAV	21417	22163	-	ANMGGJ_00120	29.1	10.2	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
VFAGAHAV	22243	23346	+	ANMGGJ_00125	43.1	10.2	PF00266.22|Aminotran_5, PF01212.24|Beta_elim_lyase	PFAM:PF00266.22, PFAM:PF01212.24
VFAGAHAV	23332	24651	-	ANMGGJ_00130	52.4	10.1	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFAGAHAV	24629	25324	-	ANMGGJ_00135	27.7	10.2	PF03462.21|PCRF	PFAM:PF03462.21
VFAGAHAV	25314	26186	-	ANMGGJ_00140	33.5	10.3	PF00701.25|DHDPS	PFAM:PF00701.25
VFAGAHAV	28465	30762	-	ANMGGJ_00150	93.6	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFAGAHAV	30759	30896	-	ANMGGJ_00155	5.5	10.4		
VFAGAHAV	30889	31071	-	ANMGGJ_00160	7.4	10.6		
VFAGAHAV	31087	33303	+	ANMGGJ_00165	88.9	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFAGAHAV	33516	34268	+	ANMGGJ_00170	31.1	10.3		
VFAGAHAV	34265	35431	+	ANMGGJ_00175	45.6	10.2	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFAGAHAV	36270	36992	-	ANMGGJ_00185	29.3	10.1	PF00218.24|IGPS	PFAM:PF00218.24
VFAGAHAV	36964	37869	-	ANMGGJ_00190	35.1	10.1		
VFAGAHAV	37862	38434	-	ANMGGJ_00195	22.7	10.1	PF00117.31|GATase	PFAM:PF00117.31
VFAGAHAV	38431	39672	-	ANMGGJ_00200	49.7	10.1		
VFAGAHAV	39657	41051	-	ANMGGJ_00205	54.2	10.0	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFAGAHAV	41291	42238	-	ANMGGJ_00210	38.0	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFAGAHAV	42201	43160	-	ANMGGJ_00215	38.7	10.1		
VFAGAHAV	43213	44409	+	ANMGGJ_00220	49.1	10.2		
VFAGAHAV	45874	48735	+	ANMGGJ_00230	114.0	10.2	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFAGAHAV	49060	49803	+	ANMGGJ_00245	30.4	10.3		
VFAGAHAV	49793	50815	+	ANMGGJ_00250	39.8	10.2	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFAGAHAV	50808	51365	+	ANMGGJ_00255	21.8	10.0	PF00697.25|PRAI	PFAM:PF00697.25
VFAGAHAV	52506	53225	+	ANMGGJ_00265	29.3	10.3	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFAGAHAV	53191	53451	+	ANMGGJ_00270	10.3	10.6		
