#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFISSKAZ	1249	1659	+	IJMMDL_00010	16.0	10.4	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFISSKAZ	1640	2227	+	IJMMDL_00015	23.6	10.0		
VFISSKAZ	2224	2643	+	IJMMDL_00020	17.4	10.0		
VFISSKAZ	2621	2962	+	IJMMDL_00025	13.1	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFISSKAZ	2955	6671	+	IJMMDL_00030	146.6	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFISSKAZ	6668	10537	+	IJMMDL_00035	151.7	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFISSKAZ	10539	10916	+	IJMMDL_00040	14.2	10.4		
VFISSKAZ	10882	11370	+	IJMMDL_00045	19.6	10.2	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFISSKAZ	13390	13683	+	IJMMDL_00055	11.7	10.4	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFISSKAZ	14151	14558	+	IJMMDL_00065	17.1	10.3		
VFISSKAZ	14507	15205	-	IJMMDL_00070	28.7	10.4	PF00398.23|RrnaAD	PFAM:PF00398.23
VFISSKAZ	15186	16292	-	IJMMDL_00075	44.4	10.3		
VFISSKAZ	16675	16977	-	IJMMDL_00085	12.1	10.6		
VFISSKAZ	16974	17735	-	IJMMDL_00090	30.4	10.3	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFISSKAZ	17732	18376	-	IJMMDL_00095	25.9	10.2		
VFISSKAZ	18474	19310	+	IJMMDL_00105	33.8	10.4	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
VFISSKAZ	19307	19540	+	IJMMDL_00110	9.6	9.8		
VFISSKAZ	19537	20079	-	IJMMDL_00115	20.9	10.0	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
VFISSKAZ	20339	21451	+	IJMMDL_00120	43.9	10.3	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5, PF00282.22|Pyridoxal_deC, PF01212.24|Beta_elim_lyase	PFAM:PF00155.24, PFAM:PF00266.22, PFAM:PF00282.22, PFAM:PF01212.24
VFISSKAZ	21439	22107	-	IJMMDL_00125	26.4	10.5	PF03462.21|PCRF	PFAM:PF03462.21
VFISSKAZ	22104	22964	-	IJMMDL_00130	33.1	10.3	PF00701.25|DHDPS	PFAM:PF00701.25
VFISSKAZ	25236	26294	-	IJMMDL_00140	43.2	9.9	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFISSKAZ	26636	27493	-	IJMMDL_00145	34.8	10.4		
VFISSKAZ	27632	29821	+	IJMMDL_00150	88.0	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFISSKAZ	30026	30715	+	IJMMDL_00155	28.0	10.3		
VFISSKAZ	30712	31872	+	IJMMDL_00160	45.5	10.1	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFISSKAZ	31867	32706	-	IJMMDL_00165	33.6	10.2	PF03462.21|PCRF	PFAM:PF03462.21
VFISSKAZ	32672	33415	-	IJMMDL_00170	30.3	10.1	PF00218.24|IGPS	PFAM:PF00218.24
VFISSKAZ	33387	34292	-	IJMMDL_00175	35.9	10.1		
VFISSKAZ	34267	34851	-	IJMMDL_00180	23.2	10.2	PF00117.31|GATase	PFAM:PF00117.31
VFISSKAZ	34848	36080	-	IJMMDL_00185	49.6	10.3		
VFISSKAZ	37640	38905	-	IJMMDL_00195	51.8	10.3	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFISSKAZ	38871	39830	-	IJMMDL_00200	39.3	10.2		
VFISSKAZ	39871	41085	+	IJMMDL_00205	49.8	10.1	PF01807.23|zf-CHC2, PF13662.9|Toprim_4	PFAM:PF01807.23, PFAM:PF13662.9
VFISSKAZ	42544	45429	+	IJMMDL_00215	115.0	10.1	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFISSKAZ	45747	46550	+	IJMMDL_00230	32.8	10.1		
VFISSKAZ	46567	47508	+	IJMMDL_00235	36.7	10.1	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFISSKAZ	47498	48082	+	IJMMDL_00240	23.3	10.0	PF00697.25|PRAI	PFAM:PF00697.25
VFISSKAZ	49223	49909	+	IJMMDL_00250	27.7	10.4	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFISSKAZ	49896	50141	+	IJMMDL_00255	9.6	10.5		
VFISSKAZ	50122	50352	+	IJMMDL_00260	9.5	10.2		
VFISSKAZ	50427	50552	+	IJMMDL_00270	5.0	10.7		
VFISSKAZ	51207	52226	+	IJMMDL_00280	39.7	10.0	PF00117.31|GATase, PF00988.25|CPSase_sm_chain, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF00988.25, PFAM:PF07722.16
VFISSKAZ	52213	55218	+	IJMMDL_00285	116.1	9.9	PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFISSKAZ	55211	55735	+	IJMMDL_00290	21.2	9.8		
VFISSKAZ	57493	58143	+	IJMMDL_00305	26.9	10.0		
VFISSKAZ	58130	59191	+	IJMMDL_00310	42.8	10.0	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
VFISSKAZ	59434	60036	+	IJMMDL_00325	24.1	10.3		
VFISSKAZ	60036	61232	+	IJMMDL_00330	45.8	10.1		
VFISSKAZ	61229	62161	+	IJMMDL_00335	37.7	10.4	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFISSKAZ	62723	63301	+	IJMMDL_00345	22.6	9.9	PF00117.31|GATase, PF01174.22|SNO	PFAM:PF00117.31, PFAM:PF01174.22
VFISSKAZ	63292	63993	+	IJMMDL_00350	27.6	10.3		
VFISSKAZ	64717	64992	+	IJMMDL_00360	10.8	9.7		
VFISSKAZ	66739	67197	-	IJMMDL_00375	18.3	10.1	PF05198.19|IF3_N	PFAM:PF05198.19
VFISSKAZ	68711	69052	+	IJMMDL_00395	13.3	10.3		
VFISSKAZ	69027	69533	-	IJMMDL_00400	20.7	10.1		
VFISSKAZ	69530	70441	-	IJMMDL_00405	37.5	10.2		
VFISSKAZ	70701	71537	+	IJMMDL_00410	33.4	10.3	PF00155.24|Aminotran_1_2, PF04864.16|Alliinase_C	PFAM:PF00155.24, PFAM:PF04864.16
VFISSKAZ	72279	73361	+	IJMMDL_00420	42.3	10.2	PF07687.17|M20_dimer	PFAM:PF07687.17
VFISSKAZ	73358	74659	-	IJMMDL_00425	51.4	10.2	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFISSKAZ	74656	75795	-	IJMMDL_00430	45.2	10.3	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFISSKAZ	75788	77023	-	IJMMDL_00435	48.8	10.1	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF13481.9
VFISSKAZ	77180	77482	-	IJMMDL_00445	12.5	10.0		
VFISSKAZ	77483	77779	+	IJMMDL_00450	12.1	9.8	PF00085.23|Thioredoxin	PFAM:PF00085.23
VFISSKAZ	78139	79443	+	IJMMDL_00460	52.2	10.2	PF02421.21|FeoB_N	PFAM:PF02421.21
VFISSKAZ	79440	81230	+	IJMMDL_00465	69.6	10.0	PF13932.9|GIDA_C	PFAM:PF13932.9
VFISSKAZ	81208	81453	+	IJMMDL_00470	9.7	10.4	PF00166.24|Cpn10	PFAM:PF00166.24
VFISSKAZ	83011	84234	+	IJMMDL_00480	49.2	10.3		
VFISSKAZ	84231	85295	+	IJMMDL_00485	43.4	10.4		
VFISSKAZ	85282	86355	-	IJMMDL_00490	43.7	10.2	PF02767.19|DNA_pol3_beta_2, PF02768.18|DNA_pol3_beta_3	PFAM:PF02767.19, PFAM:PF02768.18
VFISSKAZ	86478	87065	+	IJMMDL_00500	23.8	10.3		
VFISSKAZ	87048	88049	-	IJMMDL_00505	39.4	9.4	PF00226.34|DnaJ, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF01556.21
VFISSKAZ	89840	90286	-	IJMMDL_00515	17.5	10.2		
VFISSKAZ	90336	91277	+	IJMMDL_00520	36.8	10.2	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
VFISSKAZ	91274	92248	-	IJMMDL_00525	38.8	10.2	PF03054.19|tRNA_Me_trans, PF20258.1|tRNA_Me_trans_C	PFAM:PF03054.19, PFAM:PF20258.1
VFISSKAZ	92245	92742	-	IJMMDL_00530	20.7	10.5		
VFISSKAZ	92735	94702	-	IJMMDL_00535	80.2	10.2		
