locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFPYRLAN_00001	gene	1188	tufA			
VFPYRLAN_00001	CDS	1188	tufA		COG0050	Elongation factor Tu
VFPYRLAN_00002	gene	72				
VFPYRLAN_00002	tRNA	72				tRNA-Trp(cca)
VFPYRLAN_00003	gene	411	rplK			
VFPYRLAN_00003	CDS	411	rplK		COG0080	50S ribosomal protein L11
VFPYRLAN_00004	gene	633				
VFPYRLAN_00004	CDS	633				hypothetical protein
VFPYRLAN_00005	gene	456				
VFPYRLAN_00005	CDS	456				hypothetical protein
VFPYRLAN_00006	gene	351	rplL			
VFPYRLAN_00006	CDS	351	rplL			50S ribosomal protein L7/L12
VFPYRLAN_00007	gene	3777	rpoB			
VFPYRLAN_00007	CDS	3777	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFPYRLAN_00008	gene	3846	rpoC			
VFPYRLAN_00008	CDS	3846	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFPYRLAN_00009	gene	393	rpsL			
VFPYRLAN_00009	CDS	393	rpsL		COG0048	30S ribosomal protein S12
VFPYRLAN_00010	gene	471	rpsG			
VFPYRLAN_00010	CDS	471	rpsG		COG0049	30S ribosomal protein S7
VFPYRLAN_00011	gene	2070	fusA			
VFPYRLAN_00011	CDS	2070	fusA		COG0480	Elongation factor G
VFPYRLAN_00012	gene	309				
VFPYRLAN_00012	CDS	309				hypothetical protein
VFPYRLAN_00013	gene	432	def1			
VFPYRLAN_00013	CDS	432	def1	3.5.1.88		Peptide deformylase 1
VFPYRLAN_00014	gene	73				
VFPYRLAN_00014	tRNA	73				tRNA-Phe(gaa)
VFPYRLAN_00015	gene	405				
VFPYRLAN_00015	CDS	405				hypothetical protein
VFPYRLAN_00016	gene	897				
VFPYRLAN_00016	CDS	897				hypothetical protein
VFPYRLAN_00017	gene	681	rsmA			
VFPYRLAN_00017	CDS	681	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFPYRLAN_00018	gene	1116	tyrS			
VFPYRLAN_00018	CDS	1116	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFPYRLAN_00019	gene	393	rpsI			
VFPYRLAN_00019	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFPYRLAN_00020	gene	294	rplM			
VFPYRLAN_00020	CDS	294	rplM		COG0102	50S ribosomal protein L13
VFPYRLAN_00021	gene	804	dapF			
VFPYRLAN_00021	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFPYRLAN_00022	gene	558				
VFPYRLAN_00022	CDS	558				hypothetical protein
VFPYRLAN_00023	gene	1335	infB			
VFPYRLAN_00023	CDS	1335	infB			Translation initiation factor IF-2
VFPYRLAN_00024	gene	72				
VFPYRLAN_00024	tRNA	72				tRNA-Gln(ttg)
VFPYRLAN_00025	gene	852	prs			
VFPYRLAN_00025	CDS	852	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFPYRLAN_00026	gene	513				
VFPYRLAN_00026	CDS	513				hypothetical protein
VFPYRLAN_00027	gene	549	rsmD			
VFPYRLAN_00027	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFPYRLAN_00028	gene	1119	iscS			
VFPYRLAN_00028	CDS	1119	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFPYRLAN_00029	gene	1302	lysS			
VFPYRLAN_00029	CDS	1302	lysS	6.1.1.6		Lysine--tRNA ligase
VFPYRLAN_00030	gene	717	prfA_1			
VFPYRLAN_00030	CDS	717	prfA_1		COG0216	Peptide chain release factor 1
VFPYRLAN_00031	gene	855	dapA			
VFPYRLAN_00031	CDS	855	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFPYRLAN_00032	gene	837	tilS			
VFPYRLAN_00032	CDS	837	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFPYRLAN_00033	gene	741	ask			
VFPYRLAN_00033	CDS	741	ask	2.7.2.4	COG0527	Aspartokinase
VFPYRLAN_00034	gene	390				
VFPYRLAN_00034	CDS	390				hypothetical protein
VFPYRLAN_00035	gene	84				
VFPYRLAN_00035	tRNA	84				tRNA-Ser(gct)
VFPYRLAN_00036	gene	198				
VFPYRLAN_00036	CDS	198				hypothetical protein
VFPYRLAN_00037	gene	2352				
VFPYRLAN_00037	CDS	2352				hypothetical protein
VFPYRLAN_00038	gene	177				
VFPYRLAN_00038	CDS	177				hypothetical protein
VFPYRLAN_00039	gene	2172	metE			
VFPYRLAN_00039	CDS	2172	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFPYRLAN_00040	gene	198				
VFPYRLAN_00040	CDS	198				hypothetical protein
VFPYRLAN_00041	gene	546				
VFPYRLAN_00041	CDS	546				hypothetical protein
VFPYRLAN_00042	gene	1137	aar			
VFPYRLAN_00042	CDS	1137	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
VFPYRLAN_00043	gene	858	prfA_2			
VFPYRLAN_00043	CDS	858	prfA_2		COG0216	Peptide chain release factor 1
VFPYRLAN_00044	gene	765	trpC			
VFPYRLAN_00044	CDS	765	trpC			Indole-3-glycerol phosphate synthase
VFPYRLAN_00045	gene	990	trpD			
VFPYRLAN_00045	CDS	990	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFPYRLAN_00046	gene	621	pabA			
VFPYRLAN_00046	CDS	621	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
VFPYRLAN_00047	gene	1215	menF			
VFPYRLAN_00047	CDS	1215	menF	5.4.4.2		Isochorismate synthase MenF
VFPYRLAN_00048	gene	1377	argH			
VFPYRLAN_00048	CDS	1377	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFPYRLAN_00049	gene	966	trpS2			
VFPYRLAN_00049	CDS	966	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VFPYRLAN_00050	gene	1395	gluQ			
VFPYRLAN_00050	CDS	1395	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFPYRLAN_00051	gene	972	thrB			
VFPYRLAN_00051	CDS	972	thrB	2.7.1.39	COG2334	Homoserine kinase
VFPYRLAN_00052	gene	1272	rpoD			
VFPYRLAN_00052	CDS	1272	rpoD			RNA polymerase sigma factor RpoD
VFPYRLAN_00053	gene	3027	dnaE1			
VFPYRLAN_00053	CDS	3027	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFPYRLAN_00054	gene	168				
VFPYRLAN_00054	CDS	168				hypothetical protein
VFPYRLAN_00055	gene	82				
VFPYRLAN_00055	tRNA	82				tRNA-Leu(aag)
VFPYRLAN_00056	gene	88				
VFPYRLAN_00056	tRNA	88				tRNA-Leu(tag)
VFPYRLAN_00057	gene	86				
VFPYRLAN_00057	tRNA	86				tRNA-Ser(aga)
VFPYRLAN_00058	gene	747				
VFPYRLAN_00058	CDS	747				hypothetical protein
VFPYRLAN_00059	gene	1032	asd			
VFPYRLAN_00059	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFPYRLAN_00060	gene	639	trpF			
VFPYRLAN_00060	CDS	639	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFPYRLAN_00061	gene	1134	trpB			
VFPYRLAN_00061	CDS	1134	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFPYRLAN_00062	gene	693	trpA			
VFPYRLAN_00062	CDS	693	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFPYRLAN_00063	gene	264				
VFPYRLAN_00063	CDS	264				hypothetical protein
VFPYRLAN_00064	gene	231				
VFPYRLAN_00064	CDS	231				hypothetical protein
VFPYRLAN_00065	gene	72				
VFPYRLAN_00065	tRNA	72				tRNA-Asn(gtt)
VFPYRLAN_00066	gene	495				
VFPYRLAN_00066	CDS	495				hypothetical protein
VFPYRLAN_00067	gene	159				
VFPYRLAN_00067	CDS	159				hypothetical protein
VFPYRLAN_00068	gene	72				
VFPYRLAN_00068	tRNA	72				tRNA-Cys(gca)
VFPYRLAN_00069	gene	71				
VFPYRLAN_00069	tRNA	71				tRNA-Gly(gcc)
VFPYRLAN_00070	gene	531	dnaQ			
VFPYRLAN_00070	CDS	531	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFPYRLAN_00071	gene	999	carA			
VFPYRLAN_00071	CDS	999	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase arginine-specific small chain
VFPYRLAN_00072	gene	3081	carB			
VFPYRLAN_00072	CDS	3081	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFPYRLAN_00073	gene	540	rlmE			
VFPYRLAN_00073	CDS	540	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFPYRLAN_00074	gene	549	clpP			
VFPYRLAN_00074	CDS	549	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFPYRLAN_00075	gene	1194	clpX			
VFPYRLAN_00075	CDS	1194	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFPYRLAN_00076	gene	72				
VFPYRLAN_00076	tRNA	72				tRNA-Val(tac)
VFPYRLAN_00077	gene	771				
VFPYRLAN_00077	CDS	771				hypothetical protein
VFPYRLAN_00078	gene	1035	dnaX			
VFPYRLAN_00078	CDS	1035	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
VFPYRLAN_00079	gene	1068	der			
VFPYRLAN_00079	CDS	1068	der			GTPase Der
VFPYRLAN_00080	gene	85				
VFPYRLAN_00080	tRNA	85				tRNA-Leu(caa)
VFPYRLAN_00081	gene	83				
VFPYRLAN_00081	tRNA	83				tRNA-Ser(tga)
VFPYRLAN_00082	gene	73				
VFPYRLAN_00082	tRNA	73				tRNA-Arg(acg)
VFPYRLAN_00083	gene	573	hisG			
VFPYRLAN_00083	CDS	573	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFPYRLAN_00084	gene	1236	hisD			
VFPYRLAN_00084	CDS	1236	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFPYRLAN_00085	gene	933	hisC2			
VFPYRLAN_00085	CDS	933	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFPYRLAN_00086	gene	582	hisB			
VFPYRLAN_00086	CDS	582	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFPYRLAN_00087	gene	585	hisH			
VFPYRLAN_00087	CDS	585	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFPYRLAN_00088	gene	681	hisA			
VFPYRLAN_00088	CDS	681	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFPYRLAN_00089	gene	744	hisF			
VFPYRLAN_00089	CDS	744	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFPYRLAN_00090	gene	294	hisI			
VFPYRLAN_00090	CDS	294	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFPYRLAN_00091	gene	273	hisE			
VFPYRLAN_00091	CDS	273	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
VFPYRLAN_00092	gene	73				
VFPYRLAN_00092	tRNA	73				tRNA-Thr(tgt)
VFPYRLAN_00093	gene	73				
VFPYRLAN_00093	tRNA	73				tRNA-His(gtg)
VFPYRLAN_00094	gene	897	argF			
VFPYRLAN_00094	CDS	897	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase 1, anabolic
VFPYRLAN_00095	gene	75				
VFPYRLAN_00095	tRNA	75				tRNA-Lys(ttt)
VFPYRLAN_00096	gene	375	rplT			
VFPYRLAN_00096	CDS	375	rplT		COG0292	50S ribosomal protein L20
