locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFIND2_00001	CDS	1182	tufA		COG0050	Elongation factor Tu
VFIND2_00001	gene	1182	tufA			
VFIND2_00002	tRNA	71				tRNA-Trp(cca)
VFIND2_00002	gene	71				
VFIND2_00003	CDS	378	rplK		COG0080	50S ribosomal protein L11
VFIND2_00003	gene	378	rplK			
VFIND2_00004	CDS	621				hypothetical protein
VFIND2_00004	gene	621				
VFIND2_00005	CDS	450				hypothetical protein
VFIND2_00005	gene	450				
VFIND2_00006	CDS	348	rplL		COG0222	50S ribosomal protein L7/L12
VFIND2_00006	gene	348	rplL			
VFIND2_00007	CDS	3867	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFIND2_00007	gene	3867	rpoB			
VFIND2_00008	CDS	3891	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFIND2_00008	gene	3891	rpoC			
VFIND2_00009	CDS	372	rpsL		COG0048	30S ribosomal protein S12
VFIND2_00009	gene	372	rpsL			
VFIND2_00010	CDS	489	rpsG		COG0049	30S ribosomal protein S7
VFIND2_00010	gene	489	rpsG			
VFIND2_00011	CDS	2028	fusA		COG0480	Elongation factor G
VFIND2_00011	gene	2028	fusA			
VFIND2_00012	CDS	297	rpsJ		COG0051	30S ribosomal protein S10
VFIND2_00012	gene	297	rpsJ			
VFIND2_00013	CDS	408	def	3.5.1.88		Peptide deformylase
VFIND2_00013	gene	408	def			
VFIND2_00014	tRNA	74				tRNA-Phe(gaa)
VFIND2_00014	gene	74				
VFIND2_00015	CDS	462	ybeY	3.1.-.-		Endoribonuclease YbeY
VFIND2_00015	gene	462	ybeY			
VFIND2_00016	CDS	354				hypothetical protein
VFIND2_00016	gene	354				
VFIND2_00017	CDS	774				hypothetical protein
VFIND2_00017	gene	774				
VFIND2_00018	CDS	723	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
VFIND2_00018	gene	723	ermD			
VFIND2_00019	CDS	1113	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFIND2_00019	gene	1113	tyrS			
VFIND2_00020	CDS	387	rpsI		COG0103	30S ribosomal protein S9
VFIND2_00020	gene	387	rpsI			
VFIND2_00021	CDS	306	rplM		COG0102	50S ribosomal protein L13
VFIND2_00021	gene	306	rplM			
VFIND2_00022	CDS	807	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFIND2_00022	gene	807	dapF			
VFIND2_00023	CDS	660	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFIND2_00023	gene	660	rpiA			
VFIND2_00024	tRNA	72				tRNA-Gln(ttg)
VFIND2_00024	gene	72				
VFIND2_00025	CDS	828	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFIND2_00025	gene	828	prs			
VFIND2_00026	CDS	249	rplY			50S ribosomal protein L25
VFIND2_00026	gene	249	rplY			
VFIND2_00027	CDS	540	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFIND2_00027	gene	540	rsmD			
VFIND2_00028	CDS	1080	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFIND2_00028	gene	1080	iscS			
VFIND2_00029	CDS	1296	lysS	6.1.1.6		Lysine--tRNA ligase
VFIND2_00029	gene	1296	lysS			
VFIND2_00030	CDS	708	prfA_1		COG0216	Peptide chain release factor 1
VFIND2_00030	gene	708	prfA_1			
VFIND2_00031	CDS	900	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFIND2_00031	gene	900	dapA			
VFIND2_00032	CDS	900	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
VFIND2_00032	gene	900	tilS			
VFIND2_00033	CDS	1146		2.7.2.4	COG0527	Aspartate kinase
VFIND2_00033	gene	1146				
VFIND2_00034	tRNA	85				tRNA-Ser(gct)
VFIND2_00034	gene	85				
VFIND2_00035	CDS	177				hypothetical protein
VFIND2_00035	gene	177				
VFIND2_00036	CDS	2361	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
VFIND2_00036	gene	2361	ileS			
VFIND2_00037	CDS	141				hypothetical protein
VFIND2_00037	gene	141				
VFIND2_00038	CDS	189	rpmB			50S ribosomal protein L28
VFIND2_00038	gene	189	rpmB			
VFIND2_00039	CDS	2223	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFIND2_00039	gene	2223	metE			
VFIND2_00040	CDS	729	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
VFIND2_00040	gene	729	rluD			
VFIND2_00041	CDS	1164	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFIND2_00041	gene	1164	metC			
VFIND2_00042	CDS	903	prfA_2		COG0216	Peptide chain release factor 1
VFIND2_00042	gene	903	prfA_2			
VFIND2_00043	CDS	717	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFIND2_00043	gene	717	trpC			
VFIND2_00044	CDS	948	trpGD		COG0512	Bifunctional protein TrpGD
VFIND2_00044	gene	948	trpGD			
VFIND2_00045	CDS	573	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
VFIND2_00045	gene	573	pabA			
VFIND2_00046	CDS	1221	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
