locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMRANSCY_00001	CDS	573	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMRANSCY_00001	gene	573	lipB			
SMRANSCY_00002	CDS	2544	valS	6.1.1.9		Valine--tRNA ligase
SMRANSCY_00002	gene	2544	valS			
SMRANSCY_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMRANSCY_00003	gene	333	rsfS			
SMRANSCY_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMRANSCY_00004	gene	1110	dnaN			
SMRANSCY_00005	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMRANSCY_00005	gene	1107	rpsA			
SMRANSCY_00006	CDS	1182	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMRANSCY_00006	gene	1182	rho			
SMRANSCY_00007	CDS	1062	prfA		COG0216	Peptide chain release factor RF1
SMRANSCY_00007	gene	1062	prfA			
SMRANSCY_00008	CDS	753	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMRANSCY_00008	gene	753	rsmA			
SMRANSCY_00009	tRNA	78				tRNA-Met(cat)
SMRANSCY_00009	gene	78				
SMRANSCY_00010	CDS	3390	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMRANSCY_00010	gene	3390	ileS			
SMRANSCY_00011	tRNA	76				tRNA-Asn(gtt)
SMRANSCY_00011	gene	76				
SMRANSCY_00012	CDS	1080				hypothetical protein
SMRANSCY_00012	gene	1080				
SMRANSCY_00013	CDS	1614	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMRANSCY_00013	gene	1614	glnS			
SMRANSCY_00014	CDS	1851	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMRANSCY_00014	gene	1851	mnmG			
SMRANSCY_00015	CDS	384	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMRANSCY_00015	gene	384	ybeY			
SMRANSCY_00016	tRNA	71				tRNA-Cys(gca)
SMRANSCY_00016	gene	71				
SMRANSCY_00017	CDS	585	ctc		COG1825	General stress protein CTC
SMRANSCY_00017	gene	585	ctc			
SMRANSCY_00018	CDS	1506	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMRANSCY_00018	gene	1506	gltX			
SMRANSCY_00019	CDS	456	rplI		COG0359	50S ribosomal protein L9
SMRANSCY_00019	gene	456	rplI			
SMRANSCY_00020	CDS	270	rpsR			30S ribosomal protein S18
SMRANSCY_00020	gene	270	rpsR			
SMRANSCY_00021	CDS	402	rpsF		COG0360	30S ribosomal protein S6
SMRANSCY_00021	gene	402	rpsF			
SMRANSCY_00022	tmRNA	332	ssrA			transfer-messenger RNA, SsrA
SMRANSCY_00022	gene	332	ssrA			
SMRANSCY_00023	CDS	258	rpmA		COG0211	50S ribosomal protein L27
SMRANSCY_00023	gene	258	rpmA			
SMRANSCY_00024	CDS	333	rplU		COG0261	50S ribosomal protein L21
SMRANSCY_00024	gene	333	rplU			
SMRANSCY_00025	tRNA	76				tRNA-Met(cat)
SMRANSCY_00025	gene	76				
SMRANSCY_00026	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMRANSCY_00026	gene	1317	asnS			
SMRANSCY_00027	CDS	600	frr		COG0233	Ribosome-recycling factor
SMRANSCY_00027	gene	600	frr			
SMRANSCY_00028	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMRANSCY_00028	gene	957	trpS			
SMRANSCY_00029	CDS	1719	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMRANSCY_00029	gene	1719	korA			
SMRANSCY_00030	CDS	96				hypothetical protein
SMRANSCY_00030	gene	96				
SMRANSCY_00031	tRNA	86				tRNA-Leu(tag)
SMRANSCY_00031	gene	86				
SMRANSCY_00032	tRNA	84				tRNA-Leu(caa)
SMRANSCY_00032	gene	84				
SMRANSCY_00033	CDS	759				hypothetical protein
SMRANSCY_00033	gene	759				
SMRANSCY_00034	CDS	849	lipA	2.8.1.8	COG0320	Lipoyl synthase
SMRANSCY_00034	gene	849	lipA			
SMRANSCY_00035	CDS	1308	der		COG1160	GTPase Der
SMRANSCY_00035	gene	1308	der			
SMRANSCY_00036	CDS	1263	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMRANSCY_00036	gene	1263	maeB			
SMRANSCY_00037	tRNA	83				tRNA-Ser(gct)
SMRANSCY_00037	gene	83				
SMRANSCY_00038	tRNA	75				tRNA-Pro(tgg)
SMRANSCY_00038	gene	75				
SMRANSCY_00039	tRNA	75				tRNA-Arg(tct)
SMRANSCY_00039	gene	75				
SMRANSCY_00040	CDS	210	fdx		COG1145	Ferredoxin
SMRANSCY_00040	gene	210	fdx			
SMRANSCY_00041	CDS	321	rplS		COG0335	50S ribosomal protein L19
SMRANSCY_00041	gene	321	rplS			
SMRANSCY_00042	CDS	426	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMRANSCY_00042	gene	426	mtaB			
SMRANSCY_00043	CDS	180				hypothetical protein
SMRANSCY_00043	gene	180				
SMRANSCY_00044	CDS	1809	htpG		COG0326	Chaperone protein HtpG
SMRANSCY_00044	gene	1809	htpG			
SMRANSCY_00045	tRNA	88				tRNA-Ser(tga)
SMRANSCY_00045	gene	88				
SMRANSCY_00046	CDS	1458	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMRANSCY_00046	gene	1458	proS			
SMRANSCY_00047	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
SMRANSCY_00047	gene	1134	iscS			
SMRANSCY_00048	CDS	948	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMRANSCY_00048	gene	948	tilS			
SMRANSCY_00049	tRNA	73				tRNA-Lys(ttt)
SMRANSCY_00049	gene	73				
SMRANSCY_00050	tRNA	74				tRNA-Asp(gtc)
SMRANSCY_00050	gene	74				
SMRANSCY_00051	CDS	3876	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMRANSCY_00051	gene	3876	dnaE			
SMRANSCY_00052	tRNA	75				tRNA-Val(tac)
SMRANSCY_00052	gene	75				
SMRANSCY_00053	CDS	1356	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMRANSCY_00053	gene	1356	mnmE			
SMRANSCY_00054	CDS	828				hypothetical protein
SMRANSCY_00054	gene	828				
SMRANSCY_00055	CDS	1386	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMRANSCY_00055	gene	1386	dnaC			
SMRANSCY_00056	CDS	561	grpE		COG0576	Protein GrpE
SMRANSCY_00056	gene	561	grpE			
SMRANSCY_00057	CDS	1107	dnaJ			Chaperone protein DnaJ
SMRANSCY_00057	gene	1107	dnaJ			
SMRANSCY_00058	CDS	1179	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMRANSCY_00058	gene	1179	mnmA			
SMRANSCY_00059	CDS	1062	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMRANSCY_00059	gene	1062	ilvE			
SMRANSCY_00060	CDS	453	def	3.5.1.88	COG0242	Peptide deformylase
SMRANSCY_00060	gene	453	def			
SMRANSCY_00061	CDS	342	rplT		COG0292	50S ribosomal protein L20
SMRANSCY_00061	gene	342	rplT			
SMRANSCY_00062	CDS	207	rpmI		COG0291	50S ribosomal protein L35
SMRANSCY_00062	gene	207	rpmI			
SMRANSCY_00063	CDS	537	infC		COG0290	Translation initiation factor IF-3
SMRANSCY_00063	gene	537	infC			
SMRANSCY_00064	CDS	1899	dnaK			Chaperone protein DnaK
SMRANSCY_00064	gene	1899	dnaK			
SMRANSCY_00065	CDS	387	rplM		COG0102	50S ribosomal protein L13
SMRANSCY_00065	gene	387	rplM			
SMRANSCY_00066	CDS	393	rpsI		COG0103	30S ribosomal protein S9
SMRANSCY_00066	gene	393	rpsI			
SMRANSCY_00067	CDS	762	rpsB		COG0052	30S ribosomal protein S2
SMRANSCY_00067	gene	762	rpsB			
SMRANSCY_00068	tRNA	87				tRNA-Leu(taa)
SMRANSCY_00068	gene	87				
SMRANSCY_00069	tRNA	73				tRNA-Gly(gcc)
SMRANSCY_00069	gene	73				
SMRANSCY_00070	CDS	2544	mutS		COG0249	DNA mismatch repair protein MutS
SMRANSCY_00070	gene	2544	mutS			
SMRANSCY_00071	CDS	1215	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
SMRANSCY_00071	gene	1215	clpX			
SMRANSCY_00072	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMRANSCY_00072	gene	651	clpP			
SMRANSCY_00073	CDS	1038	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
SMRANSCY_00073	gene	1038	dnaX			
SMRANSCY_00074	rRNA	103				5S ribosomal RNA
SMRANSCY_00074	gene	103				
SMRANSCY_00075	rRNA	2861				23S ribosomal RNA
SMRANSCY_00075	gene	2861				
SMRANSCY_00076	tRNA	74				tRNA-Ala(tgc)
SMRANSCY_00076	gene	74				
SMRANSCY_00077	tRNA	74				tRNA-Ile(gat)
SMRANSCY_00077	gene	74				
SMRANSCY_00078	rRNA	1534				16S ribosomal RNA
SMRANSCY_00078	gene	1534				
SMRANSCY_00079	CDS	1326	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SMRANSCY_00079	gene	1326	queA			
SMRANSCY_00080	CDS	414	sufE			Cysteine desulfuration protein SufE
SMRANSCY_00080	gene	414	sufE			
SMRANSCY_00081	CDS	375	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
SMRANSCY_00081	gene	375	tsaB			
SMRANSCY_00082	tRNA	74				tRNA-Thr(tgt)
SMRANSCY_00082	gene	74				
SMRANSCY_00083	tRNA	82				tRNA-Tyr(gta)
SMRANSCY_00083	gene	82				
SMRANSCY_00084	tRNA	74				tRNA-Gly(tcc)
SMRANSCY_00084	gene	74				
SMRANSCY_00085	tRNA	75				tRNA-Thr(ggt)
SMRANSCY_00085	gene	75				
SMRANSCY_00086	CDS	1188	tuf		COG0050	Elongation factor Tu
SMRANSCY_00086	gene	1188	tuf			
SMRANSCY_00087	tRNA	74				tRNA-Trp(cca)
SMRANSCY_00087	gene	74				
SMRANSCY_00088	CDS	453	rplK		COG0080	50S ribosomal protein L11
SMRANSCY_00088	gene	453	rplK			
SMRANSCY_00089	CDS	630	rplA			50S ribosomal protein L1
SMRANSCY_00089	gene	630	rplA			
SMRANSCY_00090	CDS	540	rplJ			50S ribosomal protein L10
SMRANSCY_00090	gene	540	rplJ			
SMRANSCY_00091	CDS	378	rplL			50S ribosomal protein L7/L12
SMRANSCY_00091	gene	378	rplL			
SMRANSCY_00092	CDS	3702	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
SMRANSCY_00092	gene	3702	rpoB			
SMRANSCY_00093	CDS	4113	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
SMRANSCY_00093	gene	4113	rpoC			
SMRANSCY_00094	CDS	756	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
SMRANSCY_00094	gene	756	truA			
SMRANSCY_00095	CDS	975	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
SMRANSCY_00095	gene	975	rluD			
SMRANSCY_00096	tRNA	76				tRNA-His(gtg)
SMRANSCY_00096	gene	76				
SMRANSCY_00097	CDS	180	rpmG		COG0267	50S ribosomal protein L33
SMRANSCY_00097	gene	180	rpmG			
SMRANSCY_00098	CDS	228	rpmB		COG0227	50S ribosomal protein L28
SMRANSCY_00098	gene	228	rpmB			
