# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFBEB	tRNA	1179	1249	+	IPGFLH_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFBEB	cds	1256	1648	+	IPGFLH_00010		hypothetical protein	PFAM:PF03946.17
VFBEB	cds	1638	2204	+	IPGFLH_00015		hypothetical protein	
VFBEB	cds	2207	2635	+	IPGFLH_00020		hypothetical protein	
VFBEB	cds	2628	2975	+	IPGFLH_00025		hypothetical protein	PFAM:PF00542.22
VFBEB	cds	2972	6772	+	IPGFLH_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFBEB	cds	6765	10526	+	IPGFLH_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFBEB	cds	10534	10911	+	IPGFLH_00040		hypothetical protein	
VFBEB	cds	10895	11368	+	IPGFLH_00045		hypothetical protein	PFAM:PF00177.24
VFBEB	cds	11368	13452	+	IPGFLH_00050		hypothetical protein	PFAM:PF00009.30, PFAM:PF00679.27, PFAM:PF03144.28, PFAM:PF03764.21, PFAM:PF14492.9
VFBEB	cds	13442	13747	+	IPGFLH_00055		hypothetical protein	PFAM:PF00338.25
VFBEB	tRNA	14165	14236	+	IPGFLH_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFBEB	cds	14932	15480	+	IPGFLH_00065		hypothetical protein	
VFBEB	cds	15537	15869	+	IPGFLH_00070		hypothetical protein	
VFBEB	cds	15873	16028	+	IPGFLH_00075		hypothetical protein	
VFBEB	cds	16012	17073	-	IPGFLH_00080		hypothetical protein	
VFBEB	cds	17356	17745	-	IPGFLH_00085		hypothetical protein	
VFBEB	cds	17742	18047	-	IPGFLH_00090		hypothetical protein	
VFBEB	cds	18047	18817	-	IPGFLH_00095		hypothetical protein	PFAM:PF01678.22
VFBEB	cds	18814	18966	-	IPGFLH_00100		hypothetical protein	
VFBEB	cds	18957	19556	-	IPGFLH_00105		hypothetical protein	
VFBEB	cds	19568	20461	+	IPGFLH_00110		hypothetical protein	PFAM:PF13793.9
VFBEB	cds	20448	20933	+	IPGFLH_00115		hypothetical protein	
VFBEB	cds	20916	21452	-	IPGFLH_00120		hypothetical protein	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
VFBEB	tRNA	21456	21673	-	IPGFLH_00125		(pseudo) tRNA-Xxx	
VFBEB	cds	21728	22852	+	IPGFLH_00130		hypothetical protein	PFAM:PF00266.22
VFBEB	cds	22714	23022	-	IPGFLH_00135		hypothetical protein	
VFBEB	cds	23085	23294	-	IPGFLH_00140		hypothetical protein	PFAM:PF03462.21
VFBEB	cds	23269	24012	-	IPGFLH_00145		hypothetical protein	PFAM:PF00218.24
VFBEB	cds	23990	24931	-	IPGFLH_00150		hypothetical protein	
VFBEB	cds	24928	25518	-	IPGFLH_00155		hypothetical protein	PFAM:PF00117.31, PFAM:PF07722.16
VFBEB	cds	25470	26729	-	IPGFLH_00160		hypothetical protein	
VFBEB	cds	26722	28113	-	IPGFLH_00165		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFBEB	cds	28293	29240	-	IPGFLH_00170		hypothetical protein	
VFBEB	tRNA	30617	30822	+	IPGFLH_00175		tRNA-Xxx	
VFBEB	cds	30834	33749	+	IPGFLH_00180		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFBEB	tRNA	33889	33963	+	IPGFLH_00185	trnL	tRNA-Leu(tag)	SO:0000264
VFBEB	tRNA	33965	34049	+	IPGFLH_00190	trnS	tRNA-Ser(gga)	SO:0000269
