#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFBEB	1256	1648	+	IPGFLH_00010	14.8	10.4	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFBEB	1638	2204	+	IPGFLH_00015	22.5	10.5		
VFBEB	2207	2635	+	IPGFLH_00020	17.6	10.6		
VFBEB	2628	2975	+	IPGFLH_00025	13.1	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFBEB	2972	6772	+	IPGFLH_00030	146.5	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFBEB	6765	10526	+	IPGFLH_00035	144.0	9.9	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFBEB	10534	10911	+	IPGFLH_00040	13.7	10.4		
VFBEB	10895	11368	+	IPGFLH_00045	18.6	10.6	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFBEB	11368	13452	+	IPGFLH_00050	78.5	9.2	PF00009.30|GTP_EFTU, PF00679.27|EFG_C, PF03144.28|GTP_EFTU_D2, PF03764.21|EFG_IV, PF14492.9|EFG_III	PFAM:PF00009.30, PFAM:PF00679.27, PFAM:PF03144.28, PFAM:PF03764.21, PFAM:PF14492.9
VFBEB	13442	13747	+	IPGFLH_00055	12.2	9.6	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFBEB	14932	15480	+	IPGFLH_00065	22.1	10.0		
VFBEB	15537	15869	+	IPGFLH_00070	12.6	9.7		
VFBEB	15873	16028	+	IPGFLH_00075	6.2	9.9		
VFBEB	16012	17073	-	IPGFLH_00080	42.0	10.5		
VFBEB	17356	17745	-	IPGFLH_00085	14.9	10.5		
VFBEB	17742	18047	-	IPGFLH_00090	11.6	10.9		
VFBEB	18047	18817	-	IPGFLH_00095	30.0	10.6	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFBEB	18814	18966	-	IPGFLH_00100	5.9	9.9		
VFBEB	18957	19556	-	IPGFLH_00105	23.2	10.4		
VFBEB	19568	20461	+	IPGFLH_00110	35.4	9.9	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFBEB	20448	20933	+	IPGFLH_00115	19.1	10.2		
VFBEB	20916	21452	-	IPGFLH_00120	21.3	10.4	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
VFBEB	21728	22852	+	IPGFLH_00130	41.8	9.9	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFBEB	22714	23022	-	IPGFLH_00135	12.4	10.2		
VFBEB	23085	23294	-	IPGFLH_00140	8.3	7.7	PF03462.21|PCRF	PFAM:PF03462.21
VFBEB	23269	24012	-	IPGFLH_00145	29.0	10.5	PF00218.24|IGPS	PFAM:PF00218.24
VFBEB	23990	24931	-	IPGFLH_00150	36.6	10.3		
VFBEB	24928	25518	-	IPGFLH_00155	23.2	10.7	PF00117.31|GATase, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF07722.16
VFBEB	25470	26729	-	IPGFLH_00160	49.2	10.4		
VFBEB	26722	28113	-	IPGFLH_00165	53.9	10.0	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFBEB	28293	29240	-	IPGFLH_00170	37.7	9.8		
VFBEB	30834	33749	+	IPGFLH_00180	113.0	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFBEB	34862	35899	+	IPGFLH_00195	39.7	10.4	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFBEB	35889	36494	+	IPGFLH_00200	23.2	10.2	PF00697.25|PRAI	PFAM:PF00697.25
VFBEB	37593	38351	+	IPGFLH_00210	30.4	10.1	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFBEB	38348	38572	+	IPGFLH_00215	9.1	10.7		
VFBEB	38562	38726	+	IPGFLH_00220	6.4	10.5		
VFBEB	38814	38984	+	IPGFLH_00230	6.6	10.8		
VFBEB	39050	39571	-	IPGFLH_00235	20.4	10.3	PF01612.23|DNA_pol_A_exo1, PF13482.9|RNase_H_2, PF16473.8|Rv2179c-like	PFAM:PF01612.23, PFAM:PF13482.9, PFAM:PF16473.8
VFBEB	39579	40730	+	IPGFLH_00240	44.8	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF00988.25, PFAM:PF07722.16
VFBEB	40681	43803	+	IPGFLH_00245	119.2	9.8	PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFBEB	45750	46325	+	IPGFLH_00265	22.8	9.7		
VFBEB	46322	47515	+	IPGFLH_00270	45.1	9.8		
VFBEB	47502	48539	+	IPGFLH_00275	41.4	10.1	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFBEB	48505	49068	+	IPGFLH_00280	21.8	9.7		
VFBEB	49072	49683	+	IPGFLH_00285	23.1	9.8	PF00117.31|GATase	PFAM:PF00117.31
VFBEB	49677	50423	+	IPGFLH_00290	28.2	10.2		
VFBEB	50410	51162	+	IPGFLH_00295	27.7	10.1		
VFBEB	51155	51451	+	IPGFLH_00300	11.5	9.6		
VFBEB	51444	51707	+	IPGFLH_00305	10.6	9.9		
VFBEB	53069	53242	-	IPGFLH_00320	7.1	11.6		
VFBEB	53217	53714	-	IPGFLH_00325	19.8	10.0	PF05198.19|IF3_N	PFAM:PF05198.19
VFBEB	55198	55947	-	IPGFLH_00350	29.9	10.7		
VFBEB	56723	57796	+	IPGFLH_00360	40.8	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
VFBEB	57791	59074	-	IPGFLH_00365	49.8	10.4	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFBEB	59074	60237	-	IPGFLH_00370	44.5	10.5	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFBEB	60238	60393	-	IPGFLH_00375	6.1	11.0		
VFBEB	60390	60680	-	IPGFLH_00380	11.6	10.3		
VFBEB	60697	60867	+	IPGFLH_00385	6.6	10.1		
VFBEB	62175	63455	+	IPGFLH_00395	49.5	10.1		
VFBEB	63457	65076	+	IPGFLH_00400	62.6	9.8	PF13932.9|GIDA_C	PFAM:PF13932.9
VFBEB	66709	67977	+	IPGFLH_00410	49.4	10.2		
VFBEB	67988	68380	+	IPGFLH_00415	15.3	10.5		
VFBEB	68387	69427	-	IPGFLH_00420	41.4	10.3		
VFBEB	69444	70097	+	IPGFLH_00425	25.7	9.6		
VFBEB	70216	70965	+	IPGFLH_00430	28.8	10.1		
VFBEB	72847	73176	-	IPGFLH_00440	12.8	10.5		
VFBEB	73248	74216	+	IPGFLH_00445	36.2	9.7	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
VFBEB	74193	75203	-	IPGFLH_00450	39.5	10.2	PF03054.19|tRNA_Me_trans, PF06508.16|QueC	PFAM:PF03054.19, PFAM:PF06508.16
VFBEB	75200	76903	-	IPGFLH_00455	68.1	10.3		
VFBEB	77025	77666	-	IPGFLH_00460	24.9	10.1	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
VFBEB	78864	79589	-	IPGFLH_00470	28.3	10.8		
VFBEB	79590	80015	+	IPGFLH_00475	16.6	9.9	PF01220.22|DHquinase_II	PFAM:PF01220.22
VFBEB	79979	80248	-	IPGFLH_00480	10.0	10.7		
VFBEB	80218	80556	-	IPGFLH_00485	13.4	10.7		
VFBEB	80553	81191	-	IPGFLH_00490	25.5	10.4		
VFBEB	81226	82491	+	IPGFLH_00495	48.8	9.8		
VFBEB	87021	87647	+	IPGFLH_00520	23.7	10.0		
VFBEB	87648	88226	+	IPGFLH_00525	22.7	10.7		
VFBEB	88216	88431	+	IPGFLH_00530	8.7	10.5		
VFBEB	89481	89810	+	IPGFLH_00545	12.9	10.7		
VFBEB	89803	90411	+	IPGFLH_00550	23.9	10.1	PF00189.23|Ribosomal_S3_C	PFAM:PF00189.23
VFBEB	90810	91040	+	IPGFLH_00560	9.0	10.3	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
VFBEB	91037	91402	+	IPGFLH_00565	13.8	10.3	PF00238.22|Ribosomal_L14	PFAM:PF00238.22
VFBEB	91407	91955	+	IPGFLH_00570	21.1	9.7	PF00281.22|Ribosomal_L5, PF00673.24|Ribosomal_L5_C	PFAM:PF00281.22, PFAM:PF00673.24
VFBEB	91955	92218	+	IPGFLH_00575	10.7	11.7		
VFBEB	92233	92589	+	IPGFLH_00580	13.9	11.2		
VFBEB	92589	93122	+	IPGFLH_00585	20.6	10.1		
VFBEB	93119	93403	+	IPGFLH_00590	11.4	10.2		
