#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1182	+	VFMALBOS_00005		Elongation factor Tu	SO:0001217, UniRef:UniRef50_P22679
contig_1	tRNA	1185	1250	+	VFMALBOS_00010	Phe_trna	(pseudo) (pseudo) tRNA-Phe	SO:0000267
contig_1	cds	1254	1661	+	VFMALBOS_00015		hypothetical protein	
contig_1	cds	1654	2295	+	VFMALBOS_00020		hypothetical protein	
contig_1	cds	2243	2689	+	VFMALBOS_00025		hypothetical protein	
contig_1	cds	2667	3062	+	VFMALBOS_00030		hypothetical protein	PFAM:PF00542.22
contig_1	cds	3055	6411	+	VFMALBOS_00035		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	cds	6404	10021	+	VFMALBOS_00040		hypothetical protein	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04997.15, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	cds	9987	10382	+	VFMALBOS_00045		hypothetical protein	
contig_1	cds	10360	10827	+	VFMALBOS_00050		hypothetical protein	PFAM:PF00177.24
contig_1	cds	10821	12932	+	VFMALBOS_00055		hypothetical protein	PFAM:PF00009.30, PFAM:PF00679.27, PFAM:PF03144.28, PFAM:PF03764.21, PFAM:PF03764.21, PFAM:PF14492.9
contig_1	cds	12936	13247	+	VFMALBOS_00060		hypothetical protein	PFAM:PF00338.25
contig_1	cds	13240	13668	+	VFMALBOS_00065		hypothetical protein	PFAM:PF01327.24
contig_1	cds	13640	14059	+	VFMALBOS_00070		hypothetical protein	
contig_1	cds	13947	14681	-	VFMALBOS_00075		hypothetical protein	PFAM:PF00398.23
contig_1	cds	14681	15073	-	VFMALBOS_00080		hypothetical protein	
contig_1	cds	15066	15401	-	VFMALBOS_00085		hypothetical protein	
contig_1	cds	15367	16008	-	VFMALBOS_00090		hypothetical protein	
contig_1	cds	16036	16572	+	VFMALBOS_00095		hypothetical protein	
contig_1	cds	16553	17125	-	VFMALBOS_00100		hypothetical protein	
contig_1	cds	17183	17869	-	VFMALBOS_00105		hypothetical protein	PFAM:PF03462.21
contig_1	cds	17886	18794	+	VFMALBOS_00110		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
contig_1	cds	18791	21796	+	VFMALBOS_00115		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	cds	21786	21971	+	VFMALBOS_00120		hypothetical protein	
contig_1	cds	21968	22753	+	VFMALBOS_00125		hypothetical protein	PFAM:PF02219.20
contig_1	cds	22755	23000	+	VFMALBOS_00130		hypothetical protein	
contig_1	cds	22960	23178	+	VFMALBOS_00135		hypothetical protein	
contig_1	cds	23257	23859	-	VFMALBOS_00140		hypothetical protein	
contig_1	cds	24062	24265	+	VFMALBOS_00145		hypothetical protein	
contig_1	cds	24407	24898	-	VFMALBOS_00150		hypothetical protein	
contig_1	cds	24919	25977	-	VFMALBOS_00155		Chorismate synthase	SO:0001217, UniRef:UniRef50_UPI001AF82E47
contig_1	tRNA	25986	26056	-	VFMALBOS_00160	Arg_trna	tRNA-Arg	SO:0001036
contig_1	tRNA	26137	26208	-	VFMALBOS_00165	fMet_trna	tRNA-fMet	SO:0000266
contig_1	cds	26227	26547	+	VFMALBOS_00170		hypothetical protein	
contig_1	cds	27015	27335	+	VFMALBOS_00175		hypothetical protein	PFAM:PF00085.23
contig_1	tRNA	27532	27605	-	VFMALBOS_00180	Asp_trna	tRNA-Asp	SO:0000256
contig_1	cds	28650	29960	+	VFMALBOS_00185		hypothetical protein	
contig_1	cds	29941	30396	+	VFMALBOS_00190		hypothetical protein	
contig_1	cds	30352	31449	-	VFMALBOS_00195		hypothetical protein	
contig_1	cds	31456	32547	-	VFMALBOS_00200		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	cds	32550	34376	-	VFMALBOS_00205		Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_Q9K0N4
contig_1	cds	34435	35361	+	VFMALBOS_00210		hypothetical protein	PFAM:PF00793.23
contig_1	cds	35498	35716	+	VFMALBOS_00215		hypothetical protein	
contig_1	cds	35798	35977	+	VFMALBOS_00220		hypothetical protein	
contig_1	cds	36041	36529	+	VFMALBOS_00225		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A346E0M3
contig_1	cds	36777	37097	-	VFMALBOS_00230		hypothetical protein	
contig_1	rRNA	37262	40052	-	VFMALBOS_00235	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	tRNA	40064	40135	-	VFMALBOS_00240	Ile_trna	tRNA-Ile	SO:0000263
contig_1	rRNA	40145	41772	-	VFMALBOS_00245	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	cds	41814	42260	+	VFMALBOS_00250		hypothetical protein	
contig_1	cds	42253	42777	+	VFMALBOS_00255		hypothetical protein	
contig_1	cds	42761	42988	+	VFMALBOS_00260		hypothetical protein	
contig_1	cds	42978	43691	+	VFMALBOS_00265		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q9AMK8
contig_1	cds	43688	43969	+	VFMALBOS_00270		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
contig_1	cds	43973	44290	+	VFMALBOS_00275		hypothetical protein	
contig_1	cds	44280	44882	+	VFMALBOS_00280		hypothetical protein	PFAM:PF00189.23
contig_1	cds	44882	45271	+	VFMALBOS_00285		hypothetical protein	PFAM:PF00252.21
contig_1	cds	45264	45494	+	VFMALBOS_00290		hypothetical protein	PFAM:PF00366.23
contig_1	cds	45491	45859	+	VFMALBOS_00295		hypothetical protein	PFAM:PF00238.22
contig_1	cds	45850	46422	+	VFMALBOS_00300		hypothetical protein	PFAM:PF00281.22, PFAM:PF00673.24
contig_1	cds	46430	46636	+	VFMALBOS_00305		hypothetical protein	
contig_1	cds	46627	47001	+	VFMALBOS_00310		hypothetical protein	PFAM:PF00410.22
contig_1	cds	46994	47536	+	VFMALBOS_00315		hypothetical protein	
contig_1	cds	47499	47825	+	VFMALBOS_00320		hypothetical protein	
contig_1	cds	47822	48244	+	VFMALBOS_00325		hypothetical protein	PFAM:PF00333.23, PFAM:PF03719.18
contig_1	cds	48237	48572	+	VFMALBOS_00330		hypothetical protein	
contig_1	cds	48569	48805	+	VFMALBOS_00335		hypothetical protein	PFAM:PF01176.22
contig_1	cds	48783	48899	+	VFMALBOS_00340		50S ribosomal protein L36	SO:0001217, UniRef:UniRef50_Q89A86
contig_1	cds	48896	49237	+	VFMALBOS_00345		hypothetical protein	
contig_1	cds	49234	49584	+	VFMALBOS_00350		hypothetical protein	
