#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFMALBOS	1	1182	+	CDDJIM_00005	44.1	7.6	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFMALBOS	1254	1661	+	CDDJIM_00015	15.7	9.9		
VFMALBOS	1654	2295	+	CDDJIM_00020	25.4	10.1		
VFMALBOS	2243	2689	+	CDDJIM_00025	17.3	10.3		
VFMALBOS	2667	3062	+	CDDJIM_00030	15.7	9.2	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFMALBOS	3055	6411	+	CDDJIM_00035	130.5	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFMALBOS	6404	10021	+	CDDJIM_00040	140.2	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04997.15, PFAM:PF04998.20
VFMALBOS	9987	10382	+	CDDJIM_00045	15.0	11.0		
VFMALBOS	10360	10827	+	CDDJIM_00050	18.8	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFMALBOS	10821	12932	+	CDDJIM_00055	80.7	8.7	PF00009.30|GTP_EFTU, PF00679.27|EFG_C, PF03144.28|GTP_EFTU_D2, PF03764.21|EFG_IV, PF14492.9|EFG_III	PFAM:PF00009.30, PFAM:PF00679.27, PFAM:PF03144.28, PFAM:PF03764.21, PFAM:PF14492.9
VFMALBOS	12936	13247	+	CDDJIM_00060	12.1	9.9	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFMALBOS	13240	13668	+	CDDJIM_00065	16.6	10.0	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFMALBOS	13640	14059	+	CDDJIM_00070	16.6	10.0		
VFMALBOS	13947	14681	-	CDDJIM_00075	28.0	9.6	PF00398.23|RrnaAD	PFAM:PF00398.23
VFMALBOS	14681	15073	-	CDDJIM_00080	14.9	10.5		
VFMALBOS	15066	15401	-	CDDJIM_00085	12.5	10.9		
VFMALBOS	15367	16008	-	CDDJIM_00090	24.9	9.9		
VFMALBOS	16036	16572	+	CDDJIM_00095	21.0	10.2		
VFMALBOS	16553	17125	-	CDDJIM_00100	21.7	10.1		
VFMALBOS	17183	17869	-	CDDJIM_00105	25.9	10.2	PF03462.21|PCRF	PFAM:PF03462.21
VFMALBOS	17886	18794	+	CDDJIM_00110	37.0	10.1	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4	PFAM:PF04542.17, PFAM:PF04545.19
VFMALBOS	18791	21796	+	CDDJIM_00115	119.4	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFMALBOS	21786	21971	+	CDDJIM_00120	7.5	11.4		
VFMALBOS	21968	22753	+	CDDJIM_00125	31.0	10.0	PF02219.20|MTHFR	PFAM:PF02219.20
VFMALBOS	22755	23000	+	CDDJIM_00130	10.1	11.2		
VFMALBOS	22960	23178	+	CDDJIM_00135	8.4	10.5		
VFMALBOS	23257	23859	-	CDDJIM_00140	23.3	10.0		
VFMALBOS	24062	24265	+	CDDJIM_00145	8.5	4.9		
VFMALBOS	24407	24898	-	CDDJIM_00150	19.0	10.3	PF05198.19|IF3_N	PFAM:PF05198.19
VFMALBOS	24919	25977	-	CDDJIM_00155	38.4	9.5		
VFMALBOS	26227	26547	+	CDDJIM_00170	12.7	10.4		
VFMALBOS	27015	27335	+	CDDJIM_00175	12.8	9.1	PF00085.23|Thioredoxin	PFAM:PF00085.23
VFMALBOS	28650	29960	+	CDDJIM_00185	49.9	10.2		
VFMALBOS	29941	30396	+	CDDJIM_00190	17.7	11.3		
VFMALBOS	30352	31449	-	CDDJIM_00195	41.9	10.2		
VFMALBOS	31456	32547	-	CDDJIM_00200	41.8	9.4	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFMALBOS	34435	35361	+	CDDJIM_00210	35.4	10.0	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
VFMALBOS	35498	35716	+	CDDJIM_00215	8.2	8.1		
VFMALBOS	35798	35977	+	CDDJIM_00220	7.3	11.3		
VFMALBOS	36777	37097	-	CDDJIM_00230	12.8	10.9		
VFMALBOS	41814	42260	+	CDDJIM_00250	16.3	10.4		
VFMALBOS	42253	42777	+	CDDJIM_00255	20.9	10.9		
VFMALBOS	42761	42988	+	CDDJIM_00260	9.1	10.3		
VFMALBOS	43973	44290	+	CDDJIM_00275	12.6	10.6		
VFMALBOS	44280	44882	+	CDDJIM_00280	23.5	10.2	PF00189.23|Ribosomal_S3_C	PFAM:PF00189.23
VFMALBOS	44882	45271	+	CDDJIM_00285	14.7	10.5	PF00252.21|Ribosomal_L16	PFAM:PF00252.21
