locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMCALKRU_00001	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMCALKRU_00001	gene	645	lipB			
SMCALKRU_00002	CDS	2544	valS	6.1.1.9		Valine--tRNA ligase
SMCALKRU_00002	gene	2544	valS			
SMCALKRU_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMCALKRU_00003	gene	333	rsfS			
SMCALKRU_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMCALKRU_00004	gene	1110	dnaN			
SMCALKRU_00005	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMCALKRU_00005	gene	1107	rpsA			
SMCALKRU_00006	CDS	1164	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMCALKRU_00006	gene	1164	rho			
SMCALKRU_00007	CDS	1062	prfA		COG0216	Peptide chain release factor RF1
SMCALKRU_00007	gene	1062	prfA			
SMCALKRU_00008	CDS	753	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMCALKRU_00008	gene	753	rsmA			
SMCALKRU_00009	tRNA	75				tRNA-Met(cat)
SMCALKRU_00009	gene	75				
SMCALKRU_00010	tRNA	77				tRNA-Asn(gtt)
SMCALKRU_00010	gene	77				
SMCALKRU_00011	CDS	144	lepA	3.6.5.-	COG0481	Elongation factor 4
SMCALKRU_00011	gene	144	lepA			
SMCALKRU_00012	CDS	1068				hypothetical protein
SMCALKRU_00012	gene	1068				
SMCALKRU_00013	CDS	1608	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMCALKRU_00013	gene	1608	glnS			
SMCALKRU_00014	CDS	1842	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMCALKRU_00014	gene	1842	mnmG			
SMCALKRU_00015	CDS	375	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMCALKRU_00015	gene	375	ybeY			
SMCALKRU_00016	tRNA	71				tRNA-Cys(gca)
SMCALKRU_00016	gene	71				
SMCALKRU_00017	CDS	558	ctc		COG1825	General stress protein CTC
SMCALKRU_00017	gene	558	ctc			
SMCALKRU_00018	CDS	1500	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMCALKRU_00018	gene	1500	gltX			
SMCALKRU_00019	CDS	456	rplI		COG0359	50S ribosomal protein L9
SMCALKRU_00019	gene	456	rplI			
SMCALKRU_00020	CDS	270	rpsR			30S ribosomal protein S18
SMCALKRU_00020	gene	270	rpsR			
SMCALKRU_00021	CDS	357	rpsF		COG0360	30S ribosomal protein S6
SMCALKRU_00021	gene	357	rpsF			
SMCALKRU_00022	tmRNA	257	ssrA			transfer-messenger RNA, SsrA
SMCALKRU_00022	gene	257	ssrA			
SMCALKRU_00023	CDS	258	rpmA		COG0211	50S ribosomal protein L27
SMCALKRU_00023	gene	258	rpmA			
SMCALKRU_00024	CDS	333	rplU		COG0261	50S ribosomal protein L21
SMCALKRU_00024	gene	333	rplU			
SMCALKRU_00025	tRNA	76				tRNA-Met(cat)
SMCALKRU_00025	gene	76				
SMCALKRU_00026	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMCALKRU_00026	gene	1317	asnS			
SMCALKRU_00027	CDS	600	frr		COG0233	Ribosome-recycling factor
SMCALKRU_00027	gene	600	frr			
SMCALKRU_00028	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMCALKRU_00028	gene	957	trpS			
SMCALKRU_00029	CDS	90				hypothetical protein
SMCALKRU_00029	gene	90				
SMCALKRU_00030	tRNA	85				tRNA-Leu(tag)
SMCALKRU_00030	gene	85				
SMCALKRU_00031	CDS	741				hypothetical protein
SMCALKRU_00031	gene	741				
SMCALKRU_00032	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMCALKRU_00032	gene	849	lipA			
SMCALKRU_00033	CDS	1308	der		COG1160	GTPase Der
SMCALKRU_00033	gene	1308	der			
SMCALKRU_00034	CDS	1263	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMCALKRU_00034	gene	1263	maeB			
SMCALKRU_00035	tRNA	83				tRNA-Ser(gct)
SMCALKRU_00035	gene	83				
SMCALKRU_00036	tRNA	75				tRNA-Pro(tgg)
SMCALKRU_00036	gene	75				
SMCALKRU_00037	tRNA	73				tRNA-Arg(tct)
SMCALKRU_00037	gene	73				
SMCALKRU_00038	CDS	210	fdx		COG1145	Ferredoxin
SMCALKRU_00038	gene	210	fdx			
SMCALKRU_00039	CDS	327	rplS		COG0335	50S ribosomal protein L19
SMCALKRU_00039	gene	327	rplS			
SMCALKRU_00040	CDS	1299	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMCALKRU_00040	gene	1299	mtaB			
SMCALKRU_00041	CDS	1809	htpG		COG0326	Chaperone protein HtpG
SMCALKRU_00041	gene	1809	htpG			
SMCALKRU_00042	tRNA	87				tRNA-Ser(tga)
SMCALKRU_00042	gene	87				
SMCALKRU_00043	CDS	1458	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMCALKRU_00043	gene	1458	proS			
SMCALKRU_00044	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
SMCALKRU_00044	gene	1134	iscS			
SMCALKRU_00045	CDS	948	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMCALKRU_00045	gene	948	tilS			
SMCALKRU_00046	tRNA	73				tRNA-Lys(ttt)
SMCALKRU_00046	gene	73				
SMCALKRU_00047	tRNA	74				tRNA-Asp(gtc)
SMCALKRU_00047	gene	74				
SMCALKRU_00048	CDS	3813	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMCALKRU_00048	gene	3813	dnaE			
SMCALKRU_00049	tRNA	75				tRNA-Val(tac)
SMCALKRU_00049	gene	75				
SMCALKRU_00050	CDS	1356	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMCALKRU_00050	gene	1356	mnmE			
SMCALKRU_00051	CDS	834				hypothetical protein
SMCALKRU_00051	gene	834				
SMCALKRU_00052	CDS	1368	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMCALKRU_00052	gene	1368	dnaC			
SMCALKRU_00053	CDS	543	grpE		COG0576	Protein GrpE
SMCALKRU_00053	gene	543	grpE			
SMCALKRU_00054	CDS	1080	dnaJ			Chaperone protein DnaJ
SMCALKRU_00054	gene	1080	dnaJ			
SMCALKRU_00055	CDS	1056	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMCALKRU_00055	gene	1056	mnmA			
SMCALKRU_00056	CDS	723	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMCALKRU_00056	gene	723	ilvE			
SMCALKRU_00057	CDS	453	def	3.5.1.88	COG0242	Peptide deformylase
SMCALKRU_00057	gene	453	def			
SMCALKRU_00058	CDS	342	rplT		COG0292	50S ribosomal protein L20
SMCALKRU_00058	gene	342	rplT			
SMCALKRU_00059	CDS	207	rpmI			50S ribosomal protein L35
SMCALKRU_00059	gene	207	rpmI			
SMCALKRU_00060	CDS	522	infC		COG0290	Translation initiation factor IF-3
