#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFBRUOCU	1255	1647	+	GOAOOA_00010	15.3	9.9	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFBRUOCU	1634	2215	+	GOAOOA_00015	23.1	10.0		
VFBRUOCU	2193	2642	+	GOAOOA_00020	17.9	10.0		
VFBRUOCU	2617	2958	+	GOAOOA_00025	13.3	9.5	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFBRUOCU	2955	6515	+	GOAOOA_00030	140.3	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFBRUOCU	6488	10237	+	GOAOOA_00035	145.1	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFBRUOCU	10203	10604	+	GOAOOA_00040	15.1	10.6		
VFBRUOCU	10562	11044	+	GOAOOA_00045	18.9	10.4	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFBRUOCU	13056	13346	+	GOAOOA_00055	11.4	10.0	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFBRUOCU	13810	14214	+	GOAOOA_00065	16.5	9.9		
VFBRUOCU	14174	14899	-	GOAOOA_00070	30.1	9.1		
VFBRUOCU	14875	15984	-	GOAOOA_00075	42.6	9.6		
VFBRUOCU	15981	16370	-	GOAOOA_00080	15.1	9.9		
VFBRUOCU	16367	16675	-	GOAOOA_00085	11.8	10.5		
VFBRUOCU	16672	17463	-	GOAOOA_00090	30.9	9.6		
VFBRUOCU	17460	18071	-	GOAOOA_00095	23.2	8.9		
VFBRUOCU	18162	18959	+	GOAOOA_00105	31.7	10.2	PF00156.30|Pribosyltran	PFAM:PF00156.30
VFBRUOCU	18956	19423	+	GOAOOA_00110	18.6	10.1		
VFBRUOCU	19403	19921	-	GOAOOA_00115	19.9	10.0		
VFBRUOCU	20199	21272	+	GOAOOA_00120	41.6	10.0	PF00266.22|Aminotran_5	PFAM:PF00266.22
