locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFKELVIT_00001	CDS	1194	tufA		COG0050	Elongation factor Tu
VFKELVIT_00001	gene	1194	tufA			
VFKELVIT_00002	CDS	393	rplK		COG0080	50S ribosomal protein L11
VFKELVIT_00002	gene	393	rplK			
VFKELVIT_00003	CDS	558				hypothetical protein
VFKELVIT_00003	gene	558				
VFKELVIT_00004	CDS	441	rplJ			50S ribosomal protein L10
VFKELVIT_00004	gene	441	rplJ			
VFKELVIT_00005	CDS	360	rplL		COG0222	50S ribosomal protein L7/L12
VFKELVIT_00005	gene	360	rplL			
VFKELVIT_00006	CDS	3375	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFKELVIT_00006	gene	3375	rpoB			
VFKELVIT_00007	CDS	3771	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFKELVIT_00007	gene	3771	rpoC			
VFKELVIT_00008	CDS	363	rpsL		COG0048	30S ribosomal protein S12
VFKELVIT_00008	gene	363	rpsL			
VFKELVIT_00009	CDS	465	rpsG		COG0049	30S ribosomal protein S7
VFKELVIT_00009	gene	465	rpsG			
VFKELVIT_00010	CDS	2064	fusA		COG0480	Elongation factor G
VFKELVIT_00010	gene	2064	fusA			
VFKELVIT_00011	CDS	300	rpsJ			30S ribosomal protein S10
VFKELVIT_00011	gene	300	rpsJ			
VFKELVIT_00012	CDS	429	def	3.5.1.88	COG0242	Peptide deformylase
VFKELVIT_00012	gene	429	def			
VFKELVIT_00013	CDS	144				hypothetical protein
VFKELVIT_00013	gene	144				
VFKELVIT_00014	CDS	456	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
VFKELVIT_00014	gene	456	rsmA			
VFKELVIT_00015	CDS	378	rpsI		COG0103	30S ribosomal protein S9
VFKELVIT_00015	gene	378	rpsI			
VFKELVIT_00016	CDS	285				hypothetical protein
VFKELVIT_00016	gene	285				
VFKELVIT_00017	CDS	786	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFKELVIT_00017	gene	786	dapF			
VFKELVIT_00018	CDS	618				hypothetical protein
VFKELVIT_00018	gene	618				
VFKELVIT_00019	CDS	1338	infB		COG0532	Translation initiation factor IF-2
VFKELVIT_00019	gene	1338	infB			
VFKELVIT_00020	CDS	828	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFKELVIT_00020	gene	828	prs			
VFKELVIT_00021	CDS	444				hypothetical protein
VFKELVIT_00021	gene	444				
VFKELVIT_00022	CDS	507	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFKELVIT_00022	gene	507	rsmD			
VFKELVIT_00023	CDS	732	prfA_1		COG0216	Peptide chain release factor 1
VFKELVIT_00023	gene	732	prfA_1			
VFKELVIT_00024	CDS	828	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFKELVIT_00024	gene	828	dapA			
VFKELVIT_00025	CDS	1134		2.7.2.4	COG0527	Aspartate kinase
VFKELVIT_00025	gene	1134				
VFKELVIT_00026	CDS	2259	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFKELVIT_00026	gene	2259	metE			
VFKELVIT_00027	CDS	717				hypothetical protein
VFKELVIT_00027	gene	717				
VFKELVIT_00028	CDS	1128	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFKELVIT_00028	gene	1128	metC			
VFKELVIT_00029	CDS	705	prfA_2		COG0216	Peptide chain release factor 1
VFKELVIT_00029	gene	705	prfA_2			
VFKELVIT_00030	CDS	261				hypothetical protein
VFKELVIT_00030	gene	261				
VFKELVIT_00031	CDS	129				hypothetical protein
VFKELVIT_00031	gene	129				
VFKELVIT_00032	CDS	90				hypothetical protein
VFKELVIT_00032	gene	90				
VFKELVIT_00033	CDS	177				hypothetical protein
VFKELVIT_00033	gene	177				
VFKELVIT_00034	CDS	1476	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFKELVIT_00034	gene	1476	argH			
VFKELVIT_00035	CDS	270				hypothetical protein
VFKELVIT_00035	gene	270				
VFKELVIT_00036	CDS	1164	rpoD		COG0568	RNA polymerase sigma factor RpoD
VFKELVIT_00036	gene	1164	rpoD			
VFKELVIT_00037	CDS	2787	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFKELVIT_00037	gene	2787	dnaE			
VFKELVIT_00038	CDS	144				hypothetical protein
VFKELVIT_00038	gene	144				
VFKELVIT_00039	CDS	720				hypothetical protein
VFKELVIT_00039	gene	720				
VFKELVIT_00040	CDS	969	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VFKELVIT_00040	gene	969	asd1			
VFKELVIT_00041	CDS	294				hypothetical protein
VFKELVIT_00041	gene	294				
VFKELVIT_00042	CDS	345				hypothetical protein
VFKELVIT_00042	gene	345				
VFKELVIT_00043	CDS	117				hypothetical protein
VFKELVIT_00043	gene	117				
VFKELVIT_00044	CDS	240	rpsP			30S ribosomal protein S16
VFKELVIT_00044	gene	240	rpsP			
VFKELVIT_00045	CDS	183				hypothetical protein
VFKELVIT_00045	gene	183				
VFKELVIT_00046	CDS	663				hypothetical protein
VFKELVIT_00046	gene	663				
VFKELVIT_00047	CDS	513	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFKELVIT_00047	gene	513	dnaQ			
VFKELVIT_00048	CDS	1041	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFKELVIT_00048	gene	1041	carA			
