#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1196	1585	+	VFSTEMIN_00010	14.3	9.8	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
contig_1	1582	2139	+	VFSTEMIN_00015	21.9	9.7		
contig_1	2132	2572	+	VFSTEMIN_00020	16.6	9.6		
contig_1	2550	2909	+	VFSTEMIN_00025	13.7	5.2	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
contig_1	2909	6265	+	VFSTEMIN_00030	128.6	9.6	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6258	10031	+	VFSTEMIN_00035	143.6	9.6	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	10009	10374	+	VFSTEMIN_00040	13.5	10.7		
contig_1	10371	10835	+	VFSTEMIN_00045	18.2	9.8	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
contig_1	12905	13204	+	VFSTEMIN_00055	12.1	9.8	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	13395	13838	+	VFSTEMIN_00060	17.3	9.9	PF01327.24|Pep_deformylase	PFAM:PF01327.24
contig_1	13828	13989	+	VFSTEMIN_00065	6.4	10.4		
contig_1	13932	14387	-	VFSTEMIN_00070	17.7	9.4	PF00398.23|RrnaAD	PFAM:PF00398.23
contig_1	14393	14770	-	VFSTEMIN_00075	14.2	10.2		
contig_1	14757	15074	-	VFSTEMIN_00080	12.7	10.1		
contig_1	15031	15813	-	VFSTEMIN_00085	30.3	9.2		
contig_1	15813	16427	-	VFSTEMIN_00090	23.8	9.6		
contig_1	16431	17774	-	VFSTEMIN_00095	50.7	9.1	PF00009.30|GTP_EFTU	PFAM:PF00009.30
contig_1	17804	18652	+	VFSTEMIN_00100	33.4	10.0	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
contig_1	18636	19082	+	VFSTEMIN_00105	17.6	9.6		
contig_1	19066	19575	-	VFSTEMIN_00110	19.7	9.6		
contig_1	19572	20303	-	VFSTEMIN_00115	27.8	9.6	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	20279	21106	-	VFSTEMIN_00120	31.5	9.9	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	21144	22064	+	VFSTEMIN_00125	36.9	10.5		
contig_1	22051	23169	+	VFSTEMIN_00130	42.4	9.5		
contig_1	23209	25227	-	VFSTEMIN_00135	80.5	9.6	PF08264.16|Anticodon_1	PFAM:PF08264.16
contig_1	25224	25421	-	VFSTEMIN_00140	8.0	10.2		
contig_1	28657	29754	+	VFSTEMIN_00150	42.7	9.5	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
contig_1	29728	30426	-	VFSTEMIN_00155	26.9	9.9	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	30485	31864	-	VFSTEMIN_00160	53.1	7.8	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
contig_1	31943	32782	-	VFSTEMIN_00165	34.0	9.9		
contig_1	36942	37085	+	VFSTEMIN_00175	5.8	11.7	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
contig_1	37092	37805	+	VFSTEMIN_00180	27.7	9.2		
contig_1	37802	38797	+	VFSTEMIN_00185	38.3	9.6	PF02774.21|Semialdhyde_dhC	PFAM:PF02774.21
contig_1	38799	39149	+	VFSTEMIN_00190	13.5	9.9		
contig_1	39136	39309	+	VFSTEMIN_00195	6.7	10.3		
contig_1	39322	39987	+	VFSTEMIN_00200	26.1	10.3		
contig_1	39995	40507	-	VFSTEMIN_00205	20.0	9.8	PF13482.9|RNase_H_2	PFAM:PF13482.9
contig_1	40557	41585	+	VFSTEMIN_00210	39.5	9.5	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	41575	44688	+	VFSTEMIN_00215	119.3	9.2	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2	PFAM:PF02786.20, PFAM:PF02786.20
contig_1	44645	45163	+	VFSTEMIN_00220	20.7	9.6		
contig_1	46798	47298	+	VFSTEMIN_00235	20.3	9.5		
contig_1	47456	48226	+	VFSTEMIN_00240	30.0	9.3	PF13177.9|DNA_pol3_delta2	PFAM:PF13177.9
contig_1	48261	48881	+	VFSTEMIN_00245	24.4	9.4		
contig_1	48854	50059	+	VFSTEMIN_00250	45.9	9.8		
contig_1	50032	51015	+	VFSTEMIN_00255	39.0	9.7	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	50996	51547	+	VFSTEMIN_00260	20.9	9.4		
contig_1	51547	52131	+	VFSTEMIN_00265	22.7	9.8	PF00117.31|GATase	PFAM:PF00117.31
contig_1	52119	52817	+	VFSTEMIN_00270	27.5	9.9		
contig_1	53542	53835	+	VFSTEMIN_00280	11.6	10.1		
contig_1	53814	54113	+	VFSTEMIN_00285	11.8	8.6	PF03819.20|MazG	PFAM:PF03819.20
