#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	45	170	+	VFKELVIT_00005	4.6	7.7		
contig_1	349	1176	-	VFKELVIT_00010	31.5	9.5	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	2031	3164	+	VFKELVIT_00015	42.4	9.3		
contig_1	4534	6792	+	VFKELVIT_00020	88.1	9.6	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	7035	7751	+	VFKELVIT_00025	28.1	10.3		
contig_1	7748	8875	+	VFKELVIT_00030	44.1	10.0	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
contig_1	8813	9517	-	VFKELVIT_00035	27.3	9.9	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	9610	9870	-	VFKELVIT_00040	10.2	10.2		
contig_1	10558	10686	-	VFKELVIT_00045	4.8	6.7		
contig_1	10880	10969	+	VFKELVIT_00050	3.3	9.3		
contig_1	11053	11229	+	VFKELVIT_00055	6.9	9.6		
contig_1	12089	13564	-	VFKELVIT_00060	56.9	8.7	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
contig_1	13581	13850	-	VFKELVIT_00065	10.5	10.4		
contig_1	14457	15620	+	VFKELVIT_00070	46.4	10.2	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4	PFAM:PF04542.17, PFAM:PF04545.19
contig_1	15850	18636	+	VFKELVIT_00075	109.3	9.8	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	18620	18763	+	VFKELVIT_00080	5.7	11.8		
contig_1	18791	19510	+	VFKELVIT_00085	28.3	9.4	PF02219.20|MTHFR	PFAM:PF02219.20
contig_1	19517	20485	+	VFKELVIT_00090	37.3	9.6	PF02774.21|Semialdhyde_dhC	PFAM:PF02774.21
contig_1	20597	20890	-	VFKELVIT_00095	11.5	9.5		
contig_1	21078	21422	-	VFKELVIT_00100	13.3	9.8		
contig_1	22097	22213	+	VFKELVIT_00105	4.2	9.2		
contig_1	22272	22511	+	VFKELVIT_00110	9.3	11.3		
contig_1	22495	22677	+	VFKELVIT_00115	7.2	11.1		
contig_1	22789	23451	+	VFKELVIT_00120	25.9	10.4		
contig_1	23466	23978	-	VFKELVIT_00125	19.5	9.9	PF13482.9|RNase_H_2, PF16473.8|Rv2179c-like	PFAM:PF13482.9, PFAM:PF16473.8
contig_1	24007	25047	+	VFKELVIT_00130	39.8	9.6	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	25044	28151	+	VFKELVIT_00135	118.0	9.4	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2	PFAM:PF02786.20, PFAM:PF02786.20
contig_1	28138	28584	+	VFKELVIT_00140	17.6	9.7		
contig_1	30234	30743	+	VFKELVIT_00155	20.2	9.8		
contig_1	30727	31749	+	VFKELVIT_00160	40.4	9.5	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2, PF13401.9|AAA_22	PFAM:PF00004.32, PFAM:PF13177.9, PFAM:PF13401.9
contig_1	31746	32315	+	VFKELVIT_00165	22.4	9.8		
