#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFHYALUT	1	1191	+	CAFBCE_00005	44.2	8.6	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFHYALUT	1662	2261	+	CAFBCE_00020	23.7	9.9		
VFHYALUT	2242	2721	+	CAFBCE_00025	18.8	9.9		
VFHYALUT	2705	3082	+	CAFBCE_00030	14.7	9.2	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFHYALUT	3082	6486	+	CAFBCE_00035	133.2	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFHYALUT	10132	10518	+	CAFBCE_00045	14.6	10.4		
VFHYALUT	10478	10957	+	CAFBCE_00050	19.1	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFHYALUT	13293	13499	-	CAFBCE_00065	7.6	9.4	PF00313.25|CSD	PFAM:PF00313.25
VFHYALUT	14055	14183	+	CAFBCE_00075	5.1	10.3		
VFHYALUT	14149	14601	-	CAFBCE_00080	17.8	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
VFHYALUT	14591	15634	-	CAFBCE_00085	41.4	10.3		
VFHYALUT	15631	15924	-	CAFBCE_00090	11.2	9.7		
VFHYALUT	15921	16304	-	CAFBCE_00095	14.7	10.6		
VFHYALUT	16608	17336	-	CAFBCE_00105	28.0	9.9	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFHYALUT	17376	17582	+	CAFBCE_00110	8.4	9.5		
VFHYALUT	17554	18171	-	CAFBCE_00115	24.3	10.0		
VFHYALUT	18164	19492	-	CAFBCE_00120	51.4	9.7	PF00009.30|GTP_EFTU, PF00071.25|Ras, PF09439.13|SRPRB, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF00071.25, PFAM:PF09439.13, PFAM:PF10662.12
VFHYALUT	19608	20480	+	CAFBCE_00130	34.8	10.2	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFHYALUT	20468	20986	+	CAFBCE_00135	20.8	10.3		
VFHYALUT	23049	23429	+	CAFBCE_00150	14.2	10.3		
VFHYALUT	24628	25575	-	CAFBCE_00160	37.3	10.1	PF03462.21|PCRF	PFAM:PF03462.21
VFHYALUT	28552	30831	-	CAFBCE_00180	91.4	9.9	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFHYALUT	30828	30986	-	CAFBCE_00185	6.5	10.2		
VFHYALUT	30970	31119	-	CAFBCE_00190	6.0	10.8		
VFHYALUT	33652	34395	+	CAFBCE_00200	29.9	10.3		
VFHYALUT	36123	36872	-	CAFBCE_00215	29.7	10.0	PF00218.24|IGPS	PFAM:PF00218.24
VFHYALUT	36823	37746	-	CAFBCE_00220	36.2	10.2		
VFHYALUT	37736	38299	-	CAFBCE_00225	21.8	9.6	PF00117.31|GATase	PFAM:PF00117.31
VFHYALUT	38302	39579	-	CAFBCE_00230	50.7	10.0		
VFHYALUT	43608	44804	-	CAFBCE_00250	48.0	9.9	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFHYALUT	44782	45498	-	CAFBCE_00255	28.4	9.5		
VFHYALUT	45524	46972	+	CAFBCE_00260	57.4	10.2	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4	PFAM:PF04542.17, PFAM:PF04545.19
VFHYALUT	51619	52950	-	CAFBCE_00280	51.4	9.8		
VFHYALUT	52952	53734	+	CAFBCE_00285	31.3	10.0	PF02219.20|MTHFR	PFAM:PF02219.20
VFHYALUT	54840	55478	+	CAFBCE_00295	25.0	10.3	PF00697.25|PRAI	PFAM:PF00697.25
VFHYALUT	56589	57314	+	CAFBCE_00305	28.3	10.3	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFHYALUT	57302	57535	+	CAFBCE_00310	9.2	10.3		
VFHYALUT	57507	57695	+	CAFBCE_00315	7.4	10.5		
VFHYALUT	57780	58451	+	CAFBCE_00325	26.5	10.3		
VFHYALUT	63428	63988	+	CAFBCE_00345	22.1	9.9		
VFHYALUT	65822	66106	+	CAFBCE_00360	11.8	9.9		
VFHYALUT	67433	68047	+	CAFBCE_00380	24.2	10.2		
VFHYALUT	69281	70303	+	CAFBCE_00390	41.0	10.2	PF00155.24|Aminotran_1_2, PF04864.16|Alliinase_C	PFAM:PF00155.24, PFAM:PF04864.16
VFHYALUT	70300	70860	+	CAFBCE_00395	21.4	9.6		
VFHYALUT	72890	73201	+	CAFBCE_00415	12.5	9.8		
VFHYALUT	75971	76891	-	CAFBCE_00445	37.0	9.9	PF01409.23|tRNA-synt_2d	PFAM:PF01409.23
VFHYALUT	77219	77386	-	CAFBCE_00455	7.0	11.3		
VFHYALUT	77373	77831	-	CAFBCE_00460	18.2	10.2	PF00707.25|IF3_C	PFAM:PF00707.25
VFHYALUT	79319	79678	+	CAFBCE_00485	14.6	10.2		
VFHYALUT	79662	80153	-	CAFBCE_00490	20.1	10.1		
VFHYALUT	80150	80776	-	CAFBCE_00495	25.3	10.0		
VFHYALUT	80745	81044	-	CAFBCE_00500	11.6	10.0		
VFHYALUT	85701	86888	-	CAFBCE_00525	46.6	10.0	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFHYALUT	86885	87298	-	CAFBCE_00530	16.6	10.3		
VFHYALUT	88451	89683	-	CAFBCE_00540	49.2	10.1	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFHYALUT	89700	90950	+	CAFBCE_00545	49.7	9.9		
VFHYALUT	94633	95919	+	CAFBCE_00565	50.7	10.1		
VFHYALUT	95911	97029	-	CAFBCE_00570	44.5	9.5	PF02767.19|DNA_pol3_beta_2, PF02768.18|DNA_pol3_beta_3	PFAM:PF02767.19, PFAM:PF02768.18
VFHYALUT	97086	97685	+	CAFBCE_00575	24.0	10.0		
