#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1	1191	+	VFHYALUT_00005		Elongation factor Tu	SO:0001217, UniRef:UniRef50_Q9P9Q9
contig_1	tRNA	1193	1264	+	VFHYALUT_00010	Trp_trna	tRNA-Trp	SO:0000271
contig_1	cds	1283	1675	+	VFHYALUT_00015		50S ribosomal protein L11	SO:0001217, UniRef:UniRef50_A0A346E0A6
contig_1	cds	1662	2261	+	VFHYALUT_00020		hypothetical protein	
contig_1	cds	2242	2721	+	VFHYALUT_00025		hypothetical protein	
contig_1	cds	2705	3082	+	VFHYALUT_00030		hypothetical protein	PFAM:PF00542.22
contig_1	cds	3082	6486	+	VFHYALUT_00035		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	cds	6483	10187	+	VFHYALUT_00040		DNA-directed RNA polymerase subunit	SO:0001217, UniRef:UniRef50_A0A346E0B1
contig_1	cds	10132	10518	+	VFHYALUT_00045		hypothetical protein	
contig_1	cds	10478	10957	+	VFHYALUT_00050		hypothetical protein	PFAM:PF00177.24
contig_1	cds	10959	13010	+	VFHYALUT_00055		Elongation factor G	SO:0001217, UniRef:UniRef50_S5SQ03
contig_1	cds	13007	13303	+	VFHYALUT_00060		30S ribosomal protein S10	SO:0001217, UniRef:UniRef50_A0A346E0B5
contig_1	cds	13293	13499	-	VFHYALUT_00065		Cold shock-like protein CspD	SO:0001217, UniRef:UniRef50_A0A0Q0IW68
contig_1	tRNA	13959	14031	+	VFHYALUT_00070	Phe_trna	tRNA-Phe	SO:0000267
contig_1	cds	14055	14183	+	VFHYALUT_00075		hypothetical protein	
contig_1	cds	14149	14601	-	VFHYALUT_00080		hypothetical protein	PFAM:PF00398.23
contig_1	cds	14591	15634	-	VFHYALUT_00085		hypothetical protein	
contig_1	cds	15631	15924	-	VFHYALUT_00090		hypothetical protein	
contig_1	cds	15921	16304	-	VFHYALUT_00095		hypothetical protein	
contig_1	cds	16301	16645	-	VFHYALUT_00100		50S ribosomal protein L13	SO:0001217, UniRef:UniRef50_A0A346E0C2
contig_1	cds	16608	17336	-	VFHYALUT_00105		hypothetical protein	
contig_1	cds	17376	17582	+	VFHYALUT_00110		hypothetical protein	
contig_1	cds	17554	18171	-	VFHYALUT_00115		hypothetical protein	
contig_1	cds	18164	19492	-	VFHYALUT_00120		hypothetical protein	PFAM:PF00009.30, PFAM:PF00071.25, PFAM:PF09439.13, PFAM:PF10662.12
contig_1	tRNA	19523	19595	+	VFHYALUT_00125	Gln_trna	tRNA-Gln	SO:0000261
contig_1	cds	19608	20480	+	VFHYALUT_00130		hypothetical protein	PFAM:PF13793.9
contig_1	cds	20468	20986	+	VFHYALUT_00135		hypothetical protein	
contig_1	cds	20983	21537	-	VFHYALUT_00140		16S rRNA (Guanine(966)-N(2))-methyltransferase	SO:0001217, UniRef:UniRef50_A0A346E0D1
contig_1	cds	21857	23059	+	VFHYALUT_00145		Cysteine desulfurase	SO:0001217, UniRef:UniRef50_E0TIS4
contig_1	cds	23049	23429	+	VFHYALUT_00150		Iron-sulfur cluster assembly scaffold protein IscU	SO:0001217, UniRef:UniRef50_A0A0K8MFS3
contig_1	cds	23409	24647	-	VFHYALUT_00155		Lysine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0D4
contig_1	cds	24628	25575	-	VFHYALUT_00160		hypothetical protein	PFAM:PF03462.21
contig_1	cds	25541	26419	-	VFHYALUT_00165		4-hydroxy-tetrahydrodipicolinate synthase	SO:0001217, UniRef:UniRef50_A0A346E0D6
contig_1	cds	26430	27362	+	VFHYALUT_00170		tRNA(Ile)-lysidine synthase	SO:0001217, UniRef:UniRef50_A0A346E0D7
contig_1	tRNA	28468	28551	+	VFHYALUT_00175	Ser_trna	tRNA-Ser	SO:0000269
contig_1	cds	28552	30831	-	VFHYALUT_00180		hypothetical protein	PFAM:PF08264.16
contig_1	cds	30828	30986	-	VFHYALUT_00185		hypothetical protein	
contig_1	cds	30970	31119	-	VFHYALUT_00190		hypothetical protein	
contig_1	cds	31206	33446	+	VFHYALUT_00195		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	SO:0001217, UniRef:UniRef50_A0A346E0E2
contig_1	cds	33652	34395	+	VFHYALUT_00200		hypothetical protein	
contig_1	cds	34367	35449	+	VFHYALUT_00205		Cystathionine beta-lyase	SO:0001217, UniRef:UniRef50_A0A346E0E4
contig_1	cds	35438	36142	-	VFHYALUT_00210		Peptide chain release factor 1	SO:0001217, UniRef:UniRef50_A0A346E0E5
contig_1	cds	36123	36872	-	VFHYALUT_00215		hypothetical protein	PFAM:PF00218.24
contig_1	cds	36823	37746	-	VFHYALUT_00220		hypothetical protein	
contig_1	cds	37736	38299	-	VFHYALUT_00225		hypothetical protein	PFAM:PF00117.31
contig_1	cds	38302	39579	-	VFHYALUT_00230		hypothetical protein	
contig_1	cds	39542	40942	-	VFHYALUT_00235		Argininosuccinate lyase	SO:0001217, UniRef:UniRef50_A0A346E0F0
contig_1	cds	40969	41955	-	VFHYALUT_00240		Tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0F1
contig_1	cds	41969	43411	+	VFHYALUT_00245		Aspartyl-tRNA synthetase	SO:0001217, UniRef:UniRef50_A0A346E0F2
contig_1	cds	43608	44804	-	VFHYALUT_00250		hypothetical protein	PFAM:PF00749.24, PFAM:PF00749.24
contig_1	cds	44782	45498	-	VFHYALUT_00255		hypothetical protein	
contig_1	cds	45524	46972	+	VFHYALUT_00260		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
contig_1	cds	47280	50219	+	VFHYALUT_00265		DNA-directed DNA polymerase	SO:0001217, UniRef:UniRef50_A0A346E0F7
contig_1	tRNA	50351	50423	+	VFHYALUT_00270	Leu_trna	tRNA-Leu	SO:0000264
contig_1	tRNA	50428	50510	+	VFHYALUT_00275	Ser_trna	tRNA-Ser	SO:0000269
contig_1	cds	51619	52950	-	VFHYALUT_00280		hypothetical protein	
contig_1	cds	52952	53734	+	VFHYALUT_00285		hypothetical protein	PFAM:PF02219.20
contig_1	cds	53840	54859	+	VFHYALUT_00290		Aspartate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A346E0G2
contig_1	cds	54840	55478	+	VFHYALUT_00295		hypothetical protein	PFAM:PF00697.25
contig_1	cds	55465	56592	+	VFHYALUT_00300		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
contig_1	cds	56589	57314	+	VFHYALUT_00305		hypothetical protein	PFAM:PF00290.23
contig_1	cds	57302	57535	+	VFHYALUT_00310		hypothetical protein	
contig_1	cds	57507	57695	+	VFHYALUT_00315		hypothetical protein	
contig_1	tRNA	57697	57769	-	VFHYALUT_00320	Asn_trna	tRNA-Asn	SO:0000257
contig_1	cds	57780	58451	+	VFHYALUT_00325		hypothetical protein	
contig_1	tRNA	58569	58641	-	VFHYALUT_00330	Gly_trna	tRNA-Gly	SO:0000260
contig_1	cds	59216	60277	+	VFHYALUT_00335		Carbamoyl-phosphate synthase small chain	SO:0001217, UniRef:UniRef50_A0A346E0G9
contig_1	cds	60274	63441	+	VFHYALUT_00340		Carbamoyl-phosphate synthase (glutamine-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A346E0H0
contig_1	cds	63428	63988	+	VFHYALUT_00345		hypothetical protein	
contig_1	cds	63979	64530	+	VFHYALUT_00350		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_Q05FR8
contig_1	tRNA	65695	65766	+	VFHYALUT_00355	Val_trna	tRNA-Val	SO:0000273
contig_1	cds	65822	66106	+	VFHYALUT_00360		hypothetical protein	
contig_1	cds	66103	67182	+	VFHYALUT_00365		DNA polymerase III subunit gamma/tau	SO:0001217, UniRef:UniRef50_A0A346E0H5
contig_1	tRNA	67252	67335	-	VFHYALUT_00370	Ser_trna	tRNA-Ser	SO:0000269
contig_1	tRNA	67356	67426	+	VFHYALUT_00375	Arg_trna	tRNA-Arg	SO:0001036
