locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMMEEALB_00001	gene	669	lipB			
SMMEEALB_00001	CDS	669	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMMEEALB_00002	gene	2547	valS			
SMMEEALB_00002	CDS	2547	valS	6.1.1.9		Valine--tRNA ligase
SMMEEALB_00003	gene	339	rsfS			
SMMEEALB_00003	CDS	339	rsfS		COG0799	Ribosomal silencing factor RsfS
SMMEEALB_00004	gene	381				
SMMEEALB_00004	CDS	381				hypothetical protein
SMMEEALB_00005	gene	1098	dnaN			
SMMEEALB_00005	CDS	1098	dnaN		COG0592	Beta sliding clamp
SMMEEALB_00006	gene	1119	rpsA			
SMMEEALB_00006	CDS	1119	rpsA		COG0539	30S ribosomal protein S1
SMMEEALB_00007	gene	1266	rho			
SMMEEALB_00007	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMMEEALB_00008	gene	1074	prfA			
SMMEEALB_00008	CDS	1074	prfA			Peptide chain release factor 1
SMMEEALB_00009	gene	756	rsmA			
SMMEEALB_00009	CDS	756	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMMEEALB_00010	gene	74				
SMMEEALB_00010	tRNA	74				tRNA-Met(cat)
SMMEEALB_00011	gene	3408	ileS			
SMMEEALB_00011	CDS	3408	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMMEEALB_00012	gene	76				
SMMEEALB_00012	tRNA	76				tRNA-Asn(gtt)
SMMEEALB_00013	gene	1218				
SMMEEALB_00013	CDS	1218				hypothetical protein
SMMEEALB_00014	gene	1587	glnS			
SMMEEALB_00014	CDS	1587	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMMEEALB_00015	gene	1842	mnmG			
SMMEEALB_00015	CDS	1842	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMMEEALB_00016	gene	71				
SMMEEALB_00016	tRNA	71				tRNA-Cys(gca)
SMMEEALB_00017	gene	615				
SMMEEALB_00017	CDS	615				hypothetical protein
SMMEEALB_00018	gene	1647	metG			
SMMEEALB_00018	CDS	1647	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
SMMEEALB_00019	gene	1596	gltX			
SMMEEALB_00019	CDS	1596	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMMEEALB_00020	gene	204				
SMMEEALB_00020	CDS	204				hypothetical protein
SMMEEALB_00021	gene	270				
SMMEEALB_00021	CDS	270				hypothetical protein
SMMEEALB_00022	gene	357				
SMMEEALB_00022	CDS	357				hypothetical protein
SMMEEALB_00023	gene	306	ssrA			
SMMEEALB_00023	tmRNA	306	ssrA			transfer-messenger RNA, SsrA
SMMEEALB_00024	gene	246	rpmA			
SMMEEALB_00024	CDS	246	rpmA		COG0211	50S ribosomal protein L27
SMMEEALB_00025	gene	330	rplU			
SMMEEALB_00025	CDS	330	rplU		COG0261	50S ribosomal protein L21
SMMEEALB_00026	gene	76				
SMMEEALB_00026	tRNA	76				tRNA-Met(cat)
SMMEEALB_00027	gene	1344	asnS			
SMMEEALB_00027	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMMEEALB_00028	gene	543	frr			
SMMEEALB_00028	CDS	543	frr		COG0233	Ribosome-recycling factor
SMMEEALB_00029	gene	960	trpS			
SMMEEALB_00029	CDS	960	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMMEEALB_00030	gene	86				
SMMEEALB_00030	tRNA	86				tRNA-Leu(tag)
SMMEEALB_00031	gene	765				
SMMEEALB_00031	CDS	765				hypothetical protein
