locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFCALKRU_00001	tRNA	74				tRNA-Trp(cca)
VFCALKRU_00002	CDS	396	rplK		COG0080	50S ribosomal protein L11
VFCALKRU_00003	CDS	597				hypothetical protein
VFCALKRU_00004	CDS	453				hypothetical protein
VFCALKRU_00005	CDS	345	rplL		COG0222	50S ribosomal protein L7/L12
VFCALKRU_00006	CDS	3705	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFCALKRU_00007	CDS	3762	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFCALKRU_00008	CDS	387	rpsL		COG0048	30S ribosomal protein S12
VFCALKRU_00009	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFCALKRU_00010	CDS	2031	fusA		COG0480	Elongation factor G
VFCALKRU_00011	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
VFCALKRU_00012	tRNA	75				tRNA-Phe(gaa)
VFCALKRU_00013	CDS	372				hypothetical protein
VFCALKRU_00014	CDS	759				hypothetical protein
VFCALKRU_00015	CDS	1086				hypothetical protein
VFCALKRU_00016	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFCALKRU_00017	CDS	330				hypothetical protein
VFCALKRU_00018	CDS	825	dapF	5.1.1.7		Diaminopimelate epimerase
VFCALKRU_00019	CDS	450	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
VFCALKRU_00020	CDS	858	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFCALKRU_00021	CDS	501				hypothetical protein
VFCALKRU_00022	CDS	546	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFCALKRU_00023	CDS	1122	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFCALKRU_00024	CDS	1275	lysS	6.1.1.6		Lysine--tRNA ligase
VFCALKRU_00025	CDS	687	prfB		COG1186	Peptide chain release factor RF2
VFCALKRU_00026	CDS	906	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFCALKRU_00027	CDS	945	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFCALKRU_00028	tRNA	85				tRNA-Ser(gct)
VFCALKRU_00029	CDS	2196				hypothetical protein
VFCALKRU_00030	CDS	150				hypothetical protein
VFCALKRU_00031	CDS	2175	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFCALKRU_00032	CDS	741				hypothetical protein
VFCALKRU_00033	CDS	1134	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFCALKRU_00034	CDS	864	prfA		COG0216	Peptide chain release factor 1
VFCALKRU_00035	CDS	741	trpC			Indole-3-glycerol phosphate synthase
VFCALKRU_00036	CDS	1008	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFCALKRU_00037	CDS	561	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
VFCALKRU_00038	CDS	1224	menF	5.4.4.2		Isochorismate synthase MenF
VFCALKRU_00039	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFCALKRU_00040	CDS	963	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VFCALKRU_00041	CDS	1332				hypothetical protein
VFCALKRU_00042	CDS	327				hypothetical protein
VFCALKRU_00043	CDS	141				hypothetical protein
VFCALKRU_00044	CDS	1404	rpoD			RNA polymerase sigma factor RpoD
VFCALKRU_00045	CDS	2886	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFCALKRU_00046	tRNA	88				tRNA-Leu(aag)
VFCALKRU_00047	tRNA	84				tRNA-Leu(tag)
VFCALKRU_00048	tRNA	84				tRNA-Ser(aga)
VFCALKRU_00049	CDS	1011	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFCALKRU_00050	CDS	609	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFCALKRU_00051	CDS	1128	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFCALKRU_00052	CDS	675	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFCALKRU_00053	CDS	264				hypothetical protein
VFCALKRU_00054	CDS	228				hypothetical protein
VFCALKRU_00055	tRNA	72				tRNA-Asn(gtt)
VFCALKRU_00056	CDS	393				hypothetical protein
VFCALKRU_00057	tRNA	72				tRNA-Cys(gca)
VFCALKRU_00058	tRNA	72				tRNA-Gly(gcc)
VFCALKRU_00059	CDS	1050	carA	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific small chain
VFCALKRU_00060	CDS	3081	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFCALKRU_00061	CDS	552	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFCALKRU_00062	CDS	564	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFCALKRU_00063	tRNA	74				tRNA-Val(tac)
VFCALKRU_00064	CDS	591				hypothetical protein
VFCALKRU_00065	CDS	1020				hypothetical protein
VFCALKRU_00066	tRNA	84				tRNA-Leu(caa)
VFCALKRU_00067	tRNA	83				tRNA-Ser(tga)
VFCALKRU_00068	CDS	585	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFCALKRU_00069	CDS	1251	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFCALKRU_00070	CDS	1005	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
VFCALKRU_00071	CDS	573	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
VFCALKRU_00072	CDS	597	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
