locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFTETIMP_00001	gene	1188	tufA			
VFTETIMP_00001	CDS	1188	tufA		COG0050	Elongation factor Tu
VFTETIMP_00002	gene	74				
VFTETIMP_00002	tRNA	74				tRNA-Trp(cca)
VFTETIMP_00003	gene	387				
VFTETIMP_00003	CDS	387				hypothetical protein
VFTETIMP_00004	gene	642				
VFTETIMP_00004	CDS	642				hypothetical protein
VFTETIMP_00005	gene	447				
VFTETIMP_00005	CDS	447				hypothetical protein
VFTETIMP_00006	gene	360	rplL			
VFTETIMP_00006	CDS	360	rplL			50S ribosomal protein L7/L12
VFTETIMP_00007	gene	3891	rpoB			
VFTETIMP_00007	CDS	3891	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFTETIMP_00008	gene	3906	rpoC			
VFTETIMP_00008	CDS	3906	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFTETIMP_00009	gene	396	rpsL			
VFTETIMP_00009	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFTETIMP_00010	gene	474	rpsG			
VFTETIMP_00010	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFTETIMP_00011	gene	2055	fusA			
VFTETIMP_00011	CDS	2055	fusA		COG0480	Elongation factor G
VFTETIMP_00012	gene	297	rpsJ			
VFTETIMP_00012	CDS	297	rpsJ		COG0051	30S ribosomal protein S10
VFTETIMP_00013	gene	426	def			
VFTETIMP_00013	CDS	426	def	3.5.1.88		Peptide deformylase
VFTETIMP_00014	gene	73				
VFTETIMP_00014	tRNA	73				tRNA-Phe(gaa)
VFTETIMP_00015	gene	339				
VFTETIMP_00015	CDS	339				hypothetical protein
VFTETIMP_00016	gene	696	rsmA			
VFTETIMP_00016	CDS	696	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFTETIMP_00017	gene	1107				
VFTETIMP_00017	CDS	1107				hypothetical protein
VFTETIMP_00018	gene	384	rpsI			
VFTETIMP_00018	CDS	384	rpsI		COG0103	30S ribosomal protein S9
VFTETIMP_00019	gene	336	rplM			
VFTETIMP_00019	CDS	336	rplM		COG0102	50S ribosomal protein L13
VFTETIMP_00020	gene	804	dapF			
VFTETIMP_00020	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFTETIMP_00021	gene	636				
VFTETIMP_00021	CDS	636				hypothetical protein
VFTETIMP_00022	gene	1548	infB			
VFTETIMP_00022	CDS	1548	infB		COG0532	Translation initiation factor IF-2
VFTETIMP_00023	gene	74				
VFTETIMP_00023	tRNA	74				tRNA-Gln(ttg)
VFTETIMP_00024	gene	942	prs			
VFTETIMP_00024	CDS	942	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFTETIMP_00025	gene	501				
VFTETIMP_00025	CDS	501				hypothetical protein
VFTETIMP_00026	gene	561	rsmD			
VFTETIMP_00026	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFTETIMP_00027	gene	1128	iscS			
VFTETIMP_00027	CDS	1128	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFTETIMP_00028	gene	1299	lysS			
VFTETIMP_00028	CDS	1299	lysS	6.1.1.6		Lysine--tRNA ligase
VFTETIMP_00029	gene	699	prfB			
VFTETIMP_00029	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFTETIMP_00030	gene	909	dapA			
VFTETIMP_00030	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFTETIMP_00031	gene	2103	tilS			
VFTETIMP_00031	CDS	2103	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFTETIMP_00032	gene	84				
VFTETIMP_00032	tRNA	84				tRNA-Ser(gct)
VFTETIMP_00033	gene	198				
