locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMS1196_00001	gene	645	lipB			
SMS1196_00001	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMS1196_00002	gene	2544	valS			
SMS1196_00002	CDS	2544	valS	6.1.1.9		Valine--tRNA ligase
SMS1196_00003	gene	333	rsfS			
SMS1196_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMS1196_00004	gene	1110	dnaN			
SMS1196_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMS1196_00005	gene	1107	rpsA			
SMS1196_00005	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMS1196_00006	gene	1164	rho			
SMS1196_00006	CDS	1164	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMS1196_00007	gene	1062	prfA			
SMS1196_00007	CDS	1062	prfA			Peptide chain release factor 1
SMS1196_00008	gene	753	rsmA			
SMS1196_00008	CDS	753	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMS1196_00009	gene	75				
SMS1196_00009	tRNA	75				tRNA-Met(cat)
SMS1196_00010	gene	138				
SMS1196_00010	CDS	138				hypothetical protein
SMS1196_00011	gene	3402	ileS			
SMS1196_00011	CDS	3402	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMS1196_00012	gene	76				
SMS1196_00012	tRNA	76				tRNA-Asn(gtt)
SMS1196_00013	gene	1797	lepA			
SMS1196_00013	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
SMS1196_00014	gene	1062				
SMS1196_00014	CDS	1062				hypothetical protein
SMS1196_00015	gene	1614	glnS			
SMS1196_00015	CDS	1614	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMS1196_00016	gene	1851	mnmG			
SMS1196_00016	CDS	1851	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMS1196_00017	gene	375	ybeY			
SMS1196_00017	CDS	375	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMS1196_00018	gene	71				
SMS1196_00018	tRNA	71				tRNA-Cys(gca)
SMS1196_00019	gene	573	ctc			
SMS1196_00019	CDS	573	ctc		COG1825	General stress protein CTC
SMS1196_00020	gene	1500	gltX			
SMS1196_00020	CDS	1500	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMS1196_00021	gene	456				
SMS1196_00021	CDS	456				hypothetical protein
SMS1196_00022	gene	270				
SMS1196_00022	CDS	270				hypothetical protein
SMS1196_00023	gene	351				
SMS1196_00023	CDS	351				hypothetical protein
SMS1196_00024	gene	248	ssrA			
SMS1196_00024	tmRNA	248	ssrA			transfer-messenger RNA, SsrA
SMS1196_00025	gene	258	rpmA			
SMS1196_00025	CDS	258	rpmA		COG0211	50S ribosomal protein L27
SMS1196_00026	gene	588				
SMS1196_00026	CDS	588				hypothetical protein
SMS1196_00027	gene	76				
SMS1196_00027	tRNA	76				tRNA-Met(cat)
SMS1196_00028	gene	1317	asnS			
SMS1196_00028	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMS1196_00029	gene	534	frr			
SMS1196_00029	CDS	534	frr		COG0233	Ribosome-recycling factor
SMS1196_00030	gene	957	trpS			
SMS1196_00030	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMS1196_00031	gene	96				
SMS1196_00031	CDS	96				hypothetical protein
SMS1196_00032	gene	86				
SMS1196_00032	tRNA	86				tRNA-Leu(tag)
SMS1196_00033	gene	747				
SMS1196_00033	CDS	747				hypothetical protein
SMS1196_00034	gene	855	lipA			
SMS1196_00034	CDS	855	lipA	2.8.1.8		Lipoyl synthase
SMS1196_00035	gene	1308	der			
SMS1196_00035	CDS	1308	der		COG1160	GTPase Der
SMS1196_00036	gene	1263	maeB			
