GENE000111_Prokka:SMPINALT_00142|118687_118957_1|	GENE000118_Prokka:SMASICLA_00147|142774_143044_1|	0.853	89	13	0	1	89	1	89	6.683E-50	162
GENE000112_Prokka:SMPINALT_00143|118962_119355_1|	GENE000119_Prokka:SMASICLA_00148|143076_143493_1|	0.817	137	24	0	1	130	2	138	7.230E-69	219
GENE000113_Prokka:SMPINALT_00144|119392_119956_1|	GENE000120_Prokka:SMASICLA_00149|143524_144136_1|	0.758	203	45	0	1	185	1	203	3.179E-97	304
GENE000114_Prokka:SMPINALT_00145|119960_120266_1|	GENE000121_Prokka:SMASICLA_00150|144196_144532_1|	0.722	108	28	0	2	101	4	111	1.623E-46	153
GENE000115_Prokka:SMPINALT_00146|120269_120764_1|	GENE000122_Prokka:SMASICLA_00151|144577_145135_1|	0.911	159	14	0	5	163	26	184	3.885E-92	288
GENE000116_Prokka:SMPINALT_00147|120795_121251_1|	GENE000123_Prokka:SMASICLA_00152|145163_145655_1|	0.814	151	28	0	2	150	5	155	1.639E-78	248
GENE000117_Prokka:SMPINALT_00148|121254_121482_1|	GENE000124_Prokka:SMASICLA_00153|145635_145872_1|	0.800	75	15	0	1	75	4	78	5.199E-38	127
GENE000118_Prokka:SMPINALT_00149|121643_122024_1|	GENE000125_Prokka:SMASICLA_00154|145996_146380_1|	0.801	126	25	0	1	126	1	126	6.594E-68	216
GENE000119_Prokka:SMPINALT_00150|122033_122393_1|	GENE000126_Prokka:SMASICLA_00155|146385_146778_1|	0.801	126	23	0	1	119	5	130	1.279E-65	209
GENE000120_Prokka:SMPINALT_00151|122414_123002_1|	GENE000127_Prokka:SMASICLA_00156|146837_147539_1|	0.629	233	72	0	1	195	1	233	6.401E-85	269
GENE000041_Prokka:SMPINALT_00054|47906_48962_-1|	GENE000046_Prokka:SMASICLA_00060|60547_61606_-1|	0.862	350	48	0	1	350	1	350	1.889E-210	640
GENE000042_Prokka:SMPINALT_00055|49040_49481_1|	GENE000047_Prokka:SMASICLA_00061|61729_62164_1|	0.786	145	30	0	1	145	1	143	3.855E-75	238
GENE000043_Prokka:SMPINALT_00056|49496_49838_-1|	GENE000048_Prokka:SMASICLA_00062|62290_62650_-1|	0.816	109	20	0	1	109	1	109	5.228E-56	181
GENE000044_Prokka:SMPINALT_00057|49839_50046_-1|	GENE000049_Prokka:SMASICLA_00063|62686_62899_-1|	0.768	69	15	0	1	67	1	69	1.726E-30	105
GENE000045_Prokka:SMPINALT_00058|50008_50557_-1|	GENE000050_Prokka:SMASICLA_00064|62855_63518_-1|	0.733	184	48	0	2	182	37	220	5.679E-80	254
GENE000046_Prokka:SMPINALT_00059|50634_52539_-1|	GENE000068_Prokka:SMASICLA_00093|89600_91691_1|	0.862	655	87	0	1	632	1	655	0.000E+00	1126
GENE000047_Prokka:SMPINALT_00060|52615_53032_1|	GENE000067_Prokka:SMASICLA_00092|89083_89503_-1|	0.773	137	31	0	2	138	4	139	1.283E-66	213
GENE000048_Prokka:SMPINALT_00061|53031_53406_1|	GENE000066_Prokka:SMASICLA_00091|88628_89084_-1|	0.759	128	29	0	4	124	24	151	7.220E-58	187
GENE000049_Prokka:SMPINALT_00062|53405_54146_1|	GENE000065_Prokka:SMASICLA_00090|87750_88620_-1|	0.791	235	49	0	4	238	1	235	8.516E-124	384
GENE000050_Prokka:SMPINALT_00063|54127_54781_1|	GENE000064_Prokka:SMASICLA_00089|87046_87769_-1|	0.639	211	71	0	1	198	1	211	8.453E-84	267
GENE000081_Prokka:SMPINALT_00110|98629_100030_1|	GENE000086_Prokka:SMASICLA_00113|117787_119239_1|	0.863	475	63	0	5	466	9	483	1.190E-273	829
GENE000082_Prokka:SMPINALT_00111|100047_100791_1|	GENE000087_Prokka:SMASICLA_00114|119391_120138_1|	0.878	246	30	0	1	246	1	246	9.948E-140	430
GENE000083_Prokka:SMPINALT_00112|100790_102116_1|	GENE000088_Prokka:SMASICLA_00115|120134_121514_1|	0.706	459	127	0	1	432	1	459	5.024E-200	615
GENE000084_Prokka:SMPINALT_00113|102121_103399_1|	GENE000089_Prokka:SMASICLA_00116|121564_122812_1|	0.780	414	89	0	1	404	1	414	2.034E-220	673
GENE000087_Prokka:SMPINALT_00117|105313_105616_-1|	GENE000090_Prokka:SMASICLA_00118|123330_123624_-1|	0.768	95	22	0	1	95	1	95	6.273E-48	157
GENE000088_Prokka:SMPINALT_00119|105853_106324_-1|	GENE000091_Prokka:SMASICLA_00120|123998_124688_-1|	0.683	155	48	0	1	155	17	169	7.233E-65	209
GENE000089_Prokka:SMPINALT_00120|106390_106570_1|	GENE000093_Prokka:SMASICLA_00122|125922_126102_1|	0.813	59	11	0	1	59	1	59	4.905E-31	106
GENE000090_Prokka:SMPINALT_00121|106539_107028_-1|	GENE000094_Prokka:SMASICLA_00123|126088_126577_-1|	0.722	158	43	0	1	158	1	157	4.424E-73	233
GENE000131_Prokka:SMPINALT_00163|134255_134516_-1|	GENE000138_Prokka:SMASICLA_00167|161036_161288_-1|	0.623	85	31	0	1	85	1	83	2.068E-29	103
GENE000132_Prokka:SMPINALT_00164|134532_136215_-1|	GENE000139_Prokka:SMASICLA_00168|161299_163018_-1|	0.823	569	99	0	1	560	4	572	1.257E-311	944
GENE000133_Prokka:SMPINALT_00165|136229_137924_-1|	GENE000140_Prokka:SMASICLA_00169|163041_164760_-1|	0.863	572	77	0	1	563	1	572	0.000E+00	1023
GENE000051_Prokka:SMPINALT_00066|54985_57541_-1|	GENE000062_Prokka:SMASICLA_00085|82706_85325_1|	0.788	866	179	0	1	846	1	866	0.000E+00	1338
GENE000052_Prokka:SMPINALT_00067|57556_58756_-1|	GENE000061_Prokka:SMASICLA_00084|81335_82538_1|	0.768	397	90	0	8	396	4	400	9.277E-199	609
GENE000053_Prokka:SMPINALT_00068|58806_59472_-1|	GENE000060_Prokka:SMASICLA_00083|80620_81271_1|	0.895	221	23	0	1	221	1	216	9.129E-128	394
GENE000055_Prokka:SMPINALT_00075|65714_67142_1|	GENE000058_Prokka:SMASICLA_00076|72532_73678_-1|	0.803	371	72	0	107	475	11	381	2.422E-198	612
GENE000056_Prokka:SMPINALT_00076|67160_67583_1|	GENE000057_Prokka:SMASICLA_00075|72090_72507_-1|	0.681	138	44	0	1	138	1	138	9.345E-63	202
GENE000057_Prokka:SMPINALT_00082|69273_69717_1|	GENE000055_Prokka:SMASICLA_00069|69209_69659_-1|	0.857	140	20	0	1	140	1	140	3.329E-77	244
GENE000058_Prokka:SMPINALT_00083|69697_70333_1|	GENE000054_Prokka:SMASICLA_00068|68465_69122_-1|	0.755	217	51	0	1	210	1	217	1.007E-104	327
GENE000059_Prokka:SMPINALT_00084|70339_70882_1|	GENE000053_Prokka:SMASICLA_00067|67878_68415_-1|	0.627	172	63	0	2	170	5	176	4.724E-64	208
GENE000060_Prokka:SMPINALT_00085|70859_71222_1|	GENE000052_Prokka:SMASICLA_00066|67494_67869_-1|	0.782	124	26	0	1	120	1	124	2.964E-57	185
GENE000002_Prokka:SMPINALT_00002|710_3284_1|	GENE000001_Prokka:SMASICLA_00001|0_2604_1|	0.755	867	209	0	1	855	1	867	0.000E+00	1372
GENE000003_Prokka:SMPINALT_00003|3303_3606_1|	GENE000002_Prokka:SMASICLA_00002|2710_3043_1|	0.790	100	20	0	4	100	7	106	1.141E-49	162
GENE000004_Prokka:SMPINALT_00004|3680_4826_1|	GENE000003_Prokka:SMASICLA_00003|3070_4204_1|	0.700	380	113	0	1	380	1	377	1.351E-167	518
GENE000005_Prokka:SMPINALT_00005|4911_6102_1|	GENE000005_Prokka:SMASICLA_00005|6468_7839_1|	0.680	450	126	0	1	395	1	450	8.962E-189	580
GENE000006_Prokka:SMPINALT_00006|6161_7316_-1|	GENE000006_Prokka:SMASICLA_00006|7950_9219_-1|	0.890	392	42	0	1	384	29	420	1.663E-228	694
GENE000007_Prokka:SMPINALT_00007|7534_8629_1|	GENE000007_Prokka:SMASICLA_00007|9418_10606_1|	0.742	388	92	0	1	358	1	388	8.908E-182	558
GENE000008_Prokka:SMPINALT_00008|8658_9417_1|	GENE000008_Prokka:SMASICLA_00008|10611_11385_1|	0.782	253	54	0	4	250	3	255	4.188E-126	391
