locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFSACSP1_00001	CDS	1197	tufA		COG0050	Elongation factor Tu
VFSACSP1_00001	gene	1197	tufA			
VFSACSP1_00002	CDS	405	rplK		COG0080	50S ribosomal protein L11
VFSACSP1_00002	gene	405	rplK			
VFSACSP1_00003	CDS	426				hypothetical protein
VFSACSP1_00003	gene	426				
VFSACSP1_00004	CDS	345	rplL		COG0222	50S ribosomal protein L7/L12
VFSACSP1_00004	gene	345	rplL			
VFSACSP1_00005	CDS	3330	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFSACSP1_00005	gene	3330	rpoB			
VFSACSP1_00006	CDS	3693	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFSACSP1_00006	gene	3693	rpoC			
VFSACSP1_00007	CDS	369	rpsL		COG0048	30S ribosomal protein S12
VFSACSP1_00007	gene	369	rpsL			
VFSACSP1_00008	CDS	465	rpsG		COG0049	30S ribosomal protein S7
VFSACSP1_00008	gene	465	rpsG			
VFSACSP1_00009	CDS	2061	fusA		COG0480	Elongation factor G
VFSACSP1_00009	gene	2061	fusA			
VFSACSP1_00010	CDS	291	rpsJ		COG0051	30S ribosomal protein S10
VFSACSP1_00010	gene	291	rpsJ			
VFSACSP1_00011	CDS	441	def	3.5.1.88	COG0242	Peptide deformylase
VFSACSP1_00011	gene	441	def			
VFSACSP1_00012	CDS	264	rpsI		COG0103	30S ribosomal protein S9
VFSACSP1_00012	gene	264	rpsI			
VFSACSP1_00013	CDS	309				hypothetical protein
VFSACSP1_00013	gene	309				
VFSACSP1_00014	CDS	555				hypothetical protein
VFSACSP1_00014	gene	555				
VFSACSP1_00015	CDS	543				hypothetical protein
VFSACSP1_00015	gene	543				
VFSACSP1_00016	CDS	450	prfA		COG0216	Peptide chain release factor 1
VFSACSP1_00016	gene	450	prfA			
VFSACSP1_00017	CDS	1095	rpoD		COG0568	RNA polymerase sigma factor RpoD
VFSACSP1_00017	gene	1095	rpoD			
VFSACSP1_00018	CDS	2730	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFSACSP1_00018	gene	2730	dnaE			
VFSACSP1_00019	CDS	219				hypothetical protein
VFSACSP1_00019	gene	219				
VFSACSP1_00020	CDS	234				hypothetical protein
VFSACSP1_00020	gene	234				
VFSACSP1_00021	CDS	501	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFSACSP1_00021	gene	501	dnaQ			
VFSACSP1_00022	CDS	510	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFSACSP1_00022	gene	510	rlmE			
VFSACSP1_00023	CDS	519	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFSACSP1_00023	gene	519	clpP			
VFSACSP1_00024	CDS	1140	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFSACSP1_00024	gene	1140	clpX			
VFSACSP1_00025	CDS	327	rplT		COG0292	50S ribosomal protein L20
VFSACSP1_00025	gene	327	rplT			
VFSACSP1_00026	CDS	435	infC			Translation initiation factor IF-3
VFSACSP1_00026	gene	435	infC			
VFSACSP1_00027	CDS	1038	aroC	4.2.3.5	COG0082	Chorismate synthase
VFSACSP1_00027	gene	1038	aroC			
VFSACSP1_00028	CDS	444				hypothetical protein
VFSACSP1_00028	gene	444				
VFSACSP1_00029	CDS	498				hypothetical protein
VFSACSP1_00029	gene	498				
VFSACSP1_00030	CDS	1152	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
VFSACSP1_00030	gene	1152	dnaC			
VFSACSP1_00031	CDS	450	rpsR			30S ribosomal protein S18
VFSACSP1_00031	gene	450	rpsR			
