#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFTETIMP	1258	1644	+	HENIPC_00010	15.1	10.1		
VFTETIMP	1634	2275	+	HENIPC_00015	25.6	10.0		
VFTETIMP	2268	2714	+	HENIPC_00020	18.1	10.4		
VFTETIMP	2692	3051	+	HENIPC_00025	14.0	9.3	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFTETIMP	3048	6938	+	HENIPC_00030	152.2	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04561.17|RNA_pol_Rpb2_2, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFTETIMP	6935	10840	+	HENIPC_00035	151.5	9.9	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFTETIMP	10837	11232	+	HENIPC_00040	14.7	10.6		
VFTETIMP	11201	11674	+	HENIPC_00045	18.5	10.1	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFTETIMP	13716	14012	+	HENIPC_00055	11.7	10.2	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFTETIMP	14509	14847	+	HENIPC_00065	13.7	10.0		
VFTETIMP	14840	15535	-	HENIPC_00070	28.4	10.4	PF00398.23|RrnaAD	PFAM:PF00398.23
VFTETIMP	15532	16638	-	HENIPC_00075	44.3	10.2		
VFTETIMP	17024	17359	-	HENIPC_00085	13.1	10.4		
