#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFZOPTEN	1253	1660	+	FAOKCF_00010	15.6	10.5	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFZOPTEN	1647	2237	+	FAOKCF_00015	23.8	9.8		
VFZOPTEN	2234	2647	+	FAOKCF_00020	16.9	10.2		
VFZOPTEN	2625	2957	+	FAOKCF_00025	12.8	9.5	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFZOPTEN	2954	6742	+	FAOKCF_00030	149.1	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFZOPTEN	6742	10605	+	FAOKCF_00035	151.1	9.9	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFZOPTEN	10595	10975	+	FAOKCF_00040	14.2	10.7		
VFZOPTEN	10950	11426	+	FAOKCF_00045	19.0	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFZOPTEN	13435	13731	+	FAOKCF_00055	11.8	9.7	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFZOPTEN	14195	14614	+	FAOKCF_00065	17.2	10.2		
VFZOPTEN	14554	15264	-	FAOKCF_00070	28.9	10.3	PF00398.23|RrnaAD	PFAM:PF00398.23
VFZOPTEN	15245	16345	-	FAOKCF_00075	44.2	10.3		
VFZOPTEN	16345	16734	-	FAOKCF_00080	15.3	10.3		
VFZOPTEN	16731	17024	-	FAOKCF_00085	11.9	10.5		
VFZOPTEN	17021	17803	-	FAOKCF_00090	31.5	10.3	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFZOPTEN	17790	18446	-	FAOKCF_00095	25.9	10.2		
VFZOPTEN	18542	19366	+	FAOKCF_00105	33.2	10.1	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFZOPTEN	19367	19837	+	FAOKCF_00110	19.2	10.0		
VFZOPTEN	19830	20378	-	FAOKCF_00115	21.2	10.2	PF01564.20|Spermine_synth, PF01861.19|BpsA_C, PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF01861.19, PFAM:PF05175.17, PFAM:PF13847.9
VFZOPTEN	20641	21699	+	FAOKCF_00125	41.9	10.1	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFZOPTEN	21687	22346	-	FAOKCF_00130	26.3	10.2	PF03462.21|PCRF	PFAM:PF03462.21
VFZOPTEN	22336	23211	-	FAOKCF_00135	33.9	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
