locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFSCODIS_00001	tRNA	71				tRNA-Trp(cca)
VFSCODIS_00002	CDS	585				hypothetical protein
VFSCODIS_00003	CDS	429				hypothetical protein
VFSCODIS_00004	CDS	378				hypothetical protein
VFSCODIS_00005	CDS	3816	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFSCODIS_00006	CDS	3891	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFSCODIS_00007	CDS	384	rpsL			30S ribosomal protein S12
VFSCODIS_00008	CDS	477	rpsG		COG0049	30S ribosomal protein S7
VFSCODIS_00009	CDS	2046	fusA		COG0480	Elongation factor G
VFSCODIS_00010	CDS	294				hypothetical protein
VFSCODIS_00011	tRNA	73				tRNA-Phe(gaa)
VFSCODIS_00012	CDS	417				hypothetical protein
VFSCODIS_00013	CDS	1089				hypothetical protein
VFSCODIS_00014	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFSCODIS_00015	CDS	288				hypothetical protein
VFSCODIS_00016	CDS	789	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFSCODIS_00017	CDS	669				hypothetical protein
VFSCODIS_00018	CDS	1494	infB			Translation initiation factor IF-2
VFSCODIS_00019	tRNA	74				tRNA-Gln(ttg)
VFSCODIS_00020	CDS	849	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFSCODIS_00021	CDS	477				hypothetical protein
VFSCODIS_00022	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFSCODIS_00023	CDS	1107	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFSCODIS_00024	CDS	1335	lysS	6.1.1.6		Lysine--tRNA ligase
VFSCODIS_00025	CDS	672	prfB		COG1186	Peptide chain release factor RF2
VFSCODIS_00026	CDS	876	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFSCODIS_00027	tRNA	83				tRNA-Ser(gct)
VFSCODIS_00028	CDS	2247				hypothetical protein
VFSCODIS_00029	CDS	141				hypothetical protein
VFSCODIS_00030	CDS	2169	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFSCODIS_00031	CDS	678				hypothetical protein
VFSCODIS_00032	CDS	1155	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
VFSCODIS_00033	CDS	870	prfA			Peptide chain release factor 1
VFSCODIS_00034	CDS	744	trpC			Indole-3-glycerol phosphate synthase
VFSCODIS_00035	CDS	900	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFSCODIS_00036	CDS	573	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFSCODIS_00037	CDS	1272	menF	5.4.4.2		Isochorismate synthase MenF
