#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFCIXNER	1	1185	+	KNBPOG_00005	44.0	9.1	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFCIXNER	1270	1680	+	KNBPOG_00015	15.2	9.9	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFCIXNER	1670	2302	+	KNBPOG_00020	25.1	10.0		
VFCIXNER	2289	2750	+	KNBPOG_00025	18.5	10.3		
VFCIXNER	2737	3117	+	KNBPOG_00030	14.2	9.7	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFCIXNER	3118	6666	+	KNBPOG_00035	137.4	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFCIXNER	6677	10561	+	KNBPOG_00040	149.8	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFCIXNER	13442	13765	+	KNBPOG_00060	12.8	10.0	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFCIXNER	13755	13961	-	KNBPOG_00065	7.6	8.0	PF00313.25|CSD	PFAM:PF00313.25
VFCIXNER	14012	14434	+	KNBPOG_00070	16.7	10.0	PF01327.24|Pep_deformylase	PFAM:PF01327.24
