# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFCIXNER	cds	1	1185	+	KNBPOG_00005		hypothetical protein	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFCIXNER	tRNA	1188	1258	+	KNBPOG_00010	trnW	tRNA-Trp(cca)	SO:0000271
VFCIXNER	cds	1270	1680	+	KNBPOG_00015		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFCIXNER	cds	1670	2302	+	KNBPOG_00020		hypothetical protein	
VFCIXNER	cds	2289	2750	+	KNBPOG_00025		hypothetical protein	
VFCIXNER	cds	2737	3117	+	KNBPOG_00030		hypothetical protein	PFAM:PF00542.22
VFCIXNER	cds	3118	6666	+	KNBPOG_00035		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFCIXNER	cds	6677	10561	+	KNBPOG_00040		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFCIXNER	cds	10527	10913	+	KNBPOG_00045		30S ribosomal protein S12	SO:0001217, UniRef:UniRef50_A1TYJ2
VFCIXNER	cds	10910	11383	+	KNBPOG_00050		SSU ribosomal protein S7p (S5e)	SO:0001217, UniRef:UniRef50_A0A346E0B3
VFCIXNER	cds	11383	13455	+	KNBPOG_00055		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFCIXNER	cds	13442	13765	+	KNBPOG_00060		hypothetical protein	PFAM:PF00338.25
VFCIXNER	cds	13755	13961	-	KNBPOG_00065		hypothetical protein	PFAM:PF00313.25
VFCIXNER	cds	14012	14434	+	KNBPOG_00070		hypothetical protein	PFAM:PF01327.24
VFCIXNER	cds	14424	15305	+	KNBPOG_00075		hypothetical protein	PFAM:PF00551.22, PFAM:PF02911.21
VFCIXNER	tRNA	15307	15379	+	KNBPOG_00080	trnF	tRNA-Phe(gaa)	SO:0000267
VFCIXNER	cds	15531	16382	+	KNBPOG_00085		hypothetical protein	PFAM:PF02091.18
VFCIXNER	cds	16395	17528	+	KNBPOG_00090		hypothetical protein	
VFCIXNER	cds	17485	17985	-	KNBPOG_00095		hypothetical protein	PFAM:PF00398.23
VFCIXNER	cds	17975	19069	-	KNBPOG_00100		hypothetical protein	
VFCIXNER	cds	19172	19561	-	KNBPOG_00105		hypothetical protein	
VFCIXNER	cds	19558	19866	-	KNBPOG_00110		hypothetical protein	
VFCIXNER	cds	19850	20686	-	KNBPOG_00115		hypothetical protein	PFAM:PF01678.22
VFCIXNER	cds	20694	21422	-	KNBPOG_00120		hypothetical protein	
VFCIXNER	cds	21652	23040	-	KNBPOG_00125		hypothetical protein	PFAM:PF00009.30
VFCIXNER	tRNA	23081	23153	+	KNBPOG_00130	trnQ	tRNA-Gln(ttg)	SO:0000261
VFCIXNER	cds	23162	24073	+	KNBPOG_00135		hypothetical protein	PFAM:PF13793.9
VFCIXNER	cds	24070	24606	+	KNBPOG_00140		hypothetical protein	PFAM:PF01386.22
VFCIXNER	cds	24525	25160	-	KNBPOG_00145		hypothetical protein	
VFCIXNER	cds	25488	26636	+	KNBPOG_00150		cysteine desulfurase	SO:0001217, UniRef:UniRef50_A0A346E0D2
VFCIXNER	cds	26713	28062	-	KNBPOG_00155		Lysine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0D4
VFCIXNER	cds	28052	28984	-	KNBPOG_00160		Peptide chain release factor 2	SO:0001217, UniRef:UniRef50_A0A346E0D5
VFCIXNER	cds	28947	29870	-	KNBPOG_00165		hypothetical protein	PFAM:PF00701.25
VFCIXNER	cds	29897	30814	+	KNBPOG_00170		tRNA(Ile)-lysidine synthase	SO:0001217, UniRef:UniRef50_A0A346E0D7
VFCIXNER	tRNA	31950	32038	+	KNBPOG_00175	trnS	tRNA-Ser(gct)	SO:0000269
VFCIXNER	tRNA	34121	34205	+	KNBPOG_00180	trnY	tRNA-Tyr(gta)	SO:0000272
VFCIXNER	tRNA	34208	34278	+	KNBPOG_00185	trnG	tRNA-Gly(tcc)	SO:0000260
VFCIXNER	cds	34363	34521	-	KNBPOG_00190		50S ribosomal protein L33	SO:0001217, UniRef:UniRef50_Q89AY9
VFCIXNER	tmRNA	36748	37035	-	KNBPOG_00195	ssrA	transfer-messenger RNA, SsrA	SO:0000584
VFCIXNER	cds	37753	38853	+	KNBPOG_00200		Cystathionine beta-lyase	SO:0001217, UniRef:UniRef50_A0A346E0E4
VFCIXNER	cds	38831	39559	-	KNBPOG_00205		Peptide chain release factor 1	SO:0001217, UniRef:UniRef50_A0A346E0E5
VFCIXNER	cds	39556	40293	-	KNBPOG_00210		hypothetical protein	PFAM:PF00218.24
VFCIXNER	cds	40286	41176	-	KNBPOG_00215		hypothetical protein	
VFCIXNER	cds	41216	41785	-	KNBPOG_00220		hypothetical protein	PFAM:PF00117.31, PFAM:PF07722.16
VFCIXNER	cds	41766	43070	-	KNBPOG_00225		hypothetical protein	
VFCIXNER	cds	43060	44586	-	KNBPOG_00230		hypothetical protein	
VFCIXNER	cds	44583	45971	-	KNBPOG_00235		Argininosuccinate lyase	SO:0001217, UniRef:UniRef50_A0A346E0F0
VFCIXNER	cds	45998	46996	-	KNBPOG_00240		tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0F1
VFCIXNER	cds	47214	48536	-	KNBPOG_00245		hypothetical protein	PFAM:PF00749.24
VFCIXNER	cds	48520	49473	-	KNBPOG_00250		hypothetical protein	
VFCIXNER	cds	49535	50866	+	KNBPOG_00255		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
VFCIXNER	tRNA	50870	51111	+	KNBPOG_00260		tRNA-Xxx	
VFCIXNER	cds	51115	54111	+	KNBPOG_00265		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFCIXNER	cds	54086	54256	+	KNBPOG_00270		hypothetical protein	
VFCIXNER	tRNA	54274	54346	+	KNBPOG_00275	trnL	tRNA-Leu(tag)	SO:0000264
VFCIXNER	tRNA	54350	54439	+	KNBPOG_00280	trnS	tRNA-Ser(aga)	SO:0000269
VFCIXNER	cds	55219	55488	+	KNBPOG_00285		hypothetical protein	
VFCIXNER	cds	55687	56736	+	KNBPOG_00290		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFCIXNER	cds	56720	57364	+	KNBPOG_00295		hypothetical protein	PFAM:PF00697.25
VFCIXNER	cds	57351	58511	+	KNBPOG_00300		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
VFCIXNER	cds	58501	59283	+	KNBPOG_00305		hypothetical protein	PFAM:PF00290.23
VFCIXNER	cds	59231	59458	+	KNBPOG_00310		hypothetical protein	
VFCIXNER	tRNA	59661	59732	-	KNBPOG_00315	trnN	tRNA-Asn(gtt)	SO:0000257
VFCIXNER	cds	59735	60355	+	KNBPOG_00320		hypothetical protein	
VFCIXNER	tRNA	60474	60546	-	KNBPOG_00325	trnC	tRNA-Cys(gca)	SO:0000258
VFCIXNER	tRNA	60553	60624	-	KNBPOG_00330	trnG	tRNA-Gly(gcc)	SO:0000260
VFCIXNER	cds	61314	62285	+	KNBPOG_00335		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFCIXNER	cds	62272	65421	+	KNBPOG_00340		carbamoyl-phosphate synthase (glutamine-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A346E0H0
VFCIXNER	cds	65396	65968	+	KNBPOG_00345		hypothetical protein	PFAM:PF13847.9
VFCIXNER	cds	65955	66503	+	KNBPOG_00350		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_P80244
VFCIXNER	tRNA	67666	67737	+	KNBPOG_00355	trnV	tRNA-Val(tac)	SO:0000273
VFCIXNER	cds	67747	68598	+	KNBPOG_00360		hypothetical protein	
VFCIXNER	cds	68595	69695	+	KNBPOG_00365		hypothetical protein	PFAM:PF00004.32, PFAM:PF07728.17, PFAM:PF13177.9, PFAM:PF13401.9
VFCIXNER	cds	69682	70839	+	KNBPOG_00370		hypothetical protein	PFAM:PF00009.30
VFCIXNER	tRNA	70924	71007	-	KNBPOG_00375	trnS	tRNA-Ser(tga)	SO:0000269
VFCIXNER	cds	71017	71604	+	KNBPOG_00380		ATP phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A346E0H6
VFCIXNER	cds	71601	72890	+	KNBPOG_00385		Histidinol dehydrogenase	SO:0001217, UniRef:UniRef50_A0A346E0H7
VFCIXNER	cds	72859	73935	+	KNBPOG_00390		hypothetical protein	PFAM:PF00155.24
VFCIXNER	cds	73932	74504	+	KNBPOG_00395		hypothetical protein	
VFCIXNER	cds	74501	75106	+	KNBPOG_00400		hypothetical protein	PFAM:PF00117.31
VFCIXNER	cds	75094	75828	+	KNBPOG_00405		hypothetical protein	
VFCIXNER	cds	75818	76591	+	KNBPOG_00410		Imidazole glycerol phosphate synthase cyclase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I2
VFCIXNER	cds	76599	76919	+	KNBPOG_00415		Phosphoribosyl-AMP cyclohydrolase	SO:0001217, UniRef:UniRef50_F7UV72
VFCIXNER	tRNA	77237	77307	+	KNBPOG_00420	trnT	tRNA-Thr(tgt)	SO:0000270
VFCIXNER	cds	77401	78303	+	KNBPOG_00425		hypothetical protein	PFAM:PF00185.27, PFAM:PF02729.24
VFCIXNER	tRNA	78344	78416	-	KNBPOG_00430	trnK	tRNA-Lys(ctt)	SO:0000265
VFCIXNER	cds	78782	79009	-	KNBPOG_00435		hypothetical protein	
VFCIXNER	cds	78972	79433	-	KNBPOG_00440		hypothetical protein	PFAM:PF00707.25, PFAM:PF05198.19
VFCIXNER	cds	79434	80495	-	KNBPOG_00445		Chorismate synthase	SO:0001217, UniRef:UniRef50_A0A346E0J1
VFCIXNER	tRNA	80507	80577	-	KNBPOG_00450	trnR	tRNA-Arg(tct)	SO:0001036
VFCIXNER	cds	80631	80747	+	KNBPOG_00455		hypothetical protein	
VFCIXNER	tRNA	80765	80836	-	KNBPOG_00460	trnfM	tRNA-fMet(cat)	SO:0000266
VFCIXNER	tRNA	80872	80945	+	KNBPOG_00465	trnP	tRNA-Pro(tgg)	SO:0000268
VFCIXNER	cds	80946	81329	+	KNBPOG_00470		hypothetical protein	
VFCIXNER	cds	81301	81807	-	KNBPOG_00475		hypothetical protein	
VFCIXNER	cds	81800	82447	-	KNBPOG_00480		hypothetical protein	
VFCIXNER	cds	82444	83106	-	KNBPOG_00485		hypothetical protein	
