# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFOMMLON	tRNA	1182	1253	+	ICJMNG_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFOMMLON	cds	1614	2168	+	ICJMNG_00010		hypothetical protein	
VFOMMLON	cds	2149	2577	+	ICJMNG_00015		hypothetical protein	
VFOMMLON	cds	2555	2890	+	ICJMNG_00020		hypothetical protein	PFAM:PF00542.22
VFOMMLON	cds	2887	6339	+	ICJMNG_00025		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFOMMLON	cds	6336	9968	+	ICJMNG_00030		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFOMMLON	cds	9943	10326	+	ICJMNG_00035		hypothetical protein	
VFOMMLON	cds	10304	10777	+	ICJMNG_00040		hypothetical protein	PFAM:PF00177.24
VFOMMLON	cds	10777	12774	+	ICJMNG_00045		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFOMMLON	cds	12771	13061	+	ICJMNG_00050		hypothetical protein	PFAM:PF00338.25
VFOMMLON	tRNA	13441	13513	+	ICJMNG_00055	trnF	tRNA-Phe(gaa)	SO:0000267
VFOMMLON	cds	13522	13887	+	ICJMNG_00060		hypothetical protein	
VFOMMLON	cds	13871	14665	+	ICJMNG_00065		hypothetical protein	
VFOMMLON	cds	14634	15311	-	ICJMNG_00070		hypothetical protein	PFAM:PF00398.23
VFOMMLON	cds	15292	16362	-	ICJMNG_00075		hypothetical protein	
VFOMMLON	cds	16359	16748	-	ICJMNG_00080		hypothetical protein	
VFOMMLON	cds	16745	17020	-	ICJMNG_00085		hypothetical protein	
VFOMMLON	cds	17010	17723	-	ICJMNG_00090		hypothetical protein	
VFOMMLON	cds	17720	18322	-	ICJMNG_00095		hypothetical protein	
VFOMMLON	cds	18319	19686	-	ICJMNG_00100		hypothetical protein	PFAM:PF00009.30, PFAM:PF10662.12
VFOMMLON	tRNA	19722	19793	+	ICJMNG_00105	trnQ	tRNA-Gln(ttg)	SO:0000261
VFOMMLON	cds	19801	20520	+	ICJMNG_00110		hypothetical protein	
VFOMMLON	cds	20517	20963	+	ICJMNG_00115		hypothetical protein	
VFOMMLON	cds	20949	21455	-	ICJMNG_00120		hypothetical protein	PFAM:PF05175.17, PFAM:PF13847.9
VFOMMLON	cds	21456	21623	-	ICJMNG_00125		hypothetical protein	
