#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFOMMLON	1614	2168	+	ICJMNG_00010	22.3	10.1		
VFOMMLON	2149	2577	+	ICJMNG_00015	17.6	10.2		
VFOMMLON	2555	2890	+	ICJMNG_00020	13.2	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFOMMLON	2887	6339	+	ICJMNG_00025	137.1	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFOMMLON	6336	9968	+	ICJMNG_00030	142.3	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFOMMLON	9943	10326	+	ICJMNG_00035	14.4	10.6		
VFOMMLON	10304	10777	+	ICJMNG_00040	18.5	10.0	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFOMMLON	12771	13061	+	ICJMNG_00050	11.9	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFOMMLON	13522	13887	+	ICJMNG_00060	15.1	9.9		
VFOMMLON	13871	14665	+	ICJMNG_00065	33.4	10.4		
VFOMMLON	14634	15311	-	ICJMNG_00070	27.9	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
VFOMMLON	15292	16362	-	ICJMNG_00075	43.0	10.3		
VFOMMLON	16359	16748	-	ICJMNG_00080	15.3	10.2		
VFOMMLON	16745	17020	-	ICJMNG_00085	10.8	10.7		
VFOMMLON	17010	17723	-	ICJMNG_00090	28.8	9.9		
VFOMMLON	17720	18322	-	ICJMNG_00095	23.7	9.9		
VFOMMLON	18319	19686	-	ICJMNG_00100	54.0	9.9	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
VFOMMLON	19801	20520	+	ICJMNG_00110	29.0	10.2		
VFOMMLON	20517	20963	+	ICJMNG_00115	18.2	10.5		
VFOMMLON	20949	21455	-	ICJMNG_00120	19.7	9.9	PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF05175.17, PFAM:PF13847.9
VFOMMLON	21456	21623	-	ICJMNG_00125	6.7	10.1		
VFOMMLON	21719	22765	+	ICJMNG_00130	41.0	10.3	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFOMMLON	22754	23857	-	ICJMNG_00135	44.2	10.1	PF00152.23|tRNA-synt_2	PFAM:PF00152.23
VFOMMLON	23854	24489	-	ICJMNG_00140	25.3	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFOMMLON	24482	25357	-	ICJMNG_00145	33.8	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
VFOMMLON	27460	29685	-	ICJMNG_00155	90.7	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFOMMLON	29682	29822	-	ICJMNG_00160	5.6	10.3		
VFOMMLON	29801	29959	-	ICJMNG_00165	6.4	10.5		
VFOMMLON	29991	32117	+	ICJMNG_00170	84.9	10.2	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFOMMLON	32317	32952	+	ICJMNG_00175	25.6	10.5		
VFOMMLON	32949	34016	+	ICJMNG_00180	41.6	10.1	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFOMMLON	34816	35487	-	ICJMNG_00190	27.5	10.0	PF00218.24|IGPS	PFAM:PF00218.24
VFOMMLON	35459	36385	-	ICJMNG_00195	37.1	10.2		
VFOMMLON	36333	36875	-	ICJMNG_00200	21.8	10.0	PF00117.31|GATase	PFAM:PF00117.31
VFOMMLON	36872	37987	-	ICJMNG_00205	45.0	10.2		
VFOMMLON	37984	39324	-	ICJMNG_00210	52.4	9.9	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFOMMLON	39541	40830	-	ICJMNG_00215	52.4	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFOMMLON	40811	41638	-	ICJMNG_00220	33.4	10.1		
VFOMMLON	41623	42462	-	ICJMNG_00225	33.2	10.1		
VFOMMLON	42503	43597	+	ICJMNG_00230	45.1	10.1	PF01807.23|zf-CHC2, PF13662.9|Toprim_4	PFAM:PF01807.23, PFAM:PF13662.9
