locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFPENVAR_00001	tRNA	73				tRNA-Trp(cca)
VFPENVAR_00002	CDS	417	rplK		COG0080	50S ribosomal protein L11
VFPENVAR_00003	CDS	591				hypothetical protein
VFPENVAR_00004	CDS	462				hypothetical protein
VFPENVAR_00005	CDS	360				hypothetical protein
VFPENVAR_00006	CDS	3780	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFPENVAR_00007	CDS	3834	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFPENVAR_00008	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFPENVAR_00009	CDS	471	rpsG		COG0049	30S ribosomal protein S7
VFPENVAR_00010	CDS	2061	fusA		COG0480	Elongation factor G
VFPENVAR_00011	CDS	333				hypothetical protein
VFPENVAR_00012	tRNA	73				tRNA-Phe(gaa)
VFPENVAR_00013	CDS	399				hypothetical protein
VFPENVAR_00014	CDS	912				hypothetical protein
VFPENVAR_00015	CDS	693	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFPENVAR_00016	CDS	1107				hypothetical protein
VFPENVAR_00017	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFPENVAR_00018	CDS	300				hypothetical protein
VFPENVAR_00019	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFPENVAR_00020	CDS	558				hypothetical protein
VFPENVAR_00021	CDS	1359	infB		COG0532	Translation initiation factor IF-2
VFPENVAR_00022	tRNA	74				tRNA-Gln(ttg)
VFPENVAR_00023	CDS	867	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFPENVAR_00024	CDS	519				hypothetical protein
VFPENVAR_00025	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFPENVAR_00026	CDS	1122	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFPENVAR_00027	CDS	117	lysS_1	6.1.1.6		Lysine--tRNA ligase
VFPENVAR_00028	CDS	1044	lysS_2	6.1.1.6		Lysine--tRNA ligase
VFPENVAR_00029	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFPENVAR_00030	CDS	597	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFPENVAR_00031	CDS	1041	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFPENVAR_00032	CDS	741	ask	2.7.2.4	COG0527	Aspartokinase
VFPENVAR_00033	CDS	393				hypothetical protein
VFPENVAR_00034	tRNA	85				tRNA-Ser(gct)
VFPENVAR_00035	CDS	2340				hypothetical protein
VFPENVAR_00036	CDS	183				hypothetical protein
VFPENVAR_00037	CDS	141				hypothetical protein
VFPENVAR_00038	CDS	2190	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFPENVAR_00039	CDS	702				hypothetical protein
VFPENVAR_00040	CDS	1131	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFPENVAR_00041	CDS	852	prfA		COG0216	Peptide chain release factor 1
VFPENVAR_00042	CDS	768	trpC			Indole-3-glycerol phosphate synthase
VFPENVAR_00043	CDS	999	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFPENVAR_00044	CDS	576	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFPENVAR_00045	CDS	1233	menF	5.4.4.2		Isochorismate synthase MenF
VFPENVAR_00046	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFPENVAR_00047	CDS	966	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VFPENVAR_00048	CDS	252				hypothetical protein
VFPENVAR_00049	CDS	1368				hypothetical protein
VFPENVAR_00050	CDS	975	thrB	2.7.1.39	COG2334	Homoserine kinase
VFPENVAR_00051	CDS	1284	dnaG	2.7.7.-		DNA primase
VFPENVAR_00052	CDS	1335	rpoD			RNA polymerase sigma factor RpoD
VFPENVAR_00053	CDS	2961	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFPENVAR_00054	tRNA	83				tRNA-Leu(aag)
VFPENVAR_00055	tRNA	90				tRNA-Leu(tag)
VFPENVAR_00056	tRNA	87				tRNA-Ser(aga)
VFPENVAR_00057	CDS	678				hypothetical protein
VFPENVAR_00058	CDS	1023	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VFPENVAR_00059	CDS	645	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFPENVAR_00060	CDS	1146	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFPENVAR_00061	CDS	711	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFPENVAR_00062	CDS	264				hypothetical protein
VFPENVAR_00063	tRNA	72				tRNA-Asn(gtt)
VFPENVAR_00064	tRNA	72				tRNA-Cys(gca)
VFPENVAR_00065	tRNA	73				tRNA-Gly(gcc)
VFPENVAR_00066	CDS	1038	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase arginine-specific small chain
VFPENVAR_00067	CDS	3072	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFPENVAR_00068	CDS	558	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFPENVAR_00069	CDS	450	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFPENVAR_00070	CDS	1176	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFPENVAR_00071	tRNA	72				tRNA-Val(tac)
VFPENVAR_00072	CDS	1044	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
VFPENVAR_00073	tRNA	84				tRNA-Leu(caa)
VFPENVAR_00074	tRNA	83				tRNA-Ser(tga)
VFPENVAR_00075	tRNA	74				tRNA-Arg(acg)
VFPENVAR_00076	CDS	1248	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFPENVAR_00077	CDS	972	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFPENVAR_00078	CDS	573	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
VFPENVAR_00079	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFPENVAR_00080	CDS	690	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFPENVAR_00081	CDS	738	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFPENVAR_00082	CDS	297	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFPENVAR_00083	tRNA	73				tRNA-Thr(tgt)
VFPENVAR_00084	tRNA	73				tRNA-His(gtg)
VFPENVAR_00085	tRNA	74				tRNA-Lys(ttt)
VFPENVAR_00086	CDS	354	rplT		COG0292	50S ribosomal protein L20
VFPENVAR_00087	CDS	150				hypothetical protein
VFPENVAR_00088	CDS	450	infC			Translation initiation factor IF-3
VFPENVAR_00089	tRNA	74				tRNA-Val(aac)
VFPENVAR_00090	tRNA	72				tRNA-Arg(tct)
VFPENVAR_00091	tRNA	73				tRNA-Met(cat)
VFPENVAR_00092	tRNA	74				tRNA-Pro(tgg)
VFPENVAR_00093	CDS	495				hypothetical protein
