#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFVIZSP	1259	1639	+	JNKCCD_00010	14.2	10.6	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFVIZSP	1636	2175	+	JNKCCD_00015	21.1	9.9		
VFVIZSP	2163	2600	+	JNKCCD_00020	17.7	10.6		
VFVIZSP	2578	2919	+	JNKCCD_00025	13.0	9.6	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFVIZSP	2919	6233	+	JNKCCD_00030	128.8	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFVIZSP	6226	9888	+	JNKCCD_00035	142.2	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFVIZSP	9885	10250	+	JNKCCD_00040	13.7	10.6		
VFVIZSP	10247	10708	+	JNKCCD_00045	18.1	10.5	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFVIZSP	12765	13058	+	JNKCCD_00055	11.6	9.8	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFVIZSP	13240	13665	+	JNKCCD_00060	16.5	10.1	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFVIZSP	13858	14310	-	JNKCCD_00070	17.9	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
VFVIZSP	14297	15262	-	JNKCCD_00075	38.6	10.3		
VFVIZSP	15259	15636	-	JNKCCD_00080	14.8	10.6		
VFVIZSP	15623	15904	-	JNKCCD_00085	11.2	10.3		
VFVIZSP	15894	16655	-	JNKCCD_00090	30.4	9.8		
VFVIZSP	16648	17217	-	JNKCCD_00095	22.8	9.8		
VFVIZSP	17214	18497	-	JNKCCD_00100	50.6	9.8	PF00009.30|GTP_EFTU, PF00071.25|Ras, PF08477.16|Roc, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF00071.25, PFAM:PF08477.16, PFAM:PF10662.12
VFVIZSP	18594	19394	+	JNKCCD_00110	32.0	10.1	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFVIZSP	19391	19804	+	JNKCCD_00115	16.8	10.4		
VFVIZSP	19801	20298	-	JNKCCD_00120	19.0	10.0		
VFVIZSP	20506	21537	+	JNKCCD_00125	39.5	10.0	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFVIZSP	22721	22903	-	JNKCCD_00135	7.4	10.0		
VFVIZSP	23106	23609	-	JNKCCD_00140	19.2	9.8	PF03462.21|PCRF	PFAM:PF03462.21
VFVIZSP	23606	24973	-	JNKCCD_00145	53.4	9.7	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFVIZSP	25124	26188	-	JNKCCD_00150	43.3	10.1	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFVIZSP	26151	27008	-	JNKCCD_00155	34.3	10.0		
VFVIZSP	27016	28017	+	JNKCCD_00160	40.4	9.8	PF01807.23|zf-CHC2, PF08275.14|Toprim_N, PF13362.9|Toprim_3, PF13662.9|Toprim_4	PFAM:PF01807.23, PFAM:PF08275.14, PFAM:PF13362.9, PFAM:PF13662.9
VFVIZSP	32301	33020	+	JNKCCD_00180	29.2	10.1	PF02219.20|MTHFR	PFAM:PF02219.20
VFVIZSP	32995	33957	+	JNKCCD_00185	37.6	10.0	PF02774.21|Semialdhyde_dhC	PFAM:PF02774.21
VFVIZSP	33951	34163	+	JNKCCD_00190	8.3	10.7		
VFVIZSP	34898	35023	+	JNKCCD_00200	5.2	11.6		
VFVIZSP	35629	36684	+	JNKCCD_00210	40.9	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
VFVIZSP	39714	40226	+	JNKCCD_00220	20.5	10.0		
VFVIZSP	43541	44101	+	JNKCCD_00250	22.2	10.0		
VFVIZSP	44094	45308	+	JNKCCD_00255	46.8	9.9		
VFVIZSP	45290	46243	+	JNKCCD_00260	38.3	9.8	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFVIZSP	46769	47350	+	JNKCCD_00270	22.3	9.5	PF00117.31|GATase	PFAM:PF00117.31
VFVIZSP	47328	48005	+	JNKCCD_00275	26.1	9.8		
VFVIZSP	48720	49019	+	JNKCCD_00285	12.0	9.7		
VFVIZSP	49424	50236	+	JNKCCD_00300	32.2	10.0	PF00185.27|OTCace, PF02729.24|OTCace_N	PFAM:PF00185.27, PFAM:PF02729.24
VFVIZSP	51447	52142	-	JNKCCD_00310	27.8	10.1	PF01409.23|tRNA-synt_2d	PFAM:PF01409.23
VFVIZSP	52246	52620	-	JNKCCD_00315	15.2	10.7		
VFVIZSP	52624	52755	-	JNKCCD_00320	5.4	11.3		
VFVIZSP	52739	53209	-	JNKCCD_00325	18.5	10.1	PF00707.25|IF3_C, PF05198.19|IF3_N	PFAM:PF00707.25, PFAM:PF05198.19
VFVIZSP	54633	54932	+	JNKCCD_00350	12.2	10.6		
VFVIZSP	54900	55364	-	JNKCCD_00355	18.4	9.9		
VFVIZSP	55357	55821	-	JNKCCD_00360	19.2	10.0		
VFVIZSP	55803	56258	-	JNKCCD_00365	18.5	10.7		
VFVIZSP	56293	57384	+	JNKCCD_00370	43.3	10.1	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFVIZSP	58060	59064	+	JNKCCD_00380	39.2	10.1	PF07687.17|M20_dimer	PFAM:PF07687.17
VFVIZSP	59042	60298	-	JNKCCD_00385	49.4	10.2	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFVIZSP	60295	61380	-	JNKCCD_00390	42.3	10.3	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFVIZSP	61377	62573	-	JNKCCD_00395	47.4	10.0	PF00772.24|DnaB, PF03796.18|DnaB_C, PF09848.12|DUF2075, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF09848.12, PFAM:PF13481.9
VFVIZSP	64429	65556	-	JNKCCD_00410	45.0	10.6	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFVIZSP	65558	66739	+	JNKCCD_00415	46.6	10.2	PF00004.32|AAA	PFAM:PF00004.32
