# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFVIZSP	tRNA	1184	1254	+	JNKCCD_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFVIZSP	cds	1259	1639	+	JNKCCD_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFVIZSP	cds	1636	2175	+	JNKCCD_00015		hypothetical protein	
VFVIZSP	cds	2163	2600	+	JNKCCD_00020		hypothetical protein	
VFVIZSP	cds	2578	2919	+	JNKCCD_00025		hypothetical protein	PFAM:PF00542.22
VFVIZSP	cds	2919	6233	+	JNKCCD_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFVIZSP	cds	6226	9888	+	JNKCCD_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFVIZSP	cds	9885	10250	+	JNKCCD_00040		hypothetical protein	
VFVIZSP	cds	10247	10708	+	JNKCCD_00045		hypothetical protein	PFAM:PF00177.24
VFVIZSP	cds	10708	12768	+	JNKCCD_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFVIZSP	cds	12765	13058	+	JNKCCD_00055		hypothetical protein	PFAM:PF00338.25
VFVIZSP	cds	13240	13665	+	JNKCCD_00060		hypothetical protein	PFAM:PF01327.24
VFVIZSP	tRNA	13698	13770	+	JNKCCD_00065	trnF	tRNA-Phe(gaa)	SO:0000267
VFVIZSP	cds	13858	14310	-	JNKCCD_00070		hypothetical protein	PFAM:PF00398.23
VFVIZSP	cds	14297	15262	-	JNKCCD_00075		hypothetical protein	
VFVIZSP	cds	15259	15636	-	JNKCCD_00080		hypothetical protein	
VFVIZSP	cds	15623	15904	-	JNKCCD_00085		hypothetical protein	
VFVIZSP	cds	15894	16655	-	JNKCCD_00090		hypothetical protein	
VFVIZSP	cds	16648	17217	-	JNKCCD_00095		hypothetical protein	
VFVIZSP	cds	17214	18497	-	JNKCCD_00100		hypothetical protein	PFAM:PF00009.30, PFAM:PF00071.25, PFAM:PF08477.16, PFAM:PF10662.12
VFVIZSP	tRNA	18517	18589	+	JNKCCD_00105	trnQ	tRNA-Gln(ttg)	SO:0000261
VFVIZSP	cds	18594	19394	+	JNKCCD_00110		hypothetical protein	PFAM:PF13793.9
VFVIZSP	cds	19391	19804	+	JNKCCD_00115		hypothetical protein	
VFVIZSP	cds	19801	20298	-	JNKCCD_00120		hypothetical protein	
VFVIZSP	cds	20506	21537	+	JNKCCD_00125		hypothetical protein	PFAM:PF00266.22
VFVIZSP	cds	21532	22734	-	JNKCCD_00130		Lysine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0D4
VFVIZSP	cds	22721	22903	-	JNKCCD_00135		hypothetical protein	
VFVIZSP	cds	23106	23609	-	JNKCCD_00140		hypothetical protein	PFAM:PF03462.21
VFVIZSP	cds	23606	24973	-	JNKCCD_00145		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFVIZSP	cds	25124	26188	-	JNKCCD_00150		hypothetical protein	PFAM:PF00749.24
VFVIZSP	cds	26151	27008	-	JNKCCD_00155		hypothetical protein	
VFVIZSP	cds	27016	28017	+	JNKCCD_00160		hypothetical protein	PFAM:PF01807.23, PFAM:PF08275.14, PFAM:PF13362.9, PFAM:PF13662.9
VFVIZSP	tRNA	29166	29348	+	JNKCCD_00165		tRNA-Xxx	
VFVIZSP	tRNA	32141	32214	+	JNKCCD_00170	trnL	tRNA-Leu(tag)	SO:0000264
VFVIZSP	tRNA	32215	32297	+	JNKCCD_00175	trnS	tRNA-Ser(aga)	SO:0000269
VFVIZSP	cds	32301	33020	+	JNKCCD_00180		hypothetical protein	PFAM:PF02219.20
VFVIZSP	cds	32995	33957	+	JNKCCD_00185		hypothetical protein	PFAM:PF02774.21
VFVIZSP	cds	33951	34163	+	JNKCCD_00190		hypothetical protein	
VFVIZSP	tRNA	34313	34383	-	JNKCCD_00195	trnN	tRNA-Asn(gtt)	SO:0000257
VFVIZSP	cds	34898	35023	+	JNKCCD_00200		hypothetical protein	
VFVIZSP	tRNA	35062	35133	-	JNKCCD_00205	trnG	tRNA-Gly(gcc)	SO:0000260
VFVIZSP	cds	35629	36684	+	JNKCCD_00210		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFVIZSP	cds	36677	39727	+	JNKCCD_00215		carbamoyl-phosphate synthase (glutamine-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A346E0H0
VFVIZSP	cds	39714	40226	+	JNKCCD_00220		hypothetical protein	
VFVIZSP	cds	40195	40716	+	JNKCCD_00225		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_P80244
VFVIZSP	tRNA	41843	41915	+	JNKCCD_00230	trnV	tRNA-Val(tac)	SO:0000273
VFVIZSP	tRNA	43312	43385	-	JNKCCD_00235	trnL	tRNA-Leu(caa)	SO:0000264
VFVIZSP	tRNA	43386	43468	-	JNKCCD_00240	trnS	tRNA-Ser(tga)	SO:0000269
VFVIZSP	tRNA	43469	43540	+	JNKCCD_00245	trnR	tRNA-Arg(gcg)	SO:0001036
VFVIZSP	cds	43541	44101	+	JNKCCD_00250		hypothetical protein	
VFVIZSP	cds	44094	45308	+	JNKCCD_00255		hypothetical protein	
VFVIZSP	cds	45290	46243	+	JNKCCD_00260		hypothetical protein	PFAM:PF00155.24
