locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMPARIOC_00001	gene	555	lipB			
SMPARIOC_00001	CDS	555	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMPARIOC_00002	gene	2562	valS			
SMPARIOC_00002	CDS	2562	valS	6.1.1.9		Valine--tRNA ligase
SMPARIOC_00003	gene	333	rsfS			
SMPARIOC_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMPARIOC_00004	gene	1116	dnaN			
SMPARIOC_00004	CDS	1116	dnaN		COG0592	Beta sliding clamp
SMPARIOC_00005	gene	1155	rpsA			
SMPARIOC_00005	CDS	1155	rpsA		COG0539	30S ribosomal protein S1
SMPARIOC_00006	gene	1278	rho			
SMPARIOC_00006	CDS	1278	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMPARIOC_00007	gene	1089	prfA			
SMPARIOC_00007	CDS	1089	prfA			Peptide chain release factor 1
SMPARIOC_00008	gene	753	rsmA			
SMPARIOC_00008	CDS	753	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMPARIOC_00009	gene	73				
SMPARIOC_00009	tRNA	73				tRNA-Met(cat)
SMPARIOC_00010	gene	3465	ileS			
SMPARIOC_00010	CDS	3465	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMPARIOC_00011	gene	77				
SMPARIOC_00011	tRNA	77				tRNA-Asn(gtt)
SMPARIOC_00012	gene	1101				
SMPARIOC_00012	CDS	1101				hypothetical protein
SMPARIOC_00013	gene	1233	rlhA			
SMPARIOC_00013	CDS	1233	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
SMPARIOC_00014	gene	1614	glnS			
SMPARIOC_00014	CDS	1614	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMPARIOC_00015	gene	159				
SMPARIOC_00015	CDS	159				hypothetical protein
SMPARIOC_00016	gene	1851	mnmG			
SMPARIOC_00016	CDS	1851	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMPARIOC_00017	gene	402	ybeY			
SMPARIOC_00017	CDS	402	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMPARIOC_00018	gene	71				
SMPARIOC_00018	tRNA	71				tRNA-Cys(gca)
SMPARIOC_00019	gene	582				
SMPARIOC_00019	CDS	582				hypothetical protein
SMPARIOC_00020	gene	186				
SMPARIOC_00020	CDS	186				hypothetical protein
SMPARIOC_00021	gene	282				
SMPARIOC_00021	CDS	282				hypothetical protein
SMPARIOC_00022	gene	408				
SMPARIOC_00022	CDS	408				hypothetical protein
SMPARIOC_00023	gene	319	ssrA			
SMPARIOC_00023	tmRNA	319	ssrA			transfer-messenger RNA, SsrA
SMPARIOC_00024	gene	258	rpmA			
SMPARIOC_00024	CDS	258	rpmA		COG0211	50S ribosomal protein L27
SMPARIOC_00025	gene	324	rplU			
SMPARIOC_00025	CDS	324	rplU		COG0261	50S ribosomal protein L21
SMPARIOC_00026	gene	76				
SMPARIOC_00026	tRNA	76				tRNA-Met(cat)
SMPARIOC_00027	gene	552	frr			
SMPARIOC_00027	CDS	552	frr		COG0233	Ribosome-recycling factor
SMPARIOC_00028	gene	972	trpS			
SMPARIOC_00028	CDS	972	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMPARIOC_00029	gene	1815	korA			
SMPARIOC_00029	CDS	1815	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
SMPARIOC_00030	gene	93				
SMPARIOC_00030	CDS	93				hypothetical protein
SMPARIOC_00031	gene	86				
SMPARIOC_00031	tRNA	86				tRNA-Leu(tag)
SMPARIOC_00032	gene	83				
SMPARIOC_00032	tRNA	83				tRNA-Leu(caa)
SMPARIOC_00033	gene	630	ahpC			
SMPARIOC_00033	CDS	630	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
SMPARIOC_00034	gene	129				
SMPARIOC_00034	CDS	129				hypothetical protein
SMPARIOC_00035	gene	789				
SMPARIOC_00035	CDS	789				hypothetical protein
SMPARIOC_00036	gene	849	lipA			
SMPARIOC_00036	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMPARIOC_00037	gene	1308	der			
SMPARIOC_00037	CDS	1308	der		COG1160	GTPase Der
SMPARIOC_00038	gene	1140	hflX			
SMPARIOC_00038	CDS	1140	hflX		COG2262	GTPase HflX
SMPARIOC_00039	gene	261	maeB_1			
SMPARIOC_00039	CDS	261	maeB_1	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMPARIOC_00040	gene	234	maeB_2			
SMPARIOC_00040	CDS	234	maeB_2	1.1.1.40	COG0281	NADP-dependent malic enzyme
SMPARIOC_00041	gene	82				
SMPARIOC_00041	tRNA	82				tRNA-Ser(gct)
SMPARIOC_00042	gene	75				
SMPARIOC_00042	tRNA	75				tRNA-Pro(tgg)
SMPARIOC_00043	gene	76				
SMPARIOC_00043	tRNA	76				tRNA-Arg(tct)
SMPARIOC_00044	gene	1461	glyQS			
SMPARIOC_00044	CDS	1461	glyQS	6.1.1.14		Glycine--tRNA ligase
SMPARIOC_00045	gene	204	fdx			
SMPARIOC_00045	CDS	204	fdx		COG1145	Ferredoxin
SMPARIOC_00046	gene	315	rplS			
SMPARIOC_00046	CDS	315	rplS		COG0335	50S ribosomal protein L19
SMPARIOC_00047	gene	1338	mtaB			
SMPARIOC_00047	CDS	1338	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMPARIOC_00048	gene	1797	htpG			
SMPARIOC_00048	CDS	1797	htpG			Chaperone protein HtpG
SMPARIOC_00049	gene	168				
SMPARIOC_00049	CDS	168				hypothetical protein
SMPARIOC_00050	gene	88				
SMPARIOC_00050	tRNA	88				tRNA-Ser(tga)
SMPARIOC_00051	gene	1455	proS			
SMPARIOC_00051	CDS	1455	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMPARIOC_00052	gene	1134	iscS			
SMPARIOC_00052	CDS	1134	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
SMPARIOC_00053	gene	969	tilS			
SMPARIOC_00053	CDS	969	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
SMPARIOC_00054	gene	72				
SMPARIOC_00054	tRNA	72				tRNA-Lys(ttt)
SMPARIOC_00055	gene	74				
SMPARIOC_00055	tRNA	74				tRNA-Asp(gtc)
SMPARIOC_00056	gene	3360	dnaE			
SMPARIOC_00056	CDS	3360	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMPARIOC_00057	gene	75				
SMPARIOC_00057	tRNA	75				tRNA-Val(tac)
SMPARIOC_00058	gene	1365	mnmE			
SMPARIOC_00058	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMPARIOC_00059	gene	1365	dnaC			
SMPARIOC_00059	CDS	1365	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMPARIOC_00060	gene	555	grpE			
SMPARIOC_00060	CDS	555	grpE			Protein GrpE
SMPARIOC_00061	gene	1101	dnaJ			
SMPARIOC_00061	CDS	1101	dnaJ			Chaperone protein DnaJ
SMPARIOC_00062	gene	1197	mnmA			
SMPARIOC_00062	CDS	1197	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMPARIOC_00063	gene	1050	ilvE			
SMPARIOC_00063	CDS	1050	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMPARIOC_00064	gene	459	def			
SMPARIOC_00064	CDS	459	def	3.5.1.88	COG0242	Peptide deformylase
SMPARIOC_00065	gene	351	rplT			
SMPARIOC_00065	CDS	351	rplT		COG0292	50S ribosomal protein L20
SMPARIOC_00066	gene	207				
SMPARIOC_00066	CDS	207				hypothetical protein
SMPARIOC_00067	gene	582	infC			
SMPARIOC_00067	CDS	582	infC		COG0290	Translation initiation factor IF-3
SMPARIOC_00068	gene	1881	dnaK			
SMPARIOC_00068	CDS	1881	dnaK		COG0443	Chaperone protein DnaK
SMPARIOC_00069	gene	402	rplM			
SMPARIOC_00069	CDS	402	rplM		COG0102	50S ribosomal protein L13
SMPARIOC_00070	gene	393	rpsI			
SMPARIOC_00070	CDS	393	rpsI		COG0103	30S ribosomal protein S9
SMPARIOC_00071	gene	726	rpsB			
SMPARIOC_00071	CDS	726	rpsB		COG0052	30S ribosomal protein S2
SMPARIOC_00072	gene	633	TSFM			
SMPARIOC_00072	CDS	633	TSFM			Elongation factor Ts, mitochondrial
SMPARIOC_00073	gene	88				
SMPARIOC_00073	tRNA	88				tRNA-Leu(taa)
SMPARIOC_00074	gene	72				
SMPARIOC_00074	tRNA	72				tRNA-Gly(gcc)
SMPARIOC_00075	gene	2571	mutS			
SMPARIOC_00075	CDS	2571	mutS		COG0249	DNA mismatch repair protein MutS
SMPARIOC_00076	gene	1236	clpX			
SMPARIOC_00076	CDS	1236	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
SMPARIOC_00077	gene	651	clpP			
SMPARIOC_00077	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMPARIOC_00078	gene	1041	dnaX			
SMPARIOC_00078	CDS	1041	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
SMPARIOC_00079	gene	77				
SMPARIOC_00079	rRNA	77				5S ribosomal RNA (partial)
SMPARIOC_00080	gene	2870				
SMPARIOC_00080	rRNA	2870				23S ribosomal RNA
SMPARIOC_00081	gene	459				
SMPARIOC_00081	CDS	459				hypothetical protein
SMPARIOC_00082	gene	74				
SMPARIOC_00082	tRNA	74				tRNA-Ala(tgc)
SMPARIOC_00083	gene	76				
SMPARIOC_00083	tRNA	76				tRNA-Ile(gat)
SMPARIOC_00084	gene	1535				
SMPARIOC_00084	rRNA	1535				16S ribosomal RNA
SMPARIOC_00085	gene	1335	queA			
SMPARIOC_00085	CDS	1335	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
SMPARIOC_00086	gene	414	sufE			
SMPARIOC_00086	CDS	414	sufE			Cysteine desulfuration protein SufE
SMPARIOC_00087	gene	624	OSGEPL1			
