#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFRANEDI	1	1188	+	LNPOHH_00005	43.8	8.4	PF00009.30|GTP_EFTU, PF03143.20|GTP_EFTU_D3, PF03144.28|GTP_EFTU_D2	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFRANEDI	1246	1704	+	LNPOHH_00010	16.6	9.7	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFRANEDI	1707	2327	+	LNPOHH_00015	24.0	9.7		
VFRANEDI	2311	2763	+	LNPOHH_00020	17.2	9.9		
VFRANEDI	2744	3094	+	LNPOHH_00025	12.8	8.5	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFRANEDI	3116	6874	+	LNPOHH_00030	145.1	9.5	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04561.17|RNA_pol_Rpb2_2, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFRANEDI	6871	10755	+	LNPOHH_00035	149.4	9.7	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFRANEDI	10752	11159	+	LNPOHH_00040	15.3	10.7		
VFRANEDI	11120	11593	+	LNPOHH_00045	18.5	10.2	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFRANEDI	13661	13963	+	LNPOHH_00055	12.1	9.9	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFRANEDI	14785	15135	-	LNPOHH_00065	14.1	10.1		
VFRANEDI	15495	16583	-	LNPOHH_00070	42.9	10.2		
VFRANEDI	16580	16969	-	LNPOHH_00075	15.1	10.5		
VFRANEDI	16969	17265	-	LNPOHH_00080	11.5	10.8		
VFRANEDI	17262	18059	-	LNPOHH_00085	31.1	10.3	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFRANEDI	18056	18604	-	LNPOHH_00090	21.4	10.2		
VFRANEDI	19831	20331	+	LNPOHH_00100	19.9	9.8		
VFRANEDI	20333	20884	-	LNPOHH_00105	21.4	10.2	PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF05175.17, PFAM:PF13847.9
VFRANEDI	21208	22329	+	LNPOHH_00115	41.9	9.4	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFRANEDI	22333	23604	-	LNPOHH_00120	50.0	9.9	PF00152.23|tRNA-synt_2, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01409.23
VFRANEDI	23601	24290	-	LNPOHH_00125	26.8	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFRANEDI	24287	25171	-	LNPOHH_00130	34.4	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
VFRANEDI	25184	26110	+	LNPOHH_00135	36.0	10.0		
VFRANEDI	26107	27279	+	LNPOHH_00140	44.1	9.5		
VFRANEDI	27654	29864	-	LNPOHH_00150	87.7	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFRANEDI	29867	30019	-	LNPOHH_00155	6.1	11.1		
VFRANEDI	30022	30189	-	LNPOHH_00160	6.6	11.8		
