# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFRANEDI	cds	1	1188	+	LNPOHH_00005		hypothetical protein	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFRANEDI	cds	1246	1704	+	LNPOHH_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFRANEDI	cds	1707	2327	+	LNPOHH_00015		hypothetical protein	
VFRANEDI	cds	2311	2763	+	LNPOHH_00020		hypothetical protein	
VFRANEDI	cds	2744	3094	+	LNPOHH_00025		hypothetical protein	PFAM:PF00542.22
VFRANEDI	cds	3116	6874	+	LNPOHH_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFRANEDI	cds	6871	10755	+	LNPOHH_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFRANEDI	cds	10752	11159	+	LNPOHH_00040		hypothetical protein	
VFRANEDI	cds	11120	11593	+	LNPOHH_00045		hypothetical protein	PFAM:PF00177.24
VFRANEDI	cds	11595	13664	+	LNPOHH_00050		Elongation factor G 2	SO:0001217, UniRef:UniRef50_Q62GK2
VFRANEDI	cds	13661	13963	+	LNPOHH_00055		hypothetical protein	PFAM:PF00338.25
VFRANEDI	tRNA	14382	14454	+	LNPOHH_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFRANEDI	cds	14785	15135	-	LNPOHH_00065		hypothetical protein	
VFRANEDI	cds	15495	16583	-	LNPOHH_00070		hypothetical protein	
VFRANEDI	cds	16580	16969	-	LNPOHH_00075		hypothetical protein	
VFRANEDI	cds	16969	17265	-	LNPOHH_00080		hypothetical protein	
VFRANEDI	cds	17262	18059	-	LNPOHH_00085		hypothetical protein	PFAM:PF01678.22
VFRANEDI	cds	18056	18604	-	LNPOHH_00090		hypothetical protein	
VFRANEDI	tRNA	18860	18932	+	LNPOHH_00095	trnQ	tRNA-Gln(ttg)	SO:0000261
VFRANEDI	cds	19831	20331	+	LNPOHH_00100		hypothetical protein	
VFRANEDI	cds	20333	20884	-	LNPOHH_00105		hypothetical protein	PFAM:PF05175.17, PFAM:PF13847.9
VFRANEDI	tRNA	20892	21152	-	LNPOHH_00110		(pseudo) tRNA-Xxx	
VFRANEDI	cds	21208	22329	+	LNPOHH_00115		hypothetical protein	PFAM:PF00266.22
VFRANEDI	cds	22333	23604	-	LNPOHH_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01409.23
VFRANEDI	cds	23601	24290	-	LNPOHH_00125		hypothetical protein	PFAM:PF03462.21
VFRANEDI	cds	24287	25171	-	LNPOHH_00130		hypothetical protein	PFAM:PF00701.25
VFRANEDI	cds	25184	26110	+	LNPOHH_00135		hypothetical protein	
VFRANEDI	cds	26107	27279	+	LNPOHH_00140		hypothetical protein	
VFRANEDI	tRNA	27344	27428	+	LNPOHH_00145	trnS	tRNA-Ser(gct)	SO:0000269
VFRANEDI	cds	27654	29864	-	LNPOHH_00150		hypothetical protein	PFAM:PF08264.16
VFRANEDI	cds	29867	30019	-	LNPOHH_00155		hypothetical protein	
