#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1249	1665	+	VFMYCCUN_00010	16.0	10.2	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
contig_1	1646	2230	+	VFMYCCUN_00015	23.5	10.1		
contig_1	2227	2643	+	VFMYCCUN_00020	17.1	10.0		
contig_1	2621	2953	+	VFMYCCUN_00025	12.7	9.8	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
contig_1	2950	6576	+	VFMYCCUN_00030	142.2	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6552	10409	+	VFMYCCUN_00035	151.2	10.0	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
contig_1	10387	10776	+	VFMYCCUN_00040	14.6	10.6		
contig_1	10745	11221	+	VFMYCCUN_00045	19.0	10.2	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
contig_1	13244	13537	+	VFMYCCUN_00055	11.7	10.4	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	14010	14420	+	VFMYCCUN_00065	16.8	10.2		
contig_1	14369	15073	-	VFMYCCUN_00070	29.5	10.3	PF00398.23|RrnaAD	PFAM:PF00398.23
contig_1	15054	16412	-	VFMYCCUN_00075	54.5	10.3		
contig_1	16409	16798	-	VFMYCCUN_00080	15.1	10.5		
contig_1	16795	17094	-	VFMYCCUN_00085	11.9	10.5		
contig_1	17091	17855	-	VFMYCCUN_00090	30.3	10.2	PF01678.22|DAP_epimerase	PFAM:PF01678.22
contig_1	17852	18493	-	VFMYCCUN_00095	25.6	10.0		
contig_1	19415	19882	+	VFMYCCUN_00105	19.1	10.5		
contig_1	19879	20433	-	VFMYCCUN_00110	21.5	10.3	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
contig_1	20697	21815	+	VFMYCCUN_00115	43.7	10.0	PF00266.22|Aminotran_5, PF01212.24|Beta_elim_lyase	PFAM:PF00266.22, PFAM:PF01212.24
contig_1	21785	22483	-	VFMYCCUN_00120	27.9	10.2	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	22470	23339	-	VFMYCCUN_00125	33.5	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	25606	27801	-	VFMYCCUN_00135	89.6	10.2	PF08264.16|Anticodon_1	PFAM:PF08264.16
contig_1	27937	30147	+	VFMYCCUN_00140	88.3	10.1	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
contig_1	30197	31090	+	VFMYCCUN_00145	36.6	10.2		
contig_1	31062	32219	+	VFMYCCUN_00150	45.2	10.1	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
contig_1	32214	33062	-	VFMYCCUN_00155	34.2	10.1	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	33032	33790	-	VFMYCCUN_00160	31.1	10.2	PF00218.24|IGPS	PFAM:PF00218.24
contig_1	33765	34676	-	VFMYCCUN_00165	36.1	10.2		
contig_1	34660	35235	-	VFMYCCUN_00170	22.5	10.1	PF00117.31|GATase	PFAM:PF00117.31
contig_1	35232	36470	-	VFMYCCUN_00175	50.2	10.1		
contig_1	36452	37846	-	VFMYCCUN_00180	54.6	10.0	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
contig_1	38050	39312	-	VFMYCCUN_00185	51.3	10.4	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
contig_1	39290	40237	-	VFMYCCUN_00190	38.6	10.3		
contig_1	40245	41408	+	VFMYCCUN_00195	48.0	10.2		
contig_1	42868	45759	+	VFMYCCUN_00205	115.6	10.0	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
contig_1	46079	46891	+	VFMYCCUN_00220	33.1	10.1		
