# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFLOPSAC	tRNA	1179	1249	+	ICLPLC_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFLOPSAC	cds	1260	1649	+	ICLPLC_00010		hypothetical protein	
VFLOPSAC	cds	1639	2289	+	ICLPLC_00015		hypothetical protein	
VFLOPSAC	cds	2258	2710	+	ICLPLC_00020		hypothetical protein	
VFLOPSAC	cds	2694	3038	+	ICLPLC_00025		hypothetical protein	PFAM:PF00542.22
VFLOPSAC	cds	3035	6805	+	ICLPLC_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFLOPSAC	cds	6802	10668	+	ICLPLC_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFLOPSAC	cds	10661	11044	+	ICLPLC_00040		hypothetical protein	
VFLOPSAC	cds	11025	11498	+	ICLPLC_00045		hypothetical protein	PFAM:PF00177.24
VFLOPSAC	cds	11498	13534	+	ICLPLC_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFLOPSAC	cds	13531	13839	+	ICLPLC_00055		hypothetical protein	PFAM:PF00338.25
VFLOPSAC	tRNA	14239	14311	+	ICLPLC_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFLOPSAC	cds	14322	14708	+	ICLPLC_00065		hypothetical protein	
VFLOPSAC	cds	14714	15052	+	ICLPLC_00070		hypothetical protein	
VFLOPSAC	cds	15169	15753	+	ICLPLC_00075		hypothetical protein	
VFLOPSAC	cds	15715	16416	-	ICLPLC_00080		hypothetical protein	PFAM:PF00398.23
VFLOPSAC	cds	16417	17529	-	ICLPLC_00085		hypothetical protein	
VFLOPSAC	cds	17526	17915	-	ICLPLC_00090		hypothetical protein	
VFLOPSAC	cds	17912	18241	-	ICLPLC_00095		hypothetical protein	
VFLOPSAC	cds	18238	18999	-	ICLPLC_00100		hypothetical protein	
VFLOPSAC	cds	19011	19649	-	ICLPLC_00105		hypothetical protein	
VFLOPSAC	cds	19652	21130	-	ICLPLC_00110		hypothetical protein	PFAM:PF00009.30, PFAM:PF00071.25, PFAM:PF02421.21, PFAM:PF10662.12
VFLOPSAC	tRNA	21173	21244	+	ICLPLC_00115	trnQ	tRNA-Gln(ttg)	SO:0000261
