#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFLOPSAC	1260	1649	+	ICLPLC_00010	15.1	10.0		
VFLOPSAC	1639	2289	+	ICLPLC_00015	26.9	10.0		
VFLOPSAC	2258	2710	+	ICLPLC_00020	18.5	10.2		
VFLOPSAC	2694	3038	+	ICLPLC_00025	13.2	9.2	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFLOPSAC	3035	6805	+	ICLPLC_00030	150.0	9.7	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFLOPSAC	6802	10668	+	ICLPLC_00035	152.1	9.8	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFLOPSAC	10661	11044	+	ICLPLC_00040	14.4	10.7		
VFLOPSAC	11025	11498	+	ICLPLC_00045	18.5	10.1	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFLOPSAC	13531	13839	+	ICLPLC_00055	12.4	10.0	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFLOPSAC	14322	14708	+	ICLPLC_00065	16.2	9.9		
VFLOPSAC	14714	15052	+	ICLPLC_00070	13.9	10.2		
VFLOPSAC	15169	15753	+	ICLPLC_00075	24.8	10.3		
VFLOPSAC	15715	16416	-	ICLPLC_00080	29.0	10.2	PF00398.23|RrnaAD	PFAM:PF00398.23
VFLOPSAC	16417	17529	-	ICLPLC_00085	44.3	10.1		
VFLOPSAC	17526	17915	-	ICLPLC_00090	15.1	10.5		
VFLOPSAC	17912	18241	-	ICLPLC_00095	13.1	10.2		
VFLOPSAC	18238	18999	-	ICLPLC_00100	30.5	9.8		
VFLOPSAC	19011	19649	-	ICLPLC_00105	25.2	9.9		
VFLOPSAC	19652	21130	-	ICLPLC_00110	58.9	9.8	PF00009.30|GTP_EFTU, PF00071.25|Ras, PF02421.21|FeoB_N, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF00071.25, PFAM:PF02421.21, PFAM:PF10662.12
VFLOPSAC	21252	22109	+	ICLPLC_00120	34.9	10.3	PF00156.30|Pribosyltran	PFAM:PF00156.30
VFLOPSAC	22069	22527	+	ICLPLC_00125	18.7	10.2		
VFLOPSAC	22519	23076	-	ICLPLC_00130	22.1	10.3		
VFLOPSAC	23361	24482	+	ICLPLC_00135	44.0	10.0	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5, PF01041.20|DegT_DnrJ_EryC1	PFAM:PF00155.24, PFAM:PF00266.22, PFAM:PF01041.20
VFLOPSAC	24462	25754	-	ICLPLC_00140	51.7	9.8	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFLOPSAC	25756	26406	-	ICLPLC_00145	25.6	10.0	PF03462.21|PCRF	PFAM:PF03462.21
VFLOPSAC	26387	27259	-	ICLPLC_00150	33.5	10.0	PF00701.25|DHDPS	PFAM:PF00701.25
VFLOPSAC	29593	31917	-	ICLPLC_00160	94.6	10.0	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFLOPSAC	31914	32054	-	ICLPLC_00165	5.9	10.1		
VFLOPSAC	32047	32226	-	ICLPLC_00170	7.2	11.7		
