locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMPYRCLA_00001	CDS	717	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMPYRCLA_00001	gene	717	lipB			
SMPYRCLA_00002	CDS	2649	valS	6.1.1.9		Valine--tRNA ligase
SMPYRCLA_00002	gene	2649	valS			
SMPYRCLA_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMPYRCLA_00003	gene	333	rsfS			
SMPYRCLA_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMPYRCLA_00004	gene	1110	dnaN			
SMPYRCLA_00005	CDS	1122	rpsA		COG0539	30S ribosomal protein S1
SMPYRCLA_00005	gene	1122	rpsA			
SMPYRCLA_00006	CDS	1176	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMPYRCLA_00006	gene	1176	rho			
SMPYRCLA_00007	CDS	1062	prfA		COG0216	Peptide chain release factor RF1
SMPYRCLA_00007	gene	1062	prfA			
SMPYRCLA_00008	tRNA	74				tRNA-Met(cat)
SMPYRCLA_00008	gene	74				
SMPYRCLA_00009	CDS	1479	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMPYRCLA_00009	gene	1479	dnaC			
SMPYRCLA_00010	CDS	837				hypothetical protein
SMPYRCLA_00010	gene	837				
SMPYRCLA_00011	CDS	1356	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMPYRCLA_00011	gene	1356	mnmE			
SMPYRCLA_00012	tRNA	75				tRNA-Val(tac)
SMPYRCLA_00012	gene	75				
SMPYRCLA_00013	CDS	3978	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
SMPYRCLA_00013	gene	3978	dnaE			
SMPYRCLA_00014	tRNA	74				tRNA-Asp(gtc)
SMPYRCLA_00014	gene	74				
SMPYRCLA_00015	tRNA	73				tRNA-Lys(ttt)
SMPYRCLA_00015	gene	73				
SMPYRCLA_00016	CDS	966	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMPYRCLA_00016	gene	966	tilS			
SMPYRCLA_00017	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
SMPYRCLA_00017	gene	1134	iscS			
SMPYRCLA_00018	CDS	1458	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMPYRCLA_00018	gene	1458	proS			
SMPYRCLA_00019	tRNA	85				tRNA-Ser(tga)
SMPYRCLA_00019	gene	85				
SMPYRCLA_00020	CDS	1821	htpG		COG0326	Chaperone protein HtpG
SMPYRCLA_00020	gene	1821	htpG			
SMPYRCLA_00021	CDS	1425	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMPYRCLA_00021	gene	1425	mtaB			
SMPYRCLA_00022	CDS	363	rplS		COG0335	50S ribosomal protein L19
SMPYRCLA_00022	gene	363	rplS			
SMPYRCLA_00023	CDS	1959	glyQS	6.1.1.14		Glycine--tRNA ligase
SMPYRCLA_00023	gene	1959	glyQS			
SMPYRCLA_00024	tRNA	75				tRNA-Arg(tct)
SMPYRCLA_00024	gene	75				
SMPYRCLA_00025	tRNA	75				tRNA-Pro(tgg)
SMPYRCLA_00025	gene	75				
SMPYRCLA_00026	tRNA	83				tRNA-Ser(gct)
SMPYRCLA_00026	gene	83				
SMPYRCLA_00027	CDS	1254	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMPYRCLA_00027	gene	1254	maeB			
SMPYRCLA_00028	CDS	1335	der		COG1160	GTPase Der
SMPYRCLA_00028	gene	1335	der			
SMPYRCLA_00029	CDS	849	lipA	2.8.1.8	COG0320	Lipoyl synthase
SMPYRCLA_00029	gene	849	lipA			
SMPYRCLA_00030	CDS	783				hypothetical protein
SMPYRCLA_00030	gene	783				
SMPYRCLA_00031	CDS	633	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
SMPYRCLA_00031	gene	633	ahpC			
SMPYRCLA_00032	tRNA	83				tRNA-Leu(caa)
SMPYRCLA_00032	gene	83				
SMPYRCLA_00033	tRNA	86				tRNA-Leu(tag)
SMPYRCLA_00033	gene	86				
SMPYRCLA_00034	CDS	90				hypothetical protein
SMPYRCLA_00034	gene	90				
SMPYRCLA_00035	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMPYRCLA_00035	gene	957	trpS			
SMPYRCLA_00036	CDS	534	frr		COG0233	Ribosome-recycling factor
SMPYRCLA_00036	gene	534	frr			
SMPYRCLA_00037	CDS	1320	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMPYRCLA_00037	gene	1320	asnS			
SMPYRCLA_00038	tRNA	76				tRNA-Met(cat)
SMPYRCLA_00038	gene	76				
SMPYRCLA_00039	CDS	333	rplU		COG0261	50S ribosomal protein L21
SMPYRCLA_00039	gene	333	rplU			
SMPYRCLA_00040	CDS	258	rpmA		COG0211	50S ribosomal protein L27
SMPYRCLA_00040	gene	258	rpmA			
SMPYRCLA_00041	tmRNA	298	ssrA			transfer-messenger RNA, SsrA
SMPYRCLA_00041	gene	298	ssrA			
SMPYRCLA_00042	CDS	357	rpsF		COG0360	30S ribosomal protein S6
SMPYRCLA_00042	gene	357	rpsF			
SMPYRCLA_00043	CDS	270	rpsR			30S ribosomal protein S18
SMPYRCLA_00043	gene	270	rpsR			
SMPYRCLA_00044	CDS	459	rplI		COG0359	50S ribosomal protein L9
SMPYRCLA_00044	gene	459	rplI			
SMPYRCLA_00045	CDS	1506	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMPYRCLA_00045	gene	1506	gltX			
SMPYRCLA_00046	CDS	750	ctc		COG1825	General stress protein CTC
SMPYRCLA_00046	gene	750	ctc			
SMPYRCLA_00047	tRNA	71				tRNA-Cys(gca)
SMPYRCLA_00047	gene	71				
SMPYRCLA_00048	CDS	393	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMPYRCLA_00048	gene	393	ybeY			
SMPYRCLA_00049	CDS	3471	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMPYRCLA_00049	gene	3471	mnmG			
SMPYRCLA_00050	CDS	1134				hypothetical protein
SMPYRCLA_00050	gene	1134				
SMPYRCLA_00051	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
SMPYRCLA_00051	gene	1797	lepA			
SMPYRCLA_00052	tRNA	77				tRNA-Asn(gtt)
SMPYRCLA_00052	gene	77				
SMPYRCLA_00053	CDS	3432	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMPYRCLA_00053	gene	3432	ileS			
SMPYRCLA_00054	CDS	648	grpE		COG0576	Protein GrpE
SMPYRCLA_00054	gene	648	grpE			
SMPYRCLA_00055	CDS	1107	dnaJ			Chaperone protein DnaJ
SMPYRCLA_00055	gene	1107	dnaJ			
SMPYRCLA_00056	CDS	1218	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMPYRCLA_00056	gene	1218	mnmA			
SMPYRCLA_00057	CDS	1059	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMPYRCLA_00057	gene	1059	ilvE			
SMPYRCLA_00058	CDS	453	def	3.5.1.88	COG0242	Peptide deformylase
SMPYRCLA_00058	gene	453	def			
SMPYRCLA_00059	CDS	342	rplT		COG0292	50S ribosomal protein L20
SMPYRCLA_00059	gene	342	rplT			
SMPYRCLA_00060	CDS	207	rpmI			50S ribosomal protein L35
SMPYRCLA_00060	gene	207	rpmI			
SMPYRCLA_00061	CDS	555	infC			Translation initiation factor IF-3
SMPYRCLA_00061	gene	555	infC			
SMPYRCLA_00062	CDS	1887	dnaK		COG0443	Chaperone protein DnaK
