# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFPINALT	tRNA	1185	1256	+	NOEBOM_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFPINALT	cds	1258	1662	+	NOEBOM_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFPINALT	cds	1652	2188	+	NOEBOM_00015		hypothetical protein	
VFPINALT	cds	2172	2633	+	NOEBOM_00020		hypothetical protein	
VFPINALT	cds	2611	2949	+	NOEBOM_00025		hypothetical protein	PFAM:PF00542.22, PFAM:PF16320.8
VFPINALT	cds	2946	6212	+	NOEBOM_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPINALT	cds	6199	10020	+	NOEBOM_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFPINALT	cds	9969	10334	+	NOEBOM_00040		hypothetical protein	
VFPINALT	cds	10331	10762	+	NOEBOM_00045		hypothetical protein	PFAM:PF00177.24
VFPINALT	cds	10762	12825	+	NOEBOM_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFPINALT	cds	12806	13108	+	NOEBOM_00055		hypothetical protein	PFAM:PF00338.25
VFPINALT	cds	13100	13306	-	NOEBOM_00060		hypothetical protein	PFAM:PF00313.25
VFPINALT	tRNA	13756	13829	+	NOEBOM_00065	trnF	tRNA-Phe(gaa)	SO:0000267
VFPINALT	cds	13948	14430	-	NOEBOM_00070		hypothetical protein	PFAM:PF00398.23
VFPINALT	cds	14420	15463	-	NOEBOM_00075		hypothetical protein	PFAM:PF01479.28
VFPINALT	cds	15460	15843	-	NOEBOM_00080		hypothetical protein	
VFPINALT	cds	15840	16145	-	NOEBOM_00085		hypothetical protein	
VFPINALT	cds	16123	16926	-	NOEBOM_00090		hypothetical protein	PFAM:PF01678.22
VFPINALT	cds	16923	17513	-	NOEBOM_00095		hypothetical protein	
VFPINALT	cds	17556	18482	-	NOEBOM_00100		hypothetical protein	
VFPINALT	cds	18514	19623	+	NOEBOM_00105		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFPINALT	cds	19620	20105	+	NOEBOM_00110		hypothetical protein	
VFPINALT	cds	20321	21484	+	NOEBOM_00115		hypothetical protein	PFAM:PF00155.24, PFAM:PF00266.22
VFPINALT	cds	21471	22718	-	NOEBOM_00120		Lysine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0D4
VFPINALT	cds	22715	23368	-	NOEBOM_00125		hypothetical protein	PFAM:PF03462.21
VFPINALT	cds	23365	24165	-	NOEBOM_00130		hypothetical protein	PFAM:PF00701.25
VFPINALT	cds	24200	24841	+	NOEBOM_00135		hypothetical protein	
VFPINALT	tRNA	25923	26005	+	NOEBOM_00140	trnS	tRNA-Ser(gct)	SO:0000269
VFPINALT	tmRNA	27956	28508	-	NOEBOM_00145	ssrA	transfer-messenger RNA, SsrA	SO:0000584
VFPINALT	cds	29209	30279	+	NOEBOM_00150		Cystathionine beta-lyase	SO:0001217, UniRef:UniRef50_A0A346E0E4
VFPINALT	cds	30262	30975	-	NOEBOM_00155		Peptide chain release factor 1	SO:0001217, UniRef:UniRef50_A0A346E0E5
VFPINALT	cds	30956	31684	-	NOEBOM_00160		hypothetical protein	PFAM:PF00218.24
VFPINALT	cds	31668	32525	-	NOEBOM_00165		hypothetical protein	
VFPINALT	cds	32518	33066	-	NOEBOM_00170		hypothetical protein	PFAM:PF00117.31, PFAM:PF07722.16
VFPINALT	cds	33063	34112	-	NOEBOM_00175		hypothetical protein	
VFPINALT	cds	34276	34365	-	NOEBOM_00180		hypothetical protein	
VFPINALT	cds	34362	35741	-	NOEBOM_00185		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFPINALT	cds	35768	36745	-	NOEBOM_00190		tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A346E0F1
VFPINALT	cds	36965	37102	+	NOEBOM_00195		hypothetical protein	
VFPINALT	cds	37109	38032	-	NOEBOM_00200		hypothetical protein	
VFPINALT	cds	38151	38981	+	NOEBOM_00205		hypothetical protein	PFAM:PF08275.14, PFAM:PF13662.9
VFPINALT	cds	38969	40192	+	NOEBOM_00210		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
VFPINALT	cds	40391	43279	+	NOEBOM_00215		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFPINALT	tRNA	43387	43470	+	NOEBOM_00220	trnS	tRNA-Ser(aga)	SO:0000269
