#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFPINALT	1258	1662	+	NOEBOM_00010	15.0	10.0	PF00298.22|Ribosomal_L11, PF03946.17|Ribosomal_L11_N	PFAM:PF00298.22, PFAM:PF03946.17
VFPINALT	1652	2188	+	NOEBOM_00015	21.4	10.0		
VFPINALT	2172	2633	+	NOEBOM_00020	18.6	10.2		
VFPINALT	2611	2949	+	NOEBOM_00025	13.0	9.7	PF00542.22|Ribosomal_L12, PF16320.8|Ribosomal_L12_N	PFAM:PF00542.22, PFAM:PF16320.8
VFPINALT	2946	6212	+	NOEBOM_00030	126.8	9.6	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPINALT	6199	10020	+	NOEBOM_00035	147.7	9.9	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFPINALT	9969	10334	+	NOEBOM_00040	13.6	10.5		
VFPINALT	10331	10762	+	NOEBOM_00045	17.0	10.0	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFPINALT	12806	13108	+	NOEBOM_00055	12.2	9.8	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFPINALT	13100	13306	-	NOEBOM_00060	7.6	8.0	PF00313.25|CSD	PFAM:PF00313.25
VFPINALT	13948	14430	-	NOEBOM_00070	19.2	10.0	PF00398.23|RrnaAD	PFAM:PF00398.23
VFPINALT	14420	15463	-	NOEBOM_00075	41.6	10.1	PF01479.28|S4	PFAM:PF01479.28
VFPINALT	15460	15843	-	NOEBOM_00080	15.1	10.6		
VFPINALT	15840	16145	-	NOEBOM_00085	11.9	10.8		
VFPINALT	16123	16926	-	NOEBOM_00090	31.5	10.2	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFPINALT	16923	17513	-	NOEBOM_00095	23.6	9.9		
VFPINALT	17556	18482	-	NOEBOM_00100	36.2	9.9		
VFPINALT	18514	19623	+	NOEBOM_00105	44.0	10.1	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
VFPINALT	19620	20105	+	NOEBOM_00110	19.5	9.9		
VFPINALT	20321	21484	+	NOEBOM_00115	44.7	10.2	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
VFPINALT	22715	23368	-	NOEBOM_00125	25.4	10.1	PF03462.21|PCRF	PFAM:PF03462.21
VFPINALT	23365	24165	-	NOEBOM_00130	30.7	10.1	PF00701.25|DHDPS	PFAM:PF00701.25
VFPINALT	24200	24841	+	NOEBOM_00135	25.7	10.1		
VFPINALT	30956	31684	-	NOEBOM_00160	29.2	10.0	PF00218.24|IGPS	PFAM:PF00218.24
VFPINALT	31668	32525	-	NOEBOM_00165	34.0	10.2		
VFPINALT	32518	33066	-	NOEBOM_00170	21.7	10.1	PF00117.31|GATase, PF07722.16|Peptidase_C26	PFAM:PF00117.31, PFAM:PF07722.16
VFPINALT	33063	34112	-	NOEBOM_00175	42.0	10.1		
VFPINALT	34276	34365	-	NOEBOM_00180	3.8	9.7		
VFPINALT	34362	35741	-	NOEBOM_00185	54.3	9.6	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFPINALT	36965	37102	+	NOEBOM_00195	5.4	10.0		
VFPINALT	37109	38032	-	NOEBOM_00200	37.2	10.2		
VFPINALT	38151	38981	+	NOEBOM_00205	33.3	9.8	PF08275.14|Toprim_N, PF13662.9|Toprim_4	PFAM:PF08275.14, PFAM:PF13662.9
VFPINALT	38969	40192	+	NOEBOM_00210	48.3	10.1	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4	PFAM:PF04542.17, PFAM:PF04545.19
VFPINALT	40391	43279	+	NOEBOM_00215	113.2	9.8	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFPINALT	43476	44162	+	NOEBOM_00225	27.3	10.1	PF02219.20|MTHFR	PFAM:PF02219.20
VFPINALT	44159	45178	+	NOEBOM_00230	39.5	10.1	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFPINALT	45168	45785	+	NOEBOM_00235	24.2	10.0	PF00697.25|PRAI	PFAM:PF00697.25
VFPINALT	46869	47645	+	NOEBOM_00245	30.8	10.2	PF00290.23|Trp_syntA	PFAM:PF00290.23
VFPINALT	49022	49927	+	NOEBOM_00265	35.2	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
VFPINALT	52979	53515	+	NOEBOM_00275	21.5	9.8		
VFPINALT	55218	55856	+	NOEBOM_00290	25.7	9.8		
VFPINALT	55853	56917	+	NOEBOM_00295	42.3	9.7	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
VFPINALT	56960	57532	+	NOEBOM_00300	22.7	9.9		
VFPINALT	57529	58719	+	NOEBOM_00305	46.0	10.0		
VFPINALT	58703	59701	+	NOEBOM_00310	39.8	10.4	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFPINALT	59698	60243	+	NOEBOM_00315	20.8	9.9		
VFPINALT	60240	60833	+	NOEBOM_00320	22.5	9.9	PF00117.31|GATase	PFAM:PF00117.31
VFPINALT	60824	61507	+	NOEBOM_00325	26.5	10.3		
VFPINALT	64082	64240	-	NOEBOM_00350	6.6	11.5		
VFPINALT	64230	64664	-	NOEBOM_00355	17.2	10.2		
VFPINALT	66095	66409	+	NOEBOM_00380	12.6	10.4		
VFPINALT	66385	66855	-	NOEBOM_00385	18.6	10.0		
VFPINALT	66855	67298	-	NOEBOM_00390	18.2	10.0		
VFPINALT	67295	67750	-	NOEBOM_00395	18.3	10.1		
VFPINALT	67806	68903	+	NOEBOM_00400	42.8	10.1	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFPINALT	69636	70637	+	NOEBOM_00410	38.3	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
VFPINALT	70621	71925	-	NOEBOM_00415	50.6	10.2	PF14821.9|Thr_synth_N	PFAM:PF14821.9
VFPINALT	71922	72995	-	NOEBOM_00420	42.3	10.1	PF00742.22|Homoserine_dh	PFAM:PF00742.22
VFPINALT	72992	74176	-	NOEBOM_00425	46.4	9.9	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF13481.9
VFPINALT	74173	74640	-	NOEBOM_00430	18.7	10.0		
VFPINALT	76030	77310	+	NOEBOM_00445	50.3	10.2		
VFPINALT	77307	79091	+	NOEBOM_00450	69.1	9.9	PF13932.9|GIDA_C	PFAM:PF13932.9
VFPINALT	79105	79353	+	NOEBOM_00455	9.8	10.3		
VFPINALT	80914	82152	+	NOEBOM_00465	48.8	10.1		
VFPINALT	82132	83172	-	NOEBOM_00470	41.5	9.8		
VFPINALT	83279	83824	+	NOEBOM_00475	21.5	10.1		
VFPINALT	83793	84749	-	NOEBOM_00480	37.0	8.8	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFPINALT	86604	87578	+	NOEBOM_00490	37.6	10.1	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
VFPINALT	87568	88569	-	NOEBOM_00495	40.0	9.9	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
VFPINALT	88556	89203	-	NOEBOM_00500	26.4	9.9		
VFPINALT	89200	91296	-	NOEBOM_00505	83.6	10.0		
VFPINALT	91297	91815	-	NOEBOM_00510	20.2	10.0	PF05173.17|DapB_C	PFAM:PF05173.17
VFPINALT	93028	93738	-	NOEBOM_00520	28.5	9.9	PF08501.14|Shikimate_dh_N	PFAM:PF08501.14
VFPINALT	94125	94376	-	NOEBOM_00530	9.3	10.5		
VFPINALT	94376	94669	-	NOEBOM_00535	12.0	10.4		
VFPINALT	94666	95277	-	NOEBOM_00540	24.5	9.9		
VFPINALT	101243	101788	+	NOEBOM_00570	20.5	10.4		
VFPINALT	101769	102257	+	NOEBOM_00575	19.6	10.4		
VFPINALT	102244	102414	+	NOEBOM_00580	6.9	10.9		
VFPINALT	103475	103762	+	NOEBOM_00595	11.3	11.1	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
VFPINALT	104775	104993	+	NOEBOM_00610	8.8	10.4		
VFPINALT	104990	105361	+	NOEBOM_00615	13.7	10.1	PF00238.22|Ribosomal_L14	PFAM:PF00238.22
VFPINALT	106163	106546	+	NOEBOM_00630	14.9	10.0	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
VFPINALT	106539	107018	+	NOEBOM_00635	19.5	10.4		
VFPINALT	107015	107275	+	NOEBOM_00640	10.4	10.3		
VFPINALT	107268	107678	+	NOEBOM_00645	15.9	10.4	PF03719.18|Ribosomal_S5_C	PFAM:PF03719.18
VFPINALT	108121	108234	+	NOEBOM_00660	4.3	10.5	PF00444.21|Ribosomal_L36	PFAM:PF00444.21
VFPINALT	108583	108921	+	NOEBOM_00670	12.7	10.2		
VFPINALT	108918	109364	+	NOEBOM_00675	17.9	10.3	PF01479.28|S4	PFAM:PF01479.28
VFPINALT	109361	109978	+	NOEBOM_00680	24.2	9.6	PF01000.29|RNA_pol_A_bac	PFAM:PF01000.29
VFPINALT	109968	110207	+	NOEBOM_00685	9.6	11.0		
VFPINALT	111435	111821	+	NOEBOM_00695	15.7	10.3	PF01202.25|SKI	PFAM:PF01202.25
