# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFLACSP	tRNA	1179	1249	+	CELJPP_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFLACSP	cds	1260	1646	+	CELJPP_00010		hypothetical protein	
VFLACSP	cds	1636	2286	+	CELJPP_00015		hypothetical protein	
VFLACSP	cds	2252	2707	+	CELJPP_00020		hypothetical protein	
VFLACSP	cds	2691	3035	+	CELJPP_00025		hypothetical protein	PFAM:PF00542.22
VFLACSP	cds	3032	6799	+	CELJPP_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFLACSP	cds	6796	10662	+	CELJPP_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFLACSP	cds	10669	11052	+	CELJPP_00040		hypothetical protein	
VFLACSP	cds	11015	11503	+	CELJPP_00045		hypothetical protein	PFAM:PF00177.24
VFLACSP	cds	11503	13536	+	CELJPP_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFLACSP	cds	13533	13859	+	CELJPP_00055		hypothetical protein	PFAM:PF00338.25
VFLACSP	tRNA	14239	14311	+	CELJPP_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFLACSP	cds	14321	14704	+	CELJPP_00065		hypothetical protein	
VFLACSP	cds	14697	15467	+	CELJPP_00070		hypothetical protein	PFAM:PF02091.18
VFLACSP	cds	15460	16719	+	CELJPP_00075		hypothetical protein	
VFLACSP	cds	16841	17545	-	CELJPP_00080		hypothetical protein	PFAM:PF00398.23
VFLACSP	cds	17538	18641	-	CELJPP_00085		hypothetical protein	
VFLACSP	cds	18638	19027	-	CELJPP_00090		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_A0A2Z5T6Z9
VFLACSP	cds	19027	19356	-	CELJPP_00095		hypothetical protein	
VFLACSP	cds	19353	20117	-	CELJPP_00100		hypothetical protein	
VFLACSP	cds	20129	20767	-	CELJPP_00105		hypothetical protein	
VFLACSP	cds	20768	22267	-	CELJPP_00110		hypothetical protein	PFAM:PF00009.30
VFLACSP	tRNA	22307	22378	+	CELJPP_00115	trnQ	tRNA-Gln(ttg)	SO:0000261
VFLACSP	cds	22380	23246	+	CELJPP_00120		hypothetical protein	PFAM:PF13793.9
VFLACSP	cds	23218	23667	+	CELJPP_00125		hypothetical protein	
VFLACSP	cds	23659	24216	-	CELJPP_00130		hypothetical protein	PFAM:PF05175.17
VFLACSP	cds	24503	25624	+	CELJPP_00135		hypothetical protein	PFAM:PF00155.24, PFAM:PF00266.22, PFAM:PF01041.20
VFLACSP	cds	25610	26902	-	CELJPP_00140		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFLACSP	cds	26905	27558	-	CELJPP_00145		hypothetical protein	PFAM:PF03462.21
VFLACSP	cds	27559	28389	-	CELJPP_00150		hypothetical protein	PFAM:PF00701.25
VFLACSP	tRNA	30471	30555	+	CELJPP_00155	trnS	tRNA-Ser(gct)	SO:0000269
VFLACSP	cds	30734	33040	-	CELJPP_00160		hypothetical protein	PFAM:PF08264.16
VFLACSP	cds	33037	33183	-	CELJPP_00165		hypothetical protein	
VFLACSP	cds	33176	33361	-	CELJPP_00170		hypothetical protein	
VFLACSP	cds	33362	35506	+	CELJPP_00175		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFLACSP	cds	35741	36502	+	CELJPP_00180		hypothetical protein	
VFLACSP	cds	36483	37625	+	CELJPP_00185		hypothetical protein	PFAM:PF00155.24, PFAM:PF01053.23
