#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFLACSP	1260	1646	+	CELJPP_00010	15.1	10.0		
VFLACSP	1636	2286	+	CELJPP_00015	26.0	10.0		
VFLACSP	2252	2707	+	CELJPP_00020	18.6	9.8		
VFLACSP	2691	3035	+	CELJPP_00025	13.2	9.3	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFLACSP	3032	6799	+	CELJPP_00030	148.4	9.7	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFLACSP	6796	10662	+	CELJPP_00035	151.3	9.7	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFLACSP	10669	11052	+	CELJPP_00040	14.4	11.1		
VFLACSP	11015	11503	+	CELJPP_00045	19.0	10.4	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFLACSP	13533	13859	+	CELJPP_00055	13.0	9.5	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFLACSP	14321	14704	+	CELJPP_00065	15.7	9.5		
VFLACSP	14697	15467	+	CELJPP_00070	31.2	9.9	PF02091.18|tRNA-synt_2e	PFAM:PF02091.18
VFLACSP	15460	16719	+	CELJPP_00075	52.4	10.3		
VFLACSP	16841	17545	-	CELJPP_00080	29.3	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
VFLACSP	17538	18641	-	CELJPP_00085	44.2	10.2		
VFLACSP	19027	19356	-	CELJPP_00095	13.0	10.4		
VFLACSP	19353	20117	-	CELJPP_00100	30.4	10.1		
VFLACSP	20129	20767	-	CELJPP_00105	25.4	10.2		
VFLACSP	20768	22267	-	CELJPP_00110	59.0	10.0	PF00009.30|GTP_EFTU	PFAM:PF00009.30
VFLACSP	22380	23246	+	CELJPP_00120	35.3	10.1	PF13793.9|Pribosyltran_N	PFAM:PF13793.9
VFLACSP	23218	23667	+	CELJPP_00125	17.8	10.1		
VFLACSP	23659	24216	-	CELJPP_00130	21.6	10.1	PF05175.17|MTS	PFAM:PF05175.17
VFLACSP	24503	25624	+	CELJPP_00135	43.5	10.0	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5, PF01041.20|DegT_DnrJ_EryC1	PFAM:PF00155.24, PFAM:PF00266.22, PFAM:PF01041.20
VFLACSP	25610	26902	-	CELJPP_00140	51.6	10.0	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
