# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFIND2	tRNA	1182	1252	+	JEEFOD_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFIND2	cds	1257	1634	+	JEEFOD_00010		hypothetical protein	PFAM:PF03946.17
VFIND2	cds	1627	2247	+	JEEFOD_00015		hypothetical protein	
VFIND2	cds	2231	2680	+	JEEFOD_00020		hypothetical protein	
VFIND2	cds	2658	3005	+	JEEFOD_00025		hypothetical protein	PFAM:PF00542.22
VFIND2	cds	3002	6868	+	JEEFOD_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFIND2	cds	6865	10755	+	JEEFOD_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFIND2	cds	10742	11113	+	JEEFOD_00040		hypothetical protein	
VFIND2	cds	11091	11579	+	JEEFOD_00045		hypothetical protein	PFAM:PF00177.24
VFIND2	cds	11579	13606	+	JEEFOD_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFIND2	cds	13603	13899	+	JEEFOD_00055		hypothetical protein	PFAM:PF00338.25
VFIND2	tRNA	14294	14366	+	JEEFOD_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFIND2	cds	14801	15154	+	JEEFOD_00065		hypothetical protein	
VFIND2	cds	15151	15924	+	JEEFOD_00070		hypothetical protein	
VFIND2	cds	15886	16608	-	JEEFOD_00075		hypothetical protein	PFAM:PF00398.23
VFIND2	cds	16592	17704	-	JEEFOD_00080		hypothetical protein	
VFIND2	cds	17704	18090	-	JEEFOD_00085		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_S5SQL1
VFIND2	cds	18087	18392	-	JEEFOD_00090		hypothetical protein	
VFIND2	cds	18389	19195	-	JEEFOD_00095		hypothetical protein	PFAM:PF01678.22
VFIND2	cds	19192	19851	-	JEEFOD_00100		hypothetical protein	
VFIND2	tRNA	19887	19958	+	JEEFOD_00105	trnQ	tRNA-Gln(ttg)	SO:0000261
VFIND2	cds	19967	20794	+	JEEFOD_00110		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFIND2	cds	20791	21039	+	JEEFOD_00115		hypothetical protein	PFAM:PF01386.22
VFIND2	cds	21029	21568	-	JEEFOD_00120		hypothetical protein	PFAM:PF05175.17
VFIND2	cds	21836	22915	+	JEEFOD_00125		hypothetical protein	PFAM:PF00155.24, PFAM:PF00266.22, PFAM:PF01041.20
VFIND2	cds	22912	24207	-	JEEFOD_00130		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28
VFIND2	cds	24204	24911	-	JEEFOD_00135		hypothetical protein	PFAM:PF03462.21
VFIND2	cds	24880	25779	-	JEEFOD_00140		hypothetical protein	PFAM:PF00701.25
