#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFCIXPIL	1266	1688	+	EPOHBE_00010	16.2	9.9	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFCIXPIL	1678	2319	+	EPOHBE_00015	25.2	10.3		
VFCIXPIL	2309	2797	+	EPOHBE_00020	20.0	10.3		
VFCIXPIL	2763	3113	+	EPOHBE_00025	13.4	7.8	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFCIXPIL	3056	6988	+	EPOHBE_00030	152.8	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFCIXPIL	6985	10938	+	EPOHBE_00035	152.0	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFCIXPIL	11322	11792	+	EPOHBE_00045	18.1	10.1	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFCIXPIL	13878	14180	+	EPOHBE_00055	11.9	10.4	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFCIXPIL	14756	15130	+	EPOHBE_00065	15.1	10.2		
VFCIXPIL	16025	17191	-	EPOHBE_00070	45.7	10.1		
VFCIXPIL	17229	17621	-	EPOHBE_00075	15.0	10.6		
VFCIXPIL	17618	17971	-	EPOHBE_00080	13.8	11.0		
VFCIXPIL	18948	19727	-	EPOHBE_00085	30.8	10.2	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFCIXPIL	21560	22234	-	EPOHBE_00090	25.8	10.1		
VFCIXPIL	25056	25598	+	EPOHBE_00100	21.7	9.9	PF01386.22|Ribosomal_L25p	PFAM:PF01386.22
VFCIXPIL	25622	26182	-	EPOHBE_00105	21.9	9.9	PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF05175.17, PFAM:PF13847.9
VFCIXPIL	27438	28556	+	EPOHBE_00110	42.4	9.8	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
VFCIXPIL	28582	29910	-	EPOHBE_00115	52.5	10.1	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFCIXPIL	29959	30648	-	EPOHBE_00120	27.0	10.3	PF03462.21|PCRF	PFAM:PF03462.21
VFCIXPIL	30632	31534	-	EPOHBE_00125	34.7	10.1	PF00701.25|DHDPS	PFAM:PF00701.25
VFCIXPIL	31639	32286	+	EPOHBE_00130	25.4	10.4		
VFCIXPIL	34723	37221	-	EPOHBE_00140	99.5	10.0	PF08264.16|Anticodon_1	PFAM:PF08264.16
VFCIXPIL	37202	37360	-	EPOHBE_00145	6.2	10.4		
VFCIXPIL	37357	37554	-	EPOHBE_00150	7.7	11.3		
VFCIXPIL	37770	40007	+	EPOHBE_00155	87.0	9.8	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15
VFCIXPIL	40238	40981	+	EPOHBE_00160	29.6	10.1		
VFCIXPIL	41133	42326	+	EPOHBE_00165	45.6	9.9	PF01053.23|Cys_Met_Meta_PP	PFAM:PF01053.23
VFCIXPIL	42307	43110	-	EPOHBE_00170	31.6	10.1	PF03462.21|PCRF	PFAM:PF03462.21
VFCIXPIL	46025	47464	-	EPOHBE_00175	57.5	10.3	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFCIXPIL	48702	48884	-	EPOHBE_00180	7.5	9.6		
VFCIXPIL	52076	55129	+	EPOHBE_00190	120.3	10.1	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFCIXPIL	55071	55250	+	EPOHBE_00195	6.9	10.8	PF00312.25|Ribosomal_S15	PFAM:PF00312.25
VFCIXPIL	55494	56291	+	EPOHBE_00210	31.7	9.9	PF02219.20|MTHFR	PFAM:PF02219.20
VFCIXPIL	56293	57360	+	EPOHBE_00215	40.8	10.1	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFCIXPIL	58348	58533	-	EPOHBE_00220	7.1	8.8		
VFCIXPIL	58738	59013	+	EPOHBE_00225	10.6	10.6		
VFCIXPIL	58997	59224	+	EPOHBE_00230	8.6	10.2		
VFCIXPIL	60622	61200	-	EPOHBE_00245	22.8	10.1	PF01612.23|DNA_pol_A_exo1, PF16473.8|Rv2179c-like	PFAM:PF01612.23, PFAM:PF16473.8
VFCIXPIL	74001	74351	-	EPOHBE_00285	13.9	11.3		
VFCIXPIL	74344	74529	-	EPOHBE_00290	7.4	11.9		
VFCIXPIL	74551	75000	-	EPOHBE_00295	17.5	9.9	PF00707.25|IF3_C, PF05198.19|IF3_N	PFAM:PF00707.25, PFAM:PF05198.19
VFCIXPIL	76660	76866	-	EPOHBE_00315	8.2	10.1		
VFCIXPIL	78142	78387	+	EPOHBE_00325	9.7	10.1		
VFCIXPIL	78356	78883	-	EPOHBE_00330	21.1	10.0		
VFCIXPIL	78883	79920	-	EPOHBE_00335	41.8	10.0		
VFCIXPIL	81898	83010	+	EPOHBE_00345	42.7	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
VFCIXPIL	86501	87769	-	EPOHBE_00350	49.2	9.7	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF08423.14|Rad51, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF08423.14, PFAM:PF13481.9
VFCIXPIL	87943	88248	-	EPOHBE_00360	12.0	10.2	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
VFCIXPIL	88417	88764	+	EPOHBE_00365	13.9	10.2	PF00085.23|Thioredoxin	PFAM:PF00085.23
VFCIXPIL	89298	89408	+	EPOHBE_00375	4.5	10.3		
VFCIXPIL	91043	92323	+	EPOHBE_00380	50.0	10.0	PF02421.21|FeoB_N	PFAM:PF02421.21
VFCIXPIL	94876	95157	+	EPOHBE_00390	11.5	10.1		
VFCIXPIL	96981	97106	+	EPOHBE_00400	5.0	9.9		
