#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFMEESKO	1622	2056	+	CFPGNC_00010	18.0	10.2		
VFMEESKO	2037	2378	+	CFPGNC_00015	13.1	10.1	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFMEESKO	2375	6193	+	CFPGNC_00020	152.0	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFMEESKO	6190	9843	+	CFPGNC_00025	142.4	10.0	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFMEESKO	9791	10171	+	CFPGNC_00030	14.0	10.7		
VFMEESKO	10140	10622	+	CFPGNC_00035	19.3	10.3	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFMEESKO	14120	15133	-	CFPGNC_00055	40.8	10.3		
VFMEESKO	15519	15782	-	CFPGNC_00065	10.4	10.5		
VFMEESKO	15779	16528	-	CFPGNC_00070	29.5	10.1	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFMEESKO	16525	17112	-	CFPGNC_00075	23.6	10.2		
VFMEESKO	17099	17431	-	CFPGNC_00080	13.0	10.1	PF00436.28|SSB	PFAM:PF00436.28
VFMEESKO	17507	17995	+	CFPGNC_00090	20.3	10.1		
VFMEESKO	17981	18499	-	CFPGNC_00095	20.3	10.1		
VFMEESKO	18727	19713	+	CFPGNC_00100	39.0	10.1	PF00266.22|Aminotran_5	PFAM:PF00266.22
VFMEESKO	19710	21029	-	CFPGNC_00105	52.8	10.2	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFMEESKO	21019	21642	-	CFPGNC_00110	24.3	10.0		
VFMEESKO	21611	22480	-	CFPGNC_00115	34.1	10.1	PF00701.25|DHDPS	PFAM:PF00701.25
VFMEESKO	22725	23363	+	CFPGNC_00120	26.0	10.5		
VFMEESKO	27154	27804	+	CFPGNC_00135	26.2	10.4		
VFMEESKO	27796	28473	-	CFPGNC_00140	26.2	10.2	PF03462.21|PCRF	PFAM:PF03462.21
VFMEESKO	28475	29854	-	CFPGNC_00145	53.9	10.1	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
VFMEESKO	30013	31314	-	CFPGNC_00150	52.9	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFMEESKO	32192	33481	+	CFPGNC_00155	52.9	10.3	PF01807.23|zf-CHC2, PF13662.9|Toprim_4	PFAM:PF01807.23, PFAM:PF13662.9
VFMEESKO	33450	34628	+	CFPGNC_00160	47.7	10.1	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4	PFAM:PF04542.17, PFAM:PF04545.19
VFMEESKO	34847	37714	+	CFPGNC_00170	114.3	10.1	PF07733.15|DNA_pol3_alpha, PF14579.9|HHH_6, PF17657.4|DNA_pol3_finger	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFMEESKO	37962	38993	+	CFPGNC_00185	40.4	10.0	PF01118.27|Semialdhyde_dh, PF02774.21|Semialdhyde_dhC	PFAM:PF01118.27, PFAM:PF02774.21
VFMEESKO	38998	39780	+	CFPGNC_00190	31.5	9.9		
VFMEESKO	39791	40045	+	CFPGNC_00195	10.4	10.5		
VFMEESKO	40259	40387	+	CFPGNC_00205	4.9	11.5		
VFMEESKO	43842	44951	+	CFPGNC_00225	44.4	9.8	PF00004.32|AAA, PF07728.17|AAA_5, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF07728.17, PFAM:PF13177.9
VFMEESKO	45681	46100	-	CFPGNC_00240	17.2	10.4		
VFMEESKO	46101	46823	-	CFPGNC_00245	29.2	10.1		
VFMEESKO	47062	47361	+	CFPGNC_00260	12.2	10.4		
VFMEESKO	47348	47803	-	CFPGNC_00265	18.2	10.4		
VFMEESKO	47814	48308	-	CFPGNC_00270	19.9	10.2		
VFMEESKO	48328	49404	+	CFPGNC_00275	43.1	10.2	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
VFMEESKO	50154	51203	+	CFPGNC_00285	41.8	10.1	PF07687.17|M20_dimer	PFAM:PF07687.17
VFMEESKO	51189	51380	-	CFPGNC_00290	7.7	10.2		
VFMEESKO	51380	52654	-	CFPGNC_00295	50.2	9.9	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF08423.14|Rad51, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF08423.14, PFAM:PF13481.9
VFMEESKO	52651	53091	-	CFPGNC_00300	17.8	10.2		
VFMEESKO	53366	54436	-	CFPGNC_00310	43.0	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
VFMEESKO	54615	55664	+	CFPGNC_00315	41.2	10.2	PF02421.21|FeoB_N	PFAM:PF02421.21
VFMEESKO	55661	57349	+	CFPGNC_00320	64.7	9.9	PF13932.9|GIDA_C	PFAM:PF13932.9
VFMEESKO	57377	58513	+	CFPGNC_00325	45.1	10.4	PF00575.26|S1	PFAM:PF00575.26
VFMEESKO	58510	59547	-	CFPGNC_00330	42.3	10.1		
VFMEESKO	59680	60633	-	CFPGNC_00335	37.4	9.5	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFMEESKO	62435	62929	-	CFPGNC_00345	19.9	10.3		
VFMEESKO	62944	63900	-	CFPGNC_00350	38.2	10.0	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
VFMEESKO	63861	64538	-	CFPGNC_00355	28.3	10.3		
VFMEESKO	64531	66588	-	CFPGNC_00360	83.2	9.9		
VFMEESKO	66548	67171	-	CFPGNC_00365	25.2	9.9	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
VFMEESKO	67217	67459	-	CFPGNC_00370	8.9	10.4		
VFMEESKO	67429	67755	-	CFPGNC_00375	13.4	10.3		
VFMEESKO	67752	68393	-	CFPGNC_00380	26.5	10.2		
VFMEESKO	74135	74722	+	CFPGNC_00410	22.2	10.4		
VFMEESKO	74719	75300	+	CFPGNC_00415	23.2	10.8		
VFMEESKO	75297	75512	+	CFPGNC_00420	8.9	10.9		
VFMEESKO	76518	76841	+	CFPGNC_00435	12.7	10.8	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
VFMEESKO	76826	77452	+	CFPGNC_00440	24.7	10.1	PF00189.23|Ribosomal_S3_C, PF07650.20|KH_2	PFAM:PF00189.23, PFAM:PF07650.20
VFMEESKO	77821	78039	+	CFPGNC_00450	8.7	10.5	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
VFMEESKO	78398	78952	+	CFPGNC_00460	21.7	10.0	PF00281.22|Ribosomal_L5, PF00673.24|Ribosomal_L5_C	PFAM:PF00281.22, PFAM:PF00673.24
VFMEESKO	78945	79247	+	CFPGNC_00465	12.0	11.5		
VFMEESKO	79247	79591	+	CFPGNC_00470	13.5	10.4	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
VFMEESKO	79585	80106	+	CFPGNC_00475	20.5	10.2	PF00347.26|Ribosomal_L6	PFAM:PF00347.26
VFMEESKO	80099	80410	+	CFPGNC_00480	12.9	10.3		
VFMEESKO	80400	80831	+	CFPGNC_00485	16.8	10.6	PF00333.23|Ribosomal_S5	PFAM:PF00333.23
VFMEESKO	80800	81081	+	CFPGNC_00490	11.1	10.6		
VFMEESKO	81365	81730	+	CFPGNC_00505	14.3	10.4		
VFMEESKO	82068	82562	+	CFPGNC_00515	19.9	10.5	PF01479.28|S4	PFAM:PF01479.28
VFMEESKO	82559	83191	+	CFPGNC_00520	25.2	10.2	PF01193.27|RNA_pol_L	PFAM:PF01193.27
VFMEESKO	83193	83435	+	CFPGNC_00525	9.7	10.7		
VFMEESKO	83428	84549	-	CFPGNC_00530	43.8	10.2	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
