# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFMEESKO	tRNA	1179	1249	+	CFPGNC_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFMEESKO	cds	1622	2056	+	CFPGNC_00010		hypothetical protein	
VFMEESKO	cds	2037	2378	+	CFPGNC_00015		hypothetical protein	PFAM:PF00542.22
VFMEESKO	cds	2375	6193	+	CFPGNC_00020		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFMEESKO	cds	6190	9843	+	CFPGNC_00025		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFMEESKO	cds	9791	10171	+	CFPGNC_00030		hypothetical protein	
VFMEESKO	cds	10140	10622	+	CFPGNC_00035		hypothetical protein	PFAM:PF00177.24
VFMEESKO	cds	10622	12658	+	CFPGNC_00040		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFMEESKO	cds	12655	12942	+	CFPGNC_00045		30S ribosomal protein S10	SO:0001217, UniRef:UniRef50_A0A346E0B5
VFMEESKO	tRNA	13563	13634	+	CFPGNC_00050	trnF	tRNA-Phe(gaa)	SO:0000267
VFMEESKO	cds	14120	15133	-	CFPGNC_00055		hypothetical protein	
VFMEESKO	cds	15130	15525	-	CFPGNC_00060		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_A0A2Z5T6Z9
VFMEESKO	cds	15519	15782	-	CFPGNC_00065		hypothetical protein	
VFMEESKO	cds	15779	16528	-	CFPGNC_00070		hypothetical protein	PFAM:PF01678.22
VFMEESKO	cds	16525	17112	-	CFPGNC_00075		hypothetical protein	
VFMEESKO	cds	17099	17431	-	CFPGNC_00080		hypothetical protein	PFAM:PF00436.28
VFMEESKO	tRNA	17432	17504	+	CFPGNC_00085	trnQ	tRNA-Gln(ttg)	SO:0000261
VFMEESKO	cds	17507	17995	+	CFPGNC_00090		hypothetical protein	
VFMEESKO	cds	17981	18499	-	CFPGNC_00095		hypothetical protein	
VFMEESKO	cds	18727	19713	+	CFPGNC_00100		hypothetical protein	PFAM:PF00266.22
VFMEESKO	cds	19710	21029	-	CFPGNC_00105		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFMEESKO	cds	21019	21642	-	CFPGNC_00110		hypothetical protein	
VFMEESKO	cds	21611	22480	-	CFPGNC_00115		hypothetical protein	PFAM:PF00701.25
VFMEESKO	cds	22725	23363	+	CFPGNC_00120		hypothetical protein	
VFMEESKO	tRNA	24466	24549	+	CFPGNC_00125	trnS	(pseudo) tRNA-Ser(gct)	SO:0000269
VFMEESKO	cds	26807	26935	-	CFPGNC_00130		50S ribosomal protein L33	SO:0001217, UniRef:UniRef50_Q7VRK2
VFMEESKO	cds	27154	27804	+	CFPGNC_00135		hypothetical protein	
VFMEESKO	cds	27796	28473	-	CFPGNC_00140		hypothetical protein	PFAM:PF03462.21
VFMEESKO	cds	28475	29854	-	CFPGNC_00145		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFMEESKO	cds	30013	31314	-	CFPGNC_00150		hypothetical protein	PFAM:PF00749.24
VFMEESKO	cds	32192	33481	+	CFPGNC_00155		hypothetical protein	PFAM:PF01807.23, PFAM:PF13662.9
VFMEESKO	cds	33450	34628	+	CFPGNC_00160		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
VFMEESKO	tRNA	34633	34845	+	CFPGNC_00165		(pseudo) tRNA-Xxx	
VFMEESKO	cds	34847	37714	+	CFPGNC_00170		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFMEESKO	tRNA	37720	37792	+	CFPGNC_00175	trnL	tRNA-Leu(tag)	SO:0000264
VFMEESKO	tRNA	37797	37881	+	CFPGNC_00180	trnS	tRNA-Ser(aga)	SO:0000269
VFMEESKO	cds	37962	38993	+	CFPGNC_00185		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFMEESKO	cds	38998	39780	+	CFPGNC_00190		hypothetical protein	
VFMEESKO	cds	39791	40045	+	CFPGNC_00195		hypothetical protein	
VFMEESKO	tRNA	40183	40254	-	CFPGNC_00200	trnN	tRNA-Asn(gtt)	SO:0000257
