GENE000011_Prokka:VFCIXNER_00012|13441_13765_1|	GENE000010_Prokka:VFMEEALB1_00010|12582_12870_1|	0.359	89	56	0	15	103	5	92	8.656E-14	59
GENE000013_Prokka:VFCIXNER_00014|14011_14434_1|	GENE000012_Prokka:VFMEEALB1_00012|13058_13505_1|	0.379	137	84	0	1	137	3	138	8.537E-19	75
GENE000017_Prokka:VFCIXNER_00019|17484_17985_-1|	GENE000013_Prokka:VFMEEALB1_00014|13660_14149_-1|	0.341	160	103	0	1	160	1	158	1.452E-23	90
GENE000018_Prokka:VFCIXNER_00020|17974_19069_-1|	GENE000014_Prokka:VFMEEALB1_00015|14138_15119_-1|	0.326	358	201	0	4	361	25	323	4.847E-35	131
GENE000019_Prokka:VFCIXNER_00021|19171_19561_-1|	GENE000015_Prokka:VFMEEALB1_00016|15115_15511_-1|	0.451	131	70	0	1	129	1	131	5.978E-27	98
GENE000020_Prokka:VFCIXNER_00022|19557_19866_-1|	GENE000016_Prokka:VFMEEALB1_00017|15504_15768_-1|	0.452	72	39	0	10	81	4	75	3.531E-13	57
GENE000021_Prokka:VFCIXNER_00023|19849_20686_-1|	GENE000017_Prokka:VFMEEALB1_00018|15764_16490_-1|	0.360	268	152	0	5	272	3	241	1.902E-40	144
GENE000024_Prokka:VFCIXNER_00027|23161_24073_1|	GENE000020_Prokka:VFMEEALB1_00022|17378_18302_1|	0.342	275	176	0	27	301	34	301	2.050E-38	139
GENE000026_Prokka:VFCIXNER_00029|24524_25160_-1|	GENE000022_Prokka:VFMEEALB1_00024|18711_19290_-1|	0.414	181	102	0	1	181	14	188	6.947E-34	122
GENE000027_Prokka:VFCIXNER_00030|25487_26636_1|	GENE000023_Prokka:VFMEEALB1_00025|19484_20456_1|	0.346	367	210	0	1	367	1	322	1.290E-48	172
GENE000028_Prokka:VFCIXNER_00031|26712_28062_-1|	GENE000024_Prokka:VFMEEALB1_00026|20452_21775_-1|	0.432	438	241	0	10	447	13	437	3.106E-100	326
GENE000041_Prokka:VFCIXNER_00048|40285_41176_-1|	GENE000027_Prokka:VFMEEALB1_00029|23100_24048_-1|	0.391	301	174	0	8	294	3	303	2.018E-49	171
GENE000042_Prokka:VFCIXNER_00049|41215_41785_-1|	GENE000028_Prokka:VFMEEALB1_00030|24032_24611_-1|	0.380	191	116	0	1	188	1	191	8.107E-32	115
GENE000043_Prokka:VFCIXNER_00050|41765_43070_-1|	GENE000029_Prokka:VFMEEALB1_00031|24591_25833_-1|	0.375	414	253	0	21	434	9	413	3.312E-63	217
GENE000045_Prokka:VFCIXNER_00052|44582_45971_-1|	GENE000030_Prokka:VFMEEALB1_00032|25814_27185_-1|	0.464	457	239	0	5	461	4	449	3.127E-128	408
GENE000047_Prokka:VFCIXNER_00054|47213_48536_-1|	GENE000031_Prokka:VFMEEALB1_00033|27336_28587_-1|	0.377	428	255	0	9	436	2	412	3.341E-67	229
GENE000048_Prokka:VFCIXNER_00055|48519_49473_-1|	GENE000032_Prokka:VFMEEALB1_00034|28583_29489_-1|	0.306	311	208	0	1	311	1	300	3.423E-34	127
GENE000049_Prokka:VFCIXNER_00056|49534_50866_1|	GENE000035_Prokka:VFMEEALB1_00037|31370_32639_1|	0.339	439	272	0	2	440	5	416	9.059E-64	219
GENE000050_Prokka:VFCIXNER_00057|51114_54111_1|	GENE000036_Prokka:VFMEEALB1_00038|32834_35684_1|	0.382	993	584	0	4	996	2	947	1.472E-205	658
GENE000052_Prokka:VFCIXNER_00060|54347_55232_1|	GENE000037_Prokka:VFMEEALB1_00041|35832_36630_1|	0.366	257	160	0	35	291	4	256	4.031E-34	126
GENE000056_Prokka:VFCIXNER_00065|57350_58511_1|	GENE000040_Prokka:VFMEEALB1_00044|38175_39276_1|	0.522	380	173	0	2	381	1	363	2.396E-123	390
GENE000057_Prokka:VFCIXNER_00066|58500_59283_1|	GENE000041_Prokka:VFMEEALB1_00045|39272_39920_1|	0.333	214	134	0	9	222	3	204	2.210E-18	78
GENE000062_Prokka:VFCIXNER_00074|60609_61188_-1|	GENE000044_Prokka:VFMEEALB1_00051|40639_41275_-1|	0.536	178	82	0	2	179	3	179	1.170E-56	187
GENE000064_Prokka:VFCIXNER_00076|62271_65421_1|	GENE000046_Prokka:VFMEEALB1_00053|42297_45393_1|	0.482	1041	529	0	6	1046	4	1025	4.456E-289	904
