#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1635	2219	+	VFSCODIS_00010	23.4	10.0		
contig_1	2209	2637	+	VFSCODIS_00015	17.7	10.3		
contig_1	2594	2971	+	VFSCODIS_00020	14.4	9.9	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
contig_1	2949	6764	+	VFSCODIS_00025	150.7	10.0	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
contig_1	6740	10630	+	VFSCODIS_00030	151.9	10.0	PF00623.23|RNA_pol_Rpb1_2, PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
contig_1	10627	11010	+	VFSCODIS_00035	14.3	10.6		
contig_1	13504	13797	+	VFSCODIS_00050	11.8	10.2	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
contig_1	14266	14682	+	VFSCODIS_00060	17.1	10.2		
contig_1	14679	15767	-	VFSCODIS_00065	43.0	10.2		
contig_1	15772	16161	-	VFSCODIS_00070	15.2	10.3		
contig_1	16158	16445	-	VFSCODIS_00075	11.2	10.3		
contig_1	16442	17230	-	VFSCODIS_00080	31.4	9.9	PF01678.22|DAP_epimerase	PFAM:PF01678.22
contig_1	17217	17885	-	VFSCODIS_00085	26.5	10.1		
contig_1	17886	19379	-	VFSCODIS_00090	59.4	10.1	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP, PF11987.11|IF-2	PFAM:PF00009.30, PFAM:PF10662.12, PFAM:PF11987.11
contig_1	19468	20316	+	VFSCODIS_00100	34.1	10.4	PF00156.30|Pribosyltran, PF13793.9|Pribosyltran_N	PFAM:PF00156.30, PFAM:PF13793.9
contig_1	20322	20798	+	VFSCODIS_00105	19.3	10.1		
contig_1	20799	21341	-	VFSCODIS_00110	21.1	10.1	PF01564.20|Spermine_synth, PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
contig_1	21626	22732	+	VFSCODIS_00115	43.5	10.3	PF00266.22|Aminotran_5	PFAM:PF00266.22
contig_1	22733	24067	-	VFSCODIS_00120	53.4	10.1	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon	PFAM:PF00152.23, PFAM:PF01336.28
contig_1	24064	24735	-	VFSCODIS_00125	26.4	10.1	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	24722	25597	-	VFSCODIS_00130	33.7	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
contig_1	27899	30145	-	VFSCODIS_00140	90.9	10.1	PF08264.16|Anticodon_1	PFAM:PF08264.16
contig_1	30142	30282	-	VFSCODIS_00145	5.5	10.5		
contig_1	30308	32476	+	VFSCODIS_00150	86.7	10.0	PF01717.21|Meth_synt_2, PF08267.15|Meth_synt_1, PF08267.15|Meth_synt_1	PFAM:PF01717.21, PFAM:PF08267.15, PFAM:PF08267.15
contig_1	32688	33365	+	VFSCODIS_00155	27.7	10.1		
contig_1	33331	34485	+	VFSCODIS_00160	44.9	10.0	PF00155.24|Aminotran_1_2, PF01053.23|Cys_Met_Meta_PP	PFAM:PF00155.24, PFAM:PF01053.23
contig_1	34477	35346	-	VFSCODIS_00165	34.6	10.2	PF03462.21|PCRF	PFAM:PF03462.21
contig_1	35327	36070	-	VFSCODIS_00170	30.1	10.0	PF00218.24|IGPS	PFAM:PF00218.24
contig_1	36048	36947	-	VFSCODIS_00175	35.2	10.1		
contig_1	36931	37503	-	VFSCODIS_00180	22.4	9.7	PF00117.31|GATase	PFAM:PF00117.31
contig_1	37500	38771	-	VFSCODIS_00185	51.1	10.1		
contig_1	38753	40150	-	VFSCODIS_00190	54.3	9.9	PF00206.23|Lyase_1, PF14698.9|ASL_C2	PFAM:PF00206.23, PFAM:PF14698.9
contig_1	40353	41606	-	VFSCODIS_00195	50.7	10.2	PF00749.24|tRNA-synt_1c	PFAM:PF00749.24
contig_1	41575	42543	-	VFSCODIS_00200	39.6	10.1		
contig_1	42544	43767	+	VFSCODIS_00205	50.1	10.1	PF01807.23|zf-CHC2	PFAM:PF01807.23
contig_1	48407	49207	+	VFSCODIS_00225	32.4	10.1		
contig_1	50141	50728	+	VFSCODIS_00235	23.0	10.2	PF00697.25|PRAI	PFAM:PF00697.25
contig_1	51860	52582	+	VFSCODIS_00245	29.0	10.1	PF00290.23|Trp_syntA	PFAM:PF00290.23
contig_1	52560	52799	+	VFSCODIS_00250	9.3	10.1		
contig_1	52780	52995	+	VFSCODIS_00255	8.8	10.0		
contig_1	53864	54895	+	VFSCODIS_00275	40.2	9.9	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	54871	57963	+	VFSCODIS_00280	119.3	9.9	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3	PFAM:PF02786.20, PFAM:PF02786.20, PFAM:PF02787.22
contig_1	57930	58457	+	VFSCODIS_00285	21.2	9.7		
contig_1	60222	60887	+	VFSCODIS_00300	27.0	10.0		
contig_1	60889	61968	+	VFSCODIS_00305	43.1	9.8	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
contig_1	62143	62724	+	VFSCODIS_00315	23.3	10.1		
contig_1	62721	63932	+	VFSCODIS_00320	46.3	9.9		
contig_1	63925	64863	+	VFSCODIS_00325	37.8	10.2	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	64860	65432	+	VFSCODIS_00330	22.5	9.0		
contig_1	65429	66037	+	VFSCODIS_00335	23.4	9.9	PF00117.31|GATase, PF07685.17|GATase_3	PFAM:PF00117.31, PFAM:PF07685.17
contig_1	66034	66729	+	VFSCODIS_00340	26.9	10.2		
contig_1	69472	69936	-	VFSCODIS_00365	18.5	10.3	PF05198.19|IF3_N	PFAM:PF05198.19
contig_1	71463	71795	+	VFSCODIS_00385	13.3	10.6		
contig_1	71767	72282	-	VFSCODIS_00390	20.6	10.2		
contig_1	72279	73040	-	VFSCODIS_00395	30.8	10.0		
contig_1	73198	74265	+	VFSCODIS_00400	42.4	10.1	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	74262	75083	+	VFSCODIS_00405	31.6	10.2	PF00132.27|Hexapep, PF14602.9|Hexapep_2, PF14805.9|THDPS_N_2	PFAM:PF00132.27, PFAM:PF14602.9, PFAM:PF14805.9
contig_1	75055	76140	+	VFSCODIS_00410	42.1	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
contig_1	76132	77466	-	VFSCODIS_00415	52.9	10.1	PF14821.9|Thr_synth_N	PFAM:PF14821.9
contig_1	77463	78605	-	VFSCODIS_00420	45.1	10.0	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	78602	79858	-	VFSCODIS_00425	49.4	10.1	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF13481.9
contig_1	79858	80007	-	VFSCODIS_00430	5.9	10.7		
contig_1	80007	80309	-	VFSCODIS_00435	12.3	9.8	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
