locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFAGAHAV_00001	gene	1188	tufA			
VFAGAHAV_00001	CDS	1188	tufA		COG0050	Elongation factor Tu
VFAGAHAV_00002	gene	73				
VFAGAHAV_00002	tRNA	73				tRNA-Trp(cca)
VFAGAHAV_00003	gene	378	rplK			
VFAGAHAV_00003	CDS	378	rplK		COG0080	50S ribosomal protein L11
VFAGAHAV_00004	gene	597				
VFAGAHAV_00004	CDS	597				hypothetical protein
VFAGAHAV_00005	gene	414				
VFAGAHAV_00005	CDS	414				hypothetical protein
VFAGAHAV_00006	gene	345				
VFAGAHAV_00006	CDS	345				hypothetical protein
VFAGAHAV_00007	gene	3852	rpoB			
VFAGAHAV_00007	CDS	3852	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFAGAHAV_00008	gene	3885	rpoC			
VFAGAHAV_00008	CDS	3885	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFAGAHAV_00009	gene	390	rpsL			
VFAGAHAV_00009	CDS	390	rpsL			30S ribosomal protein S12
VFAGAHAV_00010	gene	474	rpsG			
VFAGAHAV_00010	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFAGAHAV_00011	gene	2040	fusA			
VFAGAHAV_00011	CDS	2040	fusA		COG0480	Elongation factor G
VFAGAHAV_00012	gene	297				
VFAGAHAV_00012	CDS	297				hypothetical protein
VFAGAHAV_00013	gene	384	def			
VFAGAHAV_00013	CDS	384	def	3.5.1.88		Peptide deformylase
VFAGAHAV_00014	gene	73				
VFAGAHAV_00014	tRNA	73				tRNA-Phe(gaa)
VFAGAHAV_00015	gene	414				
VFAGAHAV_00015	CDS	414				hypothetical protein
VFAGAHAV_00016	gene	687	rsmA			
VFAGAHAV_00016	CDS	687	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFAGAHAV_00017	gene	1098				
VFAGAHAV_00017	CDS	1098				hypothetical protein
VFAGAHAV_00018	gene	390	rpsI			
VFAGAHAV_00018	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFAGAHAV_00019	gene	294				
VFAGAHAV_00019	CDS	294				hypothetical protein
VFAGAHAV_00020	gene	786	dapF			
VFAGAHAV_00020	CDS	786	dapF	5.1.1.7		Diaminopimelate epimerase
VFAGAHAV_00021	gene	663	rpiA			
VFAGAHAV_00021	CDS	663	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFAGAHAV_00022	gene	1470	infB			
VFAGAHAV_00022	CDS	1470	infB			Translation initiation factor IF-2
VFAGAHAV_00023	gene	72				
VFAGAHAV_00023	tRNA	72				tRNA-Gln(ttg)
VFAGAHAV_00024	gene	846	prs			
VFAGAHAV_00024	CDS	846	prs			Putative ribose-phosphate pyrophosphokinase
VFAGAHAV_00025	gene	477				
VFAGAHAV_00025	CDS	477				hypothetical protein
VFAGAHAV_00026	gene	747	rlmL			
VFAGAHAV_00026	CDS	747	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
VFAGAHAV_00027	gene	1104	iscS			
VFAGAHAV_00027	CDS	1104	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFAGAHAV_00028	gene	1320	lysS			
VFAGAHAV_00028	CDS	1320	lysS	6.1.1.6		Lysine--tRNA ligase
VFAGAHAV_00029	gene	696	prfB			
VFAGAHAV_00029	CDS	696	prfB		COG1186	Peptide chain release factor RF2
VFAGAHAV_00030	gene	873	dapA			
VFAGAHAV_00030	CDS	873	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFAGAHAV_00031	gene	2073	tilS			
VFAGAHAV_00031	CDS	2073	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFAGAHAV_00032	gene	86				
VFAGAHAV_00032	tRNA	86				tRNA-Ser(gct)
VFAGAHAV_00033	gene	192				
VFAGAHAV_00033	CDS	192				hypothetical protein
VFAGAHAV_00034	gene	2298				
VFAGAHAV_00034	CDS	2298				hypothetical protein
VFAGAHAV_00035	gene	138				
VFAGAHAV_00035	CDS	138				hypothetical protein
VFAGAHAV_00036	gene	183				
VFAGAHAV_00036	CDS	183				hypothetical protein
VFAGAHAV_00037	gene	2217	metE			
VFAGAHAV_00037	CDS	2217	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFAGAHAV_00038	gene	753				
VFAGAHAV_00038	CDS	753				hypothetical protein
VFAGAHAV_00039	gene	1167	metC			
VFAGAHAV_00039	CDS	1167	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFAGAHAV_00040	gene	861	prfA			
VFAGAHAV_00040	CDS	861	prfA		COG0216	Peptide chain release factor 1
VFAGAHAV_00041	gene	723	trpC			
VFAGAHAV_00041	CDS	723	trpC			Indole-3-glycerol phosphate synthase
VFAGAHAV_00042	gene	906	trpD			
VFAGAHAV_00042	CDS	906	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFAGAHAV_00043	gene	573	pabA			
VFAGAHAV_00043	CDS	573	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFAGAHAV_00044	gene	1242	menF			
VFAGAHAV_00044	CDS	1242	menF	5.4.4.2		Isochorismate synthase MenF
VFAGAHAV_00045	gene	1395	argH			
VFAGAHAV_00045	CDS	1395	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFAGAHAV_00046	gene	948	glnS			
VFAGAHAV_00046	CDS	948	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFAGAHAV_00047	gene	960	thrB			
VFAGAHAV_00047	CDS	960	thrB	2.7.1.39	COG2334	Homoserine kinase
VFAGAHAV_00048	gene	1197	dnaG			
VFAGAHAV_00048	CDS	1197	dnaG	2.7.7.-		DNA primase
VFAGAHAV_00049	gene	1410	rpoD			
VFAGAHAV_00049	CDS	1410	rpoD			RNA polymerase sigma factor RpoD
VFAGAHAV_00050	gene	72				
VFAGAHAV_00050	tRNA	72				tRNA-Met(cat)
VFAGAHAV_00051	gene	2862	dnaE			
VFAGAHAV_00051	CDS	2862	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFAGAHAV_00052	gene	195				
VFAGAHAV_00052	CDS	195				hypothetical protein
VFAGAHAV_00053	gene	73				
VFAGAHAV_00053	tRNA	73				tRNA-Leu(tag)
VFAGAHAV_00054	gene	85				
VFAGAHAV_00054	tRNA	85				tRNA-Ser(aga)
VFAGAHAV_00055	gene	744				
VFAGAHAV_00055	CDS	744				hypothetical protein
VFAGAHAV_00056	gene	1023	asd1			
VFAGAHAV_00056	CDS	1023	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VFAGAHAV_00057	gene	558	trpF			
VFAGAHAV_00057	CDS	558	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
VFAGAHAV_00058	gene	1152	trpB			
VFAGAHAV_00058	CDS	1152	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFAGAHAV_00059	gene	720	trpA			
VFAGAHAV_00059	CDS	720	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFAGAHAV_00060	gene	261				
VFAGAHAV_00060	CDS	261				hypothetical protein
VFAGAHAV_00061	gene	231				
VFAGAHAV_00061	CDS	231				hypothetical protein
VFAGAHAV_00062	gene	75				
VFAGAHAV_00062	tRNA	75				tRNA-Asn(gtt)
VFAGAHAV_00063	gene	73				
VFAGAHAV_00063	tRNA	73				tRNA-Cys(gca)
VFAGAHAV_00064	gene	75				
VFAGAHAV_00064	tRNA	75				tRNA-Gly(gcc)
VFAGAHAV_00065	gene	474	dnaQ			
VFAGAHAV_00065	CDS	474	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFAGAHAV_00066	gene	1038	carA			
VFAGAHAV_00066	CDS	1038	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFAGAHAV_00067	gene	3072	carB			
VFAGAHAV_00067	CDS	3072	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFAGAHAV_00068	gene	528	rlmE			
VFAGAHAV_00068	CDS	528	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFAGAHAV_00069	gene	567	clpP			
VFAGAHAV_00069	CDS	567	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFAGAHAV_00070	gene	1149	clpX			
VFAGAHAV_00070	CDS	1149	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFAGAHAV_00071	gene	71				
VFAGAHAV_00071	tRNA	71				tRNA-Val(tac)
VFAGAHAV_00072	gene	729				
VFAGAHAV_00072	CDS	729				hypothetical protein
VFAGAHAV_00073	gene	1062	ruvB			
VFAGAHAV_00073	CDS	1062	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
VFAGAHAV_00074	gene	86				
VFAGAHAV_00074	tRNA	86				tRNA-Leu(caa)
VFAGAHAV_00075	gene	89				
VFAGAHAV_00075	tRNA	89				tRNA-Ser(tga)
VFAGAHAV_00076	gene	74				
VFAGAHAV_00076	tRNA	74				tRNA-Arg(acg)
VFAGAHAV_00077	gene	594	hisG			
VFAGAHAV_00077	CDS	594	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFAGAHAV_00078	gene	1248	hisD			
VFAGAHAV_00078	CDS	1248	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFAGAHAV_00079	gene	927	hisC2			
VFAGAHAV_00079	CDS	927	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFAGAHAV_00080	gene	573	hisB			
VFAGAHAV_00080	CDS	573	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFAGAHAV_00081	gene	603	hisH			
VFAGAHAV_00081	CDS	603	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFAGAHAV_00082	gene	687	hisA			
VFAGAHAV_00082	CDS	687	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFAGAHAV_00083	gene	741	hisF			
VFAGAHAV_00083	CDS	741	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFAGAHAV_00084	gene	297	hisI_1			
VFAGAHAV_00084	CDS	297	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFAGAHAV_00085	gene	273	hisI_2			
