locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMTETSUL_00001	CDS	501	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMTETSUL_00001	gene	501	lipB			
SMTETSUL_00002	CDS	2589	valS	6.1.1.9		Valine--tRNA ligase
SMTETSUL_00002	gene	2589	valS			
SMTETSUL_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMTETSUL_00003	gene	333	rsfS			
SMTETSUL_00004	CDS	1152	dnaN			Beta sliding clamp
SMTETSUL_00004	gene	1152	dnaN			
SMTETSUL_00005	CDS	1155	rpsA		COG0539	30S ribosomal protein S1
SMTETSUL_00005	gene	1155	rpsA			
SMTETSUL_00006	CDS	636		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
SMTETSUL_00006	gene	636				
SMTETSUL_00007	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMTETSUL_00007	gene	1263	rho			
SMTETSUL_00008	CDS	1059	prfA		COG0216	Peptide chain release factor RF1
SMTETSUL_00008	gene	1059	prfA			
SMTETSUL_00009	CDS	774	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMTETSUL_00009	gene	774	rsmA			
SMTETSUL_00010	tRNA	75				tRNA-Met(cat)
SMTETSUL_00010	gene	75				
SMTETSUL_00011	CDS	3465	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SMTETSUL_00011	gene	3465	ileS			
SMTETSUL_00012	tRNA	76				tRNA-Asn(gtt)
SMTETSUL_00012	gene	76				
SMTETSUL_00013	CDS	1137				hypothetical protein
SMTETSUL_00013	gene	1137				
SMTETSUL_00014	CDS	1233	ydcP	3.4.-.-	COG0826	putative protease YdcP
SMTETSUL_00014	gene	1233	ydcP			
SMTETSUL_00015	CDS	3465	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMTETSUL_00015	gene	3465	mnmG			
SMTETSUL_00016	CDS	402	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMTETSUL_00016	gene	402	ybeY			
SMTETSUL_00017	tRNA	71				tRNA-Cys(gca)
SMTETSUL_00017	gene	71				
SMTETSUL_00018	CDS	597	rplY			50S ribosomal protein L25
SMTETSUL_00018	gene	597	rplY			
SMTETSUL_00019	CDS	201	rplI		COG0359	50S ribosomal protein L9
SMTETSUL_00019	gene	201	rplI			
SMTETSUL_00020	CDS	294	rpsR			30S ribosomal protein S18
SMTETSUL_00020	gene	294	rpsR			
SMTETSUL_00021	CDS	351	rpsF		COG0360	30S ribosomal protein S6
SMTETSUL_00021	gene	351	rpsF			
SMTETSUL_00022	tmRNA	284	ssrA			transfer-messenger RNA, SsrA
SMTETSUL_00022	gene	284	ssrA			
SMTETSUL_00023	CDS	252	rpmA		COG0211	50S ribosomal protein L27
SMTETSUL_00023	gene	252	rpmA			
SMTETSUL_00024	CDS	339	rplU		COG0261	50S ribosomal protein L21
SMTETSUL_00024	gene	339	rplU			
SMTETSUL_00025	tRNA	78				tRNA-Met(cat)
SMTETSUL_00025	gene	78				
SMTETSUL_00026	CDS	549	frr		COG0233	Ribosome-recycling factor
SMTETSUL_00026	gene	549	frr			
SMTETSUL_00027	CDS	972	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMTETSUL_00027	gene	972	trpS			
SMTETSUL_00028	CDS	99				hypothetical protein
SMTETSUL_00028	gene	99				
SMTETSUL_00029	tRNA	85				tRNA-Leu(tag)
SMTETSUL_00029	gene	85				
SMTETSUL_00030	tRNA	79				tRNA-Leu(caa)
SMTETSUL_00030	gene	79				
SMTETSUL_00031	CDS	177	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
SMTETSUL_00031	gene	177	ahpC			
SMTETSUL_00032	CDS	144	rpmH			50S ribosomal protein L34
SMTETSUL_00032	gene	144	rpmH			
SMTETSUL_00033	CDS	780				hypothetical protein
SMTETSUL_00033	gene	780				
SMTETSUL_00034	CDS	1308	der		COG1160	GTPase Der
SMTETSUL_00034	gene	1308	der			
SMTETSUL_00035	CDS	1140	hflX		COG2262	GTPase HflX
SMTETSUL_00035	gene	1140	hflX			
SMTETSUL_00036	CDS	135				hypothetical protein
SMTETSUL_00036	gene	135				
SMTETSUL_00037	tRNA	83				tRNA-Ser(gct)
SMTETSUL_00037	gene	83				
SMTETSUL_00038	tRNA	75				tRNA-Pro(tgg)
SMTETSUL_00038	gene	75				
SMTETSUL_00039	tRNA	75				tRNA-Arg(tct)
SMTETSUL_00039	gene	75				
SMTETSUL_00040	CDS	204	fdx		COG1145	Ferredoxin
SMTETSUL_00040	gene	204	fdx			
SMTETSUL_00041	CDS	315	rplS		COG0335	50S ribosomal protein L19
SMTETSUL_00041	gene	315	rplS			
SMTETSUL_00042	CDS	1365	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
SMTETSUL_00042	gene	1365	mtaB			
SMTETSUL_00043	CDS	216				hypothetical protein
SMTETSUL_00043	gene	216				
SMTETSUL_00044	CDS	1887	htpG		COG0326	Chaperone protein HtpG
SMTETSUL_00044	gene	1887	htpG			
SMTETSUL_00045	tRNA	87				tRNA-Ser(tga)
SMTETSUL_00045	gene	87				
SMTETSUL_00046	CDS	1455	proS	6.1.1.15	COG0442	Proline--tRNA ligase
SMTETSUL_00046	gene	1455	proS			
SMTETSUL_00047	CDS	1134	iscS	2.8.1.7		Cysteine desulfurase IscS
SMTETSUL_00047	gene	1134	iscS			
SMTETSUL_00048	CDS	951	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
SMTETSUL_00048	gene	951	tilS			
SMTETSUL_00049	tRNA	73				tRNA-Lys(ttt)
SMTETSUL_00049	gene	73				
SMTETSUL_00050	tRNA	74				tRNA-Asp(gtc)
SMTETSUL_00050	gene	74				
SMTETSUL_00051	tRNA	75				tRNA-Val(tac)
SMTETSUL_00051	gene	75				
SMTETSUL_00052	CDS	1362	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
SMTETSUL_00052	gene	1362	mnmE			
SMTETSUL_00053	CDS	996	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
SMTETSUL_00053	gene	996	pta			
SMTETSUL_00054	CDS	903				hypothetical protein
SMTETSUL_00054	gene	903				
SMTETSUL_00055	CDS	1377	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SMTETSUL_00055	gene	1377	dnaC			
SMTETSUL_00056	CDS	576	grpE		COG0576	Protein GrpE
SMTETSUL_00056	gene	576	grpE			
SMTETSUL_00057	CDS	1116	dnaJ			Chaperone protein DnaJ
SMTETSUL_00057	gene	1116	dnaJ			
SMTETSUL_00058	CDS	1185	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
SMTETSUL_00058	gene	1185	mnmA			
SMTETSUL_00059	CDS	1059	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
SMTETSUL_00059	gene	1059	ilvE			
SMTETSUL_00060	CDS	462	def	3.5.1.88	COG0242	Peptide deformylase
SMTETSUL_00060	gene	462	def			
SMTETSUL_00061	CDS	345	rplT		COG0292	50S ribosomal protein L20
SMTETSUL_00061	gene	345	rplT			
SMTETSUL_00062	CDS	207	rpmI			50S ribosomal protein L35
SMTETSUL_00062	gene	207	rpmI			
SMTETSUL_00063	CDS	552	infC			Translation initiation factor IF-3
SMTETSUL_00063	gene	552	infC			
SMTETSUL_00064	CDS	1881	dnaK			Chaperone protein DnaK
SMTETSUL_00064	gene	1881	dnaK			
SMTETSUL_00065	CDS	402	rplM		COG0102	50S ribosomal protein L13
SMTETSUL_00065	gene	402	rplM			
SMTETSUL_00066	CDS	393	rpsI		COG0103	30S ribosomal protein S9
SMTETSUL_00066	gene	393	rpsI			
SMTETSUL_00067	CDS	786	rpsB		COG0052	30S ribosomal protein S2
SMTETSUL_00067	gene	786	rpsB			
SMTETSUL_00068	tRNA	85				tRNA-Leu(taa)
SMTETSUL_00068	gene	85				
SMTETSUL_00069	tRNA	73				tRNA-Gly(gcc)
SMTETSUL_00069	gene	73				
SMTETSUL_00070	CDS	2604	mutS		COG0249	DNA mismatch repair protein MutS
SMTETSUL_00070	gene	2604	mutS			
SMTETSUL_00071	CDS	1281	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
SMTETSUL_00071	gene	1281	clpX			
SMTETSUL_00072	CDS	651	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SMTETSUL_00072	gene	651	clpP			
SMTETSUL_00073	CDS	1071	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
SMTETSUL_00073	gene	1071	dnaX			
SMTETSUL_00074	rRNA	103				5S ribosomal RNA
SMTETSUL_00074	gene	103				
SMTETSUL_00075	rRNA	2873				23S ribosomal RNA
SMTETSUL_00075	gene	2873				
SMTETSUL_00076	tRNA	74				tRNA-Ala(tgc)
SMTETSUL_00076	gene	74				
