locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFRANSCY_00001	CDS	1188	tufA		COG0050	Elongation factor Tu
VFRANSCY_00001	gene	1188	tufA			
VFRANSCY_00002	CDS	414	rplK		COG0080	50S ribosomal protein L11
VFRANSCY_00002	gene	414	rplK			
VFRANSCY_00003	CDS	609				hypothetical protein
VFRANSCY_00003	gene	609				
VFRANSCY_00004	CDS	453				hypothetical protein
VFRANSCY_00004	gene	453				
VFRANSCY_00005	CDS	348	rplL		COG0222	50S ribosomal protein L7/L12
VFRANSCY_00005	gene	348	rplL			
VFRANSCY_00006	CDS	3762	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFRANSCY_00006	gene	3762	rpoB			
VFRANSCY_00007	CDS	3888	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFRANSCY_00007	gene	3888	rpoC			
VFRANSCY_00008	CDS	393	rpsL		COG0048	30S ribosomal protein S12
VFRANSCY_00008	gene	393	rpsL			
VFRANSCY_00009	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFRANSCY_00009	gene	474	rpsG			
VFRANSCY_00010	CDS	2067	fusA		COG0480	Elongation factor G
VFRANSCY_00010	gene	2067	fusA			
VFRANSCY_00011	CDS	309	rpsJ			30S ribosomal protein S10
VFRANSCY_00011	gene	309	rpsJ			
VFRANSCY_00012	tRNA	73				tRNA-Phe(gaa)
VFRANSCY_00012	gene	73				
VFRANSCY_00013	CDS	378				hypothetical protein
VFRANSCY_00013	gene	378				
VFRANSCY_00014	CDS	471	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
VFRANSCY_00014	gene	471	rsmA			
VFRANSCY_00015	CDS	1092	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFRANSCY_00015	gene	1092	tyrS			
VFRANSCY_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFRANSCY_00016	gene	390	rpsI			
VFRANSCY_00017	CDS	297	rplM			50S ribosomal protein L13
VFRANSCY_00017	gene	297	rplM			
VFRANSCY_00018	CDS	798	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFRANSCY_00018	gene	798	dapF			
VFRANSCY_00019	CDS	546				hypothetical protein
VFRANSCY_00019	gene	546				
VFRANSCY_00020	tRNA	73				tRNA-Gln(ttg)
VFRANSCY_00020	gene	73				
VFRANSCY_00021	CDS	510				hypothetical protein
VFRANSCY_00021	gene	510				
VFRANSCY_00022	CDS	546	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFRANSCY_00022	gene	546	rsmD			
VFRANSCY_00023	CDS	1128	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFRANSCY_00023	gene	1128	iscS			
VFRANSCY_00024	CDS	1272	lysS	6.1.1.6		Lysine--tRNA ligase
VFRANSCY_00024	gene	1272	lysS			
VFRANSCY_00025	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFRANSCY_00025	gene	699	prfB			
VFRANSCY_00026	CDS	843	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFRANSCY_00026	gene	843	dapA			
VFRANSCY_00027	CDS	927	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
VFRANSCY_00027	gene	927	tilS			
VFRANSCY_00028	CDS	1173		2.7.2.4	COG0527	Aspartate kinase
VFRANSCY_00028	gene	1173				
VFRANSCY_00029	tRNA	86				tRNA-Ser(gct)
VFRANSCY_00029	gene	86				
VFRANSCY_00030	CDS	2211	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
VFRANSCY_00030	gene	2211	ileS			
VFRANSCY_00031	CDS	147				hypothetical protein
VFRANSCY_00031	gene	147				
VFRANSCY_00032	CDS	165				hypothetical protein
VFRANSCY_00032	gene	165				
VFRANSCY_00033	CDS	2193	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFRANSCY_00033	gene	2193	metE			
VFRANSCY_00034	tmRNA	325	ssrA			transfer-messenger RNA, SsrA
VFRANSCY_00034	gene	325	ssrA			
VFRANSCY_00035	CDS	702				hypothetical protein
VFRANSCY_00035	gene	702				
VFRANSCY_00036	CDS	1164	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFRANSCY_00036	gene	1164	metC			
VFRANSCY_00037	CDS	864	prfA		COG0216	Peptide chain release factor 1
VFRANSCY_00037	gene	864	prfA			
VFRANSCY_00038	CDS	738	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFRANSCY_00038	gene	738	trpC			
VFRANSCY_00039	CDS	1035	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFRANSCY_00039	gene	1035	trpD			
VFRANSCY_00040	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
VFRANSCY_00040	gene	564	pabA			
VFRANSCY_00041	CDS	1218	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
VFRANSCY_00041	gene	1218	trpE			
VFRANSCY_00042	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFRANSCY_00042	gene	1383	argH			
VFRANSCY_00043	CDS	108				hypothetical protein
VFRANSCY_00043	gene	108				
VFRANSCY_00044	CDS	1392	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFRANSCY_00044	gene	1392	glnS			
VFRANSCY_00045	CDS	966	thrB	2.7.1.39	COG2334	Homoserine kinase
VFRANSCY_00045	gene	966	thrB			
VFRANSCY_00046	CDS	1428	sigA		COG0568	RNA polymerase sigma factor SigA
VFRANSCY_00046	gene	1428	sigA			
VFRANSCY_00047	CDS	3024	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFRANSCY_00047	gene	3024	dnaE			
VFRANSCY_00048	tRNA	81				tRNA-Leu(aag)
VFRANSCY_00048	gene	81				
VFRANSCY_00049	tRNA	76				tRNA-Leu(tag)
VFRANSCY_00049	gene	76				
VFRANSCY_00050	tRNA	86				tRNA-Ser(aga)
VFRANSCY_00050	gene	86				
VFRANSCY_00051	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFRANSCY_00051	gene	1041	asd			
VFRANSCY_00052	CDS	639	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFRANSCY_00052	gene	639	trpF			
VFRANSCY_00053	CDS	1152	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFRANSCY_00053	gene	1152	trpB			
VFRANSCY_00054	CDS	711	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
VFRANSCY_00054	gene	711	trpA			
VFRANSCY_00055	CDS	264	rpsP			30S ribosomal protein S16
VFRANSCY_00055	gene	264	rpsP			
VFRANSCY_00056	CDS	234				hypothetical protein
VFRANSCY_00056	gene	234				
VFRANSCY_00057	tRNA	73				tRNA-Asn(gtt)
VFRANSCY_00057	gene	73				
VFRANSCY_00058	CDS	552				hypothetical protein
VFRANSCY_00058	gene	552				
VFRANSCY_00059	tRNA	74				tRNA-Cys(gca)
VFRANSCY_00059	gene	74				
VFRANSCY_00060	tRNA	72				tRNA-Gly(gcc)
VFRANSCY_00060	gene	72				
VFRANSCY_00061	CDS	1053	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFRANSCY_00061	gene	1053	carA			
VFRANSCY_00062	CDS	3105	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFRANSCY_00062	gene	3105	carB			
VFRANSCY_00063	CDS	555	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFRANSCY_00063	gene	555	rlmE			
VFRANSCY_00064	CDS	600	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFRANSCY_00064	gene	600	clpP			
VFRANSCY_00065	CDS	1173	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFRANSCY_00065	gene	1173	clpX			
VFRANSCY_00066	tRNA	72				tRNA-Val(tac)
VFRANSCY_00066	gene	72				
VFRANSCY_00067	CDS	747				hypothetical protein
VFRANSCY_00067	gene	747				
VFRANSCY_00068	tRNA	82				tRNA-Leu(caa)
VFRANSCY_00068	gene	82				
VFRANSCY_00069	tRNA	86				tRNA-Ser(tga)
VFRANSCY_00069	gene	86				
VFRANSCY_00070	CDS	585	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFRANSCY_00070	gene	585	hisG			
VFRANSCY_00071	CDS	1269	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFRANSCY_00071	gene	1269	hisD			
VFRANSCY_00072	CDS	1005	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFRANSCY_00072	gene	1005	hisC2			
VFRANSCY_00073	CDS	582	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFRANSCY_00073	gene	582	hisB			
VFRANSCY_00074	CDS	585	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFRANSCY_00074	gene	585	hisH			
VFRANSCY_00075	CDS	699	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFRANSCY_00075	gene	699	hisA			
VFRANSCY_00076	CDS	744	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFRANSCY_00076	gene	744	hisF			
VFRANSCY_00077	CDS	306	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFRANSCY_00077	gene	306	hisI			
VFRANSCY_00078	tRNA	72				tRNA-Thr(tgt)
VFRANSCY_00078	gene	72				
VFRANSCY_00079	tRNA	76				tRNA-His(gtg)
VFRANSCY_00079	gene	76				
VFRANSCY_00080	tRNA	75				tRNA-Lys(ttt)
VFRANSCY_00080	gene	75				
VFRANSCY_00081	CDS	156	rpmI			50S ribosomal protein L35
VFRANSCY_00081	gene	156	rpmI			
VFRANSCY_00082	CDS	243	infC			Translation initiation factor IF-3
VFRANSCY_00082	gene	243	infC			
