# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFOLIH	cds	1	1200	+	JABACJ_00005	tuf	elongation factor Tu	COG:COG0050, COG:J, KEGG:K02358, SO:0001217, UniRef:UniRef50_P49410, UniRef:UniRef90_A0A346E0A5
VFOLIH	tRNA	1201	1271	+	JABACJ_00010	trnW	tRNA-Trp(cca)	SO:0000271
VFOLIH	cds	1280	1708	+	JABACJ_00015	rplK	Ribosomal protein L11	COG:COG0080, COG:J, KEGG:K02867, SO:0001217, UniParc:UPI000E28F9B5, UniRef:UniRef100_A0A346E0A6, UniRef:UniRef50_A0A346E0A6, UniRef:UniRef90_A0A346E0A6
VFOLIH	cds	1686	2291	+	JABACJ_00020	rplA	Ribosomal protein L1	COG:COG0081, COG:J, SO:0001217, UniParc:UPI000E29A1F4, UniRef:UniRef100_A0A346E0A7, UniRef:UniRef50_A0A346E0A7, UniRef:UniRef90_A0A346E0A7
VFOLIH	cds	2288	2830	+	JABACJ_00025		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A346E0A8, UniRef:UniRef90_A0A346E0A8
VFOLIH	cds	2817	3197	+	JABACJ_00030	rplL	Ribosomal protein L7/L12	COG:COG0222, COG:J, SO:0001217, UniParc:UPI000E28D2EE, UniRef:UniRef100_A0A346E0A9, UniRef:UniRef50_A0A346E0A9, UniRef:UniRef90_A0A346E0A9
VFOLIH	cds	3194	6571	+	JABACJ_00035	rpoB	DNA-directed RNA polymerase subunit beta	COG:COG0085, COG:K, EC:2.7.7.6, KEGG:K03043, SO:0001217, UniParc:UPI000E294F1F, UniRef:UniRef100_A0A346E0B0, UniRef:UniRef50_A0A346E0B0, UniRef:UniRef90_A0A346E0B0
VFOLIH	cds	6568	10446	+	JABACJ_00040	rpoC	DNA-directed RNA polymerase subunit beta'	COG:COG0086, COG:K, EC:2.7.7.6, KEGG:K03046, SO:0001217, UniParc:UPI000E29B432, UniRef:UniRef100_A0A346E0B1, UniRef:UniRef50_A0A346E0B1, UniRef:UniRef90_A0A346E0B1
VFOLIH	cds	10388	10762	+	JABACJ_00045	rpsL	30S ribosomal protein S12	COG:COG0048, COG:J, KEGG:K02950, SO:0001217, UniParc:UPI000E2984A4, UniRef:UniRef100_A0A346E0B2, UniRef:UniRef50_P30060, UniRef:UniRef90_A0A346E0B2
VFOLIH	cds	10731	11210	+	JABACJ_00050	rpsG	Ribosomal protein S7	COG:COG0049, COG:J, KEGG:K02992, SO:0001217, UniRef:UniRef50_A0A346E0B3, UniRef:UniRef90_A0A346E0B3
VFOLIH	cds	11210	13270	+	JABACJ_00055	fusA	elongation factor G	COG:COG0480, COG:J, SO:0001217, UniParc:UPI000E29C465, UniRef:UniRef100_A0A346E0B4, UniRef:UniRef50_A0A346E0B4, UniRef:UniRef90_A0A346E0B4
VFOLIH	cds	13254	13571	+	JABACJ_00060	rpsJ	Ribosomal protein S10	COG:COG0051, COG:J, SO:0001217, UniParc:UPI000E28FE72, UniRef:UniRef100_A0A346E0B5, UniRef:UniRef50_A0A346E0B5, UniRef:UniRef90_A0A346E0B5
VFOLIH	cds	13564	13770	-	JABACJ_00065	cspC	Cold shock protein, CspA family	COG:COG1278, COG:K, KEGG:K03704, SO:0001217, UniParc:UPI000E29E9BE, UniRef:UniRef100_A0A346E0B6, UniRef:UniRef50_P72188, UniRef:UniRef90_A0A346E0B6
VFOLIH	tRNA	14237	14309	+	JABACJ_00070	trnF	tRNA-Phe(gaa)	SO:0000267
VFOLIH	cds	14319	14453	+	JABACJ_00075		hypothetical protein	
VFOLIH	cds	14421	14885	-	JABACJ_00080	rsmA	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	COG:COG0030, COG:J, SO:0001217, UniParc:UPI000E299104, UniRef:UniRef100_A0A346E0B8, UniRef:UniRef50_A0A346E0B8, UniRef:UniRef90_A0A346E0B8
VFOLIH	cds	14882	15904	-	JABACJ_00085	tyrS	tyrosine--tRNA ligase	COG:COG0162, COG:J, EC:6.1.1.1, KEGG:K01866, SO:0001217, UniParc:UPI000E299C88, UniRef:UniRef100_A0A346E0B9, UniRef:UniRef50_A0A346E0B9, UniRef:UniRef90_A0A346E0B9
VFOLIH	cds	15901	16200	-	JABACJ_00090	erpA	Iron-sulfur cluster insertion protein ErpA	SO:0001217, UniParc:UPI000E296C7F, UniRef:UniRef100_A0A346E0C0, UniRef:UniRef50_A0A346E0C0, UniRef:UniRef90_A0A346E0C0
VFOLIH	cds	16197	16565	-	JABACJ_00095	rpsI	Ribosomal protein S9	COG:COG0103, COG:J, SO:0001217, UniParc:UPI000E29F76B, UniRef:UniRef100_A0A346E0C1, UniRef:UniRef50_A0A346E0C1, UniRef:UniRef90_A0A346E0C1
VFOLIH	cds	16552	16875	-	JABACJ_00100		50S ribosomal protein L13	SO:0001217, UniParc:UPI000E29E15E, UniRef:UniRef100_A0A346E0C2, UniRef:UniRef50_A0A346E0C2, UniRef:UniRef90_A0A346E0C2
VFOLIH	cds	16859	17647	-	JABACJ_00105	dapF	Diaminopimelate epimerase	COG:COG0253, COG:E, EC:5.1.1.7, KEGG:K01778, SO:0001217, UniRef:UniRef50_A0A346E0C3, UniRef:UniRef90_A0A346E0C3
VFOLIH	cds	17788	18420	-	JABACJ_00110		Borrelia ORF-A superfamily	SO:0001217, UniParc:UPI000E29E170, UniRef:UniRef100_A0A346E0C4, UniRef:UniRef50_A0A346E0C4, UniRef:UniRef90_A0A346E0C4
VFOLIH	cds	18404	19684	-	JABACJ_00115	lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	COG:C, COG:COG1249, SO:0001217, UniParc:UPI000E294E01, UniRef:UniRef100_A0A346E0C5, UniRef:UniRef50_A0A346E0C5, UniRef:UniRef90_A0A346E0C5
VFOLIH	cds	19681	20586	-	JABACJ_00120	aceF	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	COG:C, COG:COG0508, SO:0001217, UniParc:UPI000E291B06, UniRef:UniRef100_A0A346E0C6, UniRef:UniRef50_A0A346E0C6, UniRef:UniRef90_A0A346E0C6
