#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	10	1200	+	VFOLIH_00005	tuf	elongation factor Tu	COG:COG0050, COG:J, SO:0001217, UniRef:UniRef50_Q9P9Q9, UniRef:UniRef90_A0A346E0A5
contig_1	tRNA	1201	1271	+	VFOLIH_00010	Trp_trna	tRNA-Trp	SO:0000271
contig_1	cds	1280	1708	+	VFOLIH_00015	rplK	Ribosomal protein L11	COG:COG0080, COG:J, KEGG:K02867, SO:0001217, UniParc:UPI000E28F9B5, UniRef:UniRef100_A0A346E0A6, UniRef:UniRef50_A0A346E0A6, UniRef:UniRef90_A0A346E0A6
contig_1	cds	1686	2291	+	VFOLIH_00020	rplA	Ribosomal protein L1	COG:COG0081, COG:J, SO:0001217, UniParc:UPI000E29A1F4, UniRef:UniRef100_A0A346E0A7, UniRef:UniRef50_A0A346E0A7, UniRef:UniRef90_A0A346E0A7
contig_1	cds	2288	2830	+	VFOLIH_00025		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A346E0A8, UniRef:UniRef90_A0A346E0A8
contig_1	cds	2817	3197	+	VFOLIH_00030	rplL	Ribosomal protein L7/L12	COG:COG0222, COG:J, SO:0001217, UniParc:UPI000E28D2EE, UniRef:UniRef100_A0A346E0A9, UniRef:UniRef50_A0A346E0A9, UniRef:UniRef90_A0A346E0A9
contig_1	cds	3194	6571	+	VFOLIH_00035	rpoB	DNA-directed RNA polymerase, beta subunit/140 kD subunit	COG:COG0085, COG:K, EC:2.7.7.6, KEGG:K03043, SO:0001217, UniParc:UPI000E294F1F, UniRef:UniRef100_A0A346E0B0, UniRef:UniRef50_A0A346E0B0, UniRef:UniRef90_A0A346E0B0
contig_1	cds	6568	10446	+	VFOLIH_00040	rpoC	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	COG:COG0086, COG:K, EC:2.7.7.6, KEGG:K03046, SO:0001217, UniParc:UPI000E29B432, UniRef:UniRef100_A0A346E0B1, UniRef:UniRef50_A0A346E0B1, UniRef:UniRef90_A0A346E0B1
contig_1	cds	10388	10762	+	VFOLIH_00045	rpsL	30S ribosomal protein S12	COG:COG0048, COG:J, KEGG:K02950, SO:0001217, UniParc:UPI000E2984A4, UniRef:UniRef100_A0A346E0B2, UniRef:UniRef50_P30060, UniRef:UniRef90_A0A346E0B2
contig_1	cds	10731	11210	+	VFOLIH_00050	rpsG	Ribosomal protein S7	COG:COG0049, COG:J, KEGG:K02992, SO:0001217, UniRef:UniRef50_A0A346E0B3, UniRef:UniRef90_A0A346E0B3
contig_1	cds	11210	13270	+	VFOLIH_00055	fusA	elongation factor G	COG:COG0480, COG:J, KEGG:K02355, SO:0001217, UniParc:UPI000E29C465, UniRef:UniRef100_A0A346E0B4, UniRef:UniRef50_S5SQ03, UniRef:UniRef90_A0A346E0B4
contig_1	cds	13254	13571	+	VFOLIH_00060	rpsJ	Ribosomal protein S10	COG:COG0051, COG:J, SO:0001217, UniParc:UPI000E28FE72, UniRef:UniRef100_A0A346E0B5, UniRef:UniRef50_A0A346E0B5, UniRef:UniRef90_A0A346E0B5
contig_1	cds	13564	13770	-	VFOLIH_00065	cspC	Cold shock protein, CspA family	COG:COG1278, COG:K, KEGG:K03704, SO:0001217, UniParc:UPI000E29E9BE, UniRef:UniRef100_A0A346E0B6, UniRef:UniRef50_A0A0Q0IW68, UniRef:UniRef90_A0A346E0B6
contig_1	tRNA	14237	14309	+	VFOLIH_00070	Phe_trna	tRNA-Phe	SO:0000267
contig_1	cds	14319	14453	+	VFOLIH_00075		hypothetical protein	
contig_1	cds	14421	14885	-	VFOLIH_00080	rsmA	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	COG:COG0030, COG:J, SO:0001217, UniParc:UPI000E299104, UniRef:UniRef100_A0A346E0B8, UniRef:UniRef50_A0A346E0B8, UniRef:UniRef90_A0A346E0B8
contig_1	cds	14882	15904	-	VFOLIH_00085	tyrS	tyrosine--tRNA ligase	COG:COG0162, COG:J, EC:6.1.1.1, KEGG:K01866, SO:0001217, UniParc:UPI000E299C88, UniRef:UniRef100_A0A346E0B9, UniRef:UniRef50_A0A346E0B9, UniRef:UniRef90_A0A346E0B9
contig_1	cds	15901	16200	-	VFOLIH_00090		Iron-sulfur cluster insertion protein ErpA	SO:0001217, UniParc:UPI000E296C7F, UniRef:UniRef100_A0A346E0C0, UniRef:UniRef50_A0A346E0C0, UniRef:UniRef90_A0A346E0C0
contig_1	cds	16197	16565	-	VFOLIH_00095	rpsI	Ribosomal protein S9	COG:COG0103, COG:J, SO:0001217, UniParc:UPI000E29F76B, UniRef:UniRef100_A0A346E0C1, UniRef:UniRef50_A0A346E0C1, UniRef:UniRef90_A0A346E0C1
contig_1	cds	16552	16875	-	VFOLIH_00100		50S ribosomal protein L13	SO:0001217, UniParc:UPI000E29E15E, UniRef:UniRef100_A0A346E0C2, UniRef:UniRef50_A0A346E0C2, UniRef:UniRef90_A0A346E0C2
contig_1	cds	16859	17647	-	VFOLIH_00105	dapF	Diaminopimelate epimerase	COG:COG0253, COG:E, EC:5.1.1.7, KEGG:K01778, SO:0001217, UniRef:UniRef50_A0A346E0C3, UniRef:UniRef90_A0A346E0C3
contig_1	cds	17788	18420	-	VFOLIH_00110		hypothetical protein	SO:0001217, UniParc:UPI000E29E170, UniRef:UniRef100_A0A346E0C4, UniRef:UniRef50_A0A346E0C4, UniRef:UniRef90_A0A346E0C4
contig_1	cds	18404	19684	-	VFOLIH_00115	lpd	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	COG:C, COG:COG1249, SO:0001217, UniParc:UPI000E294E01, UniRef:UniRef100_A0A346E0C5, UniRef:UniRef50_A0A346E0C5, UniRef:UniRef90_A0A346E0C5
contig_1	cds	19681	20586	-	VFOLIH_00120	aceF	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	COG:C, COG:COG0508, SO:0001217, UniParc:UPI000E291B06, UniRef:UniRef100_A0A346E0C6, UniRef:UniRef50_A0A346E0C6, UniRef:UniRef90_A0A346E0C6
contig_1	cds	20558	22666	-	VFOLIH_00125	sucA	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	COG:C, COG:COG0567, SO:0001217, UniParc:UPI000E28EBD3, UniRef:UniRef100_A0A346E0C7, UniRef:UniRef50_A0A346E0C7, UniRef:UniRef90_A0A346E0C7
contig_1	cds	22659	23996	-	VFOLIH_00130	infB	Translation initiation factor IF-2, a GTPase	COG:COG0532, COG:J, SO:0001217, UniRef:UniRef50_A0A346E0C8, UniRef:UniRef90_A0A346E0C8
contig_1	tRNA	24030	24102	+	VFOLIH_00135	Gln_trna	tRNA-Gln	SO:0000261
contig_1	cds	24109	24963	+	VFOLIH_00140	prsA	Phosphoribosylpyrophosphate synthetase	COG:COG0462, COG:F, EC:2.7.6.1, KEGG:K00948, SO:0001217, UniParc:UPI000E29099E, UniRef:UniRef100_A0A346E0C9, UniRef:UniRef50_A0A346E0C9, UniRef:UniRef90_A0A346E0C9
