locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFBRUSP1_00001	CDS	1191	tufA		COG0050	Elongation factor Tu
VFBRUSP1_00001	gene	1191	tufA			
VFBRUSP1_00002	tRNA	74				tRNA-Trp(cca)
VFBRUSP1_00002	gene	74				
VFBRUSP1_00003	CDS	393	rplK		COG0080	50S ribosomal protein L11
VFBRUSP1_00003	gene	393	rplK			
VFBRUSP1_00004	CDS	582				hypothetical protein
VFBRUSP1_00004	gene	582				
VFBRUSP1_00005	CDS	447				hypothetical protein
VFBRUSP1_00005	gene	447				
VFBRUSP1_00006	CDS	342	rplL		COG0222	50S ribosomal protein L7/L12
VFBRUSP1_00006	gene	342	rplL			
VFBRUSP1_00007	CDS	3564	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFBRUSP1_00007	gene	3564	rpoB			
VFBRUSP1_00008	CDS	3759	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFBRUSP1_00008	gene	3759	rpoC			
VFBRUSP1_00009	CDS	402	rpsL		COG0048	30S ribosomal protein S12
VFBRUSP1_00009	gene	402	rpsL			
VFBRUSP1_00010	CDS	483	rpsG		COG0049	30S ribosomal protein S7
VFBRUSP1_00010	gene	483	rpsG			
VFBRUSP1_00011	CDS	2016	fusA		COG0480	Elongation factor G
VFBRUSP1_00011	gene	2016	fusA			
VFBRUSP1_00012	CDS	291	rpsJ		COG0051	30S ribosomal protein S10
VFBRUSP1_00012	gene	291	rpsJ			
VFBRUSP1_00013	CDS	390	def	3.5.1.88	COG0242	Peptide deformylase
VFBRUSP1_00013	gene	390	def			
VFBRUSP1_00014	tRNA	73				tRNA-Phe(gaa)
VFBRUSP1_00014	gene	73				
VFBRUSP1_00015	CDS	405				hypothetical protein
VFBRUSP1_00015	gene	405				
VFBRUSP1_00016	CDS	726	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
VFBRUSP1_00016	gene	726	rsmA			
VFBRUSP1_00017	CDS	1101	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFBRUSP1_00017	gene	1101	tyrS			
VFBRUSP1_00018	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFBRUSP1_00018	gene	390	rpsI			
VFBRUSP1_00019	CDS	309	rplM		COG0102	50S ribosomal protein L13
VFBRUSP1_00019	gene	309	rplM			
VFBRUSP1_00020	CDS	792	dapF	5.1.1.7		Diaminopimelate epimerase
VFBRUSP1_00020	gene	792	dapF			
VFBRUSP1_00021	CDS	612				hypothetical protein
VFBRUSP1_00021	gene	612				
VFBRUSP1_00022	tRNA	74				tRNA-Gln(ttg)
VFBRUSP1_00022	gene	74				
VFBRUSP1_00023	CDS	798	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFBRUSP1_00023	gene	798	prs			
VFBRUSP1_00024	CDS	468				hypothetical protein
VFBRUSP1_00024	gene	468				
VFBRUSP1_00025	CDS	519	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFBRUSP1_00025	gene	519	rsmD			
VFBRUSP1_00026	CDS	1074	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFBRUSP1_00026	gene	1074	iscS			
VFBRUSP1_00027	CDS	1224	lysS	6.1.1.6		Lysine--tRNA ligase
VFBRUSP1_00027	gene	1224	lysS			
VFBRUSP1_00028	CDS	660	prfB		COG1186	Peptide chain release factor RF2
VFBRUSP1_00028	gene	660	prfB			
VFBRUSP1_00029	CDS	834	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFBRUSP1_00029	gene	834	dapA			
VFBRUSP1_00030	CDS	1950		2.7.2.4	COG0527	Aspartate kinase
VFBRUSP1_00030	gene	1950				
VFBRUSP1_00031	tRNA	83				tRNA-Ser(gct)
VFBRUSP1_00031	gene	83				
VFBRUSP1_00032	CDS	2169	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
VFBRUSP1_00032	gene	2169	ileS			
VFBRUSP1_00033	CDS	156	rpmG		COG0267	50S ribosomal protein L33
VFBRUSP1_00033	gene	156	rpmG			
VFBRUSP1_00034	CDS	210				hypothetical protein
VFBRUSP1_00034	gene	210				
VFBRUSP1_00035	CDS	2184	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFBRUSP1_00035	gene	2184	metE			
VFBRUSP1_00036	CDS	621	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
VFBRUSP1_00036	gene	621	rluC			
VFBRUSP1_00037	CDS	1152	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFBRUSP1_00037	gene	1152	metC			
VFBRUSP1_00038	CDS	738	prfA		COG0216	Peptide chain release factor RF1
VFBRUSP1_00038	gene	738	prfA			
VFBRUSP1_00039	CDS	690	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
VFBRUSP1_00039	gene	690	trpC			
VFBRUSP1_00040	CDS	936	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFBRUSP1_00040	gene	936	trpD			
VFBRUSP1_00041	CDS	549	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFBRUSP1_00041	gene	549	pabA			
VFBRUSP1_00042	CDS	1143	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
VFBRUSP1_00042	gene	1143	trpE			
VFBRUSP1_00043	CDS	1368	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFBRUSP1_00043	gene	1368	argH			
VFBRUSP1_00044	CDS	1329	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFBRUSP1_00044	gene	1329	glnS			
VFBRUSP1_00045	CDS	864	thrB	2.7.1.39	COG2334	Homoserine kinase
VFBRUSP1_00045	gene	864	thrB			
VFBRUSP1_00046	CDS	873	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
VFBRUSP1_00046	gene	873	tsaD			
VFBRUSP1_00047	CDS	1335	sigA		COG0568	RNA polymerase sigma factor SigA
VFBRUSP1_00047	gene	1335	sigA			
VFBRUSP1_00048	CDS	2832	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFBRUSP1_00048	gene	2832	dnaE1			
VFBRUSP1_00049	CDS	162				hypothetical protein
VFBRUSP1_00049	gene	162				
VFBRUSP1_00050	tRNA	73				tRNA-Leu(tag)
VFBRUSP1_00050	gene	73				
VFBRUSP1_00051	tRNA	83				tRNA-Ser(aga)
VFBRUSP1_00051	gene	83				
VFBRUSP1_00052	CDS	804				hypothetical protein
VFBRUSP1_00052	gene	804				
VFBRUSP1_00053	CDS	990	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VFBRUSP1_00053	gene	990	asd1			
VFBRUSP1_00054	CDS	492	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
VFBRUSP1_00054	gene	492	trpF			
VFBRUSP1_00055	CDS	1128	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFBRUSP1_00055	gene	1128	trpB			
VFBRUSP1_00056	CDS	603	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFBRUSP1_00056	gene	603	trpA			
VFBRUSP1_00057	CDS	258				hypothetical protein
VFBRUSP1_00057	gene	258				
VFBRUSP1_00058	CDS	225				hypothetical protein
VFBRUSP1_00058	gene	225				
VFBRUSP1_00059	tRNA	72				tRNA-Asn(gtt)
VFBRUSP1_00059	gene	72				
VFBRUSP1_00060	CDS	123				hypothetical protein
VFBRUSP1_00060	gene	123				
VFBRUSP1_00061	tRNA	71				tRNA-Cys(gca)
VFBRUSP1_00061	gene	71				
VFBRUSP1_00062	tRNA	74				tRNA-Gly(gcc)
VFBRUSP1_00062	gene	74				
VFBRUSP1_00063	CDS	1014	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFBRUSP1_00063	gene	1014	carA			
VFBRUSP1_00064	CDS	2988	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFBRUSP1_00064	gene	2988	carB			
VFBRUSP1_00065	CDS	510	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFBRUSP1_00065	gene	510	rlmE			
VFBRUSP1_00066	CDS	567	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFBRUSP1_00066	gene	567	clpP			
VFBRUSP1_00067	CDS	1140	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFBRUSP1_00067	gene	1140	clpX			
VFBRUSP1_00068	tRNA	73				tRNA-Val(tac)
VFBRUSP1_00068	gene	73				
VFBRUSP1_00069	tRNA	81				tRNA-Leu(caa)
VFBRUSP1_00069	gene	81				
VFBRUSP1_00070	tRNA	83				tRNA-Ser(tga)
VFBRUSP1_00070	gene	83				
VFBRUSP1_00071	CDS	567	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFBRUSP1_00071	gene	567	hisG			
VFBRUSP1_00072	CDS	1203	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFBRUSP1_00072	gene	1203	hisD			
VFBRUSP1_00073	CDS	918	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
VFBRUSP1_00073	gene	918	hisC			
VFBRUSP1_00074	CDS	558	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFBRUSP1_00074	gene	558	hisB			
VFBRUSP1_00075	CDS	591	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFBRUSP1_00075	gene	591	hisH			
VFBRUSP1_00076	CDS	699	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFBRUSP1_00076	gene	699	hisA			
VFBRUSP1_00077	CDS	744	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFBRUSP1_00077	gene	744	hisF			
VFBRUSP1_00078	CDS	285	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFBRUSP1_00078	gene	285	hisI			
VFBRUSP1_00079	CDS	264	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
VFBRUSP1_00079	gene	264	hisE			
VFBRUSP1_00080	tRNA	73				tRNA-His(gtg)
VFBRUSP1_00080	gene	73				
